Freq.	V(out_preamp)
1.23026877081231e+01	(-5.73326547948979e+00dB,-1.79940575682162e+02°)
1.23310483322884e+01	(-5.73326545283820e+00dB,-1.79940438695099e+02°)
1.23594743344444e+01	(-5.73326542606359e+00dB,-1.79940301392250e+02°)
1.23879658653030e+01	(-5.73326539916539e+00dB,-1.79940163772885e+02°)
1.24165230759234e+01	(-5.73326537214305e+00dB,-1.79940025836277e+02°)
1.24451461177131e+01	(-5.73326534499596e+00dB,-1.79939887581692e+02°)
1.24738351424287e+01	(-5.73326531772358e+00dB,-1.79939749008399e+02°)
1.25025903021765e+01	(-5.73326529032531e+00dB,-1.79939610115662e+02°)
1.25314117494134e+01	(-5.73326526280057e+00dB,-1.79939470902746e+02°)
1.25602996369480e+01	(-5.73326523514880e+00dB,-1.79939331368911e+02°)
1.25892541179409e+01	(-5.73326520736938e+00dB,-1.79939191513419e+02°)
1.26182753459060e+01	(-5.73326517946174e+00dB,-1.79939051335528e+02°)
1.26473634747108e+01	(-5.73326515142528e+00dB,-1.79938910834494e+02°)
1.26765186585777e+01	(-5.73326512325942e+00dB,-1.79938770009573e+02°)
1.27057410520847e+01	(-5.73326509496355e+00dB,-1.79938628860018e+02°)
1.27350308101659e+01	(-5.73326506653706e+00dB,-1.79938487385081e+02°)
1.27643880881127e+01	(-5.73326503797937e+00dB,-1.79938345584011e+02°)
1.27938130415745e+01	(-5.73326500928986e+00dB,-1.79938203456058e+02°)
1.28233058265595e+01	(-5.73326498046793e+00dB,-1.79938061000466e+02°)
1.28528665994354e+01	(-5.73326495151297e+00dB,-1.79937918216482e+02°)
1.28824955169306e+01	(-5.73326492242435e+00dB,-1.79937775103347e+02°)
1.29121927361346e+01	(-5.73326489320146e+00dB,-1.79937631660304e+02°)
1.29419584144991e+01	(-5.73326486384369e+00dB,-1.79937487886592e+02°)
1.29717927098388e+01	(-5.73326483435041e+00dB,-1.79937343781448e+02°)
1.30016957803321e+01	(-5.73326480472100e+00dB,-1.79937199344108e+02°)
1.30316677845222e+01	(-5.73326477495482e+00dB,-1.79937054573807e+02°)
1.30617088813176e+01	(-5.73326474505125e+00dB,-1.79936909469777e+02°)
1.30918192299933e+01	(-5.73326471500965e+00dB,-1.79936764031249e+02°)
1.31219989901912e+01	(-5.73326468482938e+00dB,-1.79936618257452e+02°)
1.31522483219216e+01	(-5.73326465450981e+00dB,-1.79936472147613e+02°)
1.31825673855633e+01	(-5.73326462405029e+00dB,-1.79936325700957e+02°)
1.32129563418650e+01	(-5.73326459345017e+00dB,-1.79936178916707e+02°)
1.32434153519459e+01	(-5.73326456270882e+00dB,-1.79936031794086e+02°)
1.32739445772966e+01	(-5.73326453182556e+00dB,-1.79935884332314e+02°)
1.33045441797801e+01	(-5.73326450079976e+00dB,-1.79935736530608e+02°)
1.33352143216324e+01	(-5.73326446963075e+00dB,-1.79935588388185e+02°)
1.33659551654636e+01	(-5.73326443831787e+00dB,-1.79935439904260e+02°)
1.33967668742585e+01	(-5.73326440686045e+00dB,-1.79935291078046e+02°)
1.34276496113778e+01	(-5.73326437525784e+00dB,-1.79935141908752e+02°)
1.34586035405587e+01	(-5.73326434350935e+00dB,-1.79934992395590e+02°)
1.34896288259157e+01	(-5.73326431161432e+00dB,-1.79934842537765e+02°)
1.35207256319420e+01	(-5.73326427957207e+00dB,-1.79934692334483e+02°)
1.35518941235095e+01	(-5.73326424738192e+00dB,-1.79934541784948e+02°)
1.35831344658707e+01	(-5.73326421504319e+00dB,-1.79934390888362e+02°)
1.36144468246587e+01	(-5.73326418255518e+00dB,-1.79934239643925e+02°)
1.36458313658884e+01	(-5.73326414991722e+00dB,-1.79934088050835e+02°)
1.36772882559577e+01	(-5.73326411712861e+00dB,-1.79933936108288e+02°)
1.37088176616477e+01	(-5.73326408418866e+00dB,-1.79933783815478e+02°)
1.37404197501243e+01	(-5.73326405109666e+00dB,-1.79933631171598e+02°)
1.37720946889386e+01	(-5.73326401785192e+00dB,-1.79933478175840e+02°)
1.38038426460280e+01	(-5.73326398445372e+00dB,-1.79933324827390e+02°)
1.38356637897170e+01	(-5.73326395090137e+00dB,-1.79933171125438e+02°)
1.38675582887180e+01	(-5.73326391719414e+00dB,-1.79933017069167e+02°)
1.38995263121327e+01	(-5.73326388333133e+00dB,-1.79932862657762e+02°)
1.39315680294522e+01	(-5.73326384931222e+00dB,-1.79932707890402e+02°)
1.39636836105585e+01	(-5.73326381513609e+00dB,-1.79932552766269e+02°)
1.39958732257253e+01	(-5.73326378080220e+00dB,-1.79932397284538e+02°)
1.40281370456187e+01	(-5.73326374630983e+00dB,-1.79932241444387e+02°)
1.40604752412983e+01	(-5.73326371165826e+00dB,-1.79932085244989e+02°)
1.40928879842179e+01	(-5.73326367684675e+00dB,-1.79931928685515e+02°)
1.41253754462267e+01	(-5.73326364187455e+00dB,-1.79931771765135e+02°)
1.41579377995699e+01	(-5.73326360674092e+00dB,-1.79931614483019e+02°)
1.41905752168901e+01	(-5.73326357144513e+00dB,-1.79931456838330e+02°)
1.42232878712273e+01	(-5.73326353598642e+00dB,-1.79931298830235e+02°)
1.42560759360210e+01	(-5.73326350036404e+00dB,-1.79931140457895e+02°)
1.42889395851102e+01	(-5.73326346457723e+00dB,-1.79930981720471e+02°)
1.43218789927346e+01	(-5.73326342862524e+00dB,-1.79930822617121e+02°)
1.43548943335357e+01	(-5.73326339250730e+00dB,-1.79930663147000e+02°)
1.43879857825576e+01	(-5.73326335622265e+00dB,-1.79930503309265e+02°)
1.44211535152478e+01	(-5.73326331977053e+00dB,-1.79930343103068e+02°)
1.44543977074584e+01	(-5.73326328315014e+00dB,-1.79930182527558e+02°)
1.44877185354467e+01	(-5.73326324636072e+00dB,-1.79930021581885e+02°)
1.45211161758765e+01	(-5.73326320940149e+00dB,-1.79929860265196e+02°)
1.45545908058188e+01	(-5.73326317227167e+00dB,-1.79929698576634e+02°)
1.45881426027526e+01	(-5.73326313497046e+00dB,-1.79929536515344e+02°)
1.46217717445663e+01	(-5.73326309749708e+00dB,-1.79929374080466e+02°)
1.46554784095582e+01	(-5.73326305985072e+00dB,-1.79929211271138e+02°)
1.46892627764378e+01	(-5.73326302203061e+00dB,-1.79929048086497e+02°)
1.47231250243263e+01	(-5.73326298403591e+00dB,-1.79928884525678e+02°)
1.47570653327580e+01	(-5.73326294586585e+00dB,-1.79928720587815e+02°)
1.47910838816812e+01	(-5.73326290751960e+00dB,-1.79928556272037e+02°)
1.48251808514586e+01	(-5.73326286899636e+00dB,-1.79928391577474e+02°)
1.48593564228691e+01	(-5.73326283029530e+00dB,-1.79928226503253e+02°)
1.48936107771082e+01	(-5.73326279141560e+00dB,-1.79928061048497e+02°)
1.49279440957890e+01	(-5.73326275235645e+00dB,-1.79927895212331e+02°)
1.49623565609434e+01	(-5.73326271311700e+00dB,-1.79927728993875e+02°)
1.49968483550228e+01	(-5.73326267369643e+00dB,-1.79927562392247e+02°)
1.50314196608993e+01	(-5.73326263409391e+00dB,-1.79927395406565e+02°)
1.50660706618665e+01	(-5.73326259430859e+00dB,-1.79927228035942e+02°)
1.51008015416405e+01	(-5.73326255433963e+00dB,-1.79927060279492e+02°)
1.51356124843611e+01	(-5.73326251418619e+00dB,-1.79926892136325e+02°)
1.51705036745924e+01	(-5.73326247384740e+00dB,-1.79926723605550e+02°)
1.52054752973240e+01	(-5.73326243332241e+00dB,-1.79926554686274e+02°)
1.52405275379720e+01	(-5.73326239261038e+00dB,-1.79926385377600e+02°)
1.52756605823798e+01	(-5.73326235171043e+00dB,-1.79926215678631e+02°)
1.53108746168193e+01	(-5.73326231062169e+00dB,-1.79926045588467e+02°)
1.53461698279920e+01	(-5.73326226934329e+00dB,-1.79925875106206e+02°)
1.53815464030294e+01	(-5.73326222787436e+00dB,-1.79925704230946e+02°)
1.54170045294946e+01	(-5.73326218621402e+00dB,-1.79925532961779e+02°)
1.54525443953832e+01	(-5.73326214436138e+00dB,-1.79925361297797e+02°)
1.54881661891238e+01	(-5.73326210231557e+00dB,-1.79925189238092e+02°)
1.55238700995798e+01	(-5.73326206007568e+00dB,-1.79925016781749e+02°)
1.55596563160498e+01	(-5.73326201764082e+00dB,-1.79924843927856e+02°)
1.55955250282686e+01	(-5.73326197501008e+00dB,-1.79924670675495e+02°)
1.56314764264086e+01	(-5.73326193218258e+00dB,-1.79924497023748e+02°)
1.56675107010805e+01	(-5.73326188915739e+00dB,-1.79924322971694e+02°)
1.57036280433345e+01	(-5.73326184593361e+00dB,-1.79924148518411e+02°)
1.57398286446612e+01	(-5.73326180251031e+00dB,-1.79923973662973e+02°)
1.57761126969925e+01	(-5.73326175888659e+00dB,-1.79923798404455e+02°)
1.58124803927028e+01	(-5.73326171506151e+00dB,-1.79923622741925e+02°)
1.58489319246101e+01	(-5.73326167103414e+00dB,-1.79923446674454e+02°)
1.58854674859768e+01	(-5.73326162680354e+00dB,-1.79923270201107e+02°)
1.59220872705107e+01	(-5.73326158236879e+00dB,-1.79923093320949e+02°)
1.59587914723663e+01	(-5.73326153772894e+00dB,-1.79922916033042e+02°)
1.59955802861457e+01	(-5.73326149288304e+00dB,-1.79922738336446e+02°)
1.60324539068994e+01	(-5.73326144783015e+00dB,-1.79922560230220e+02°)
1.60694125301277e+01	(-5.73326140256929e+00dB,-1.79922381713418e+02°)
1.61064563517817e+01	(-5.73326135709953e+00dB,-1.79922202785095e+02°)
1.61435855682638e+01	(-5.73326131141988e+00dB,-1.79922023444302e+02°)
1.61808003764296e+01	(-5.73326126552939e+00dB,-1.79921843690087e+02°)
1.62181009735883e+01	(-5.73326121942708e+00dB,-1.79921663521499e+02°)
1.62554875575038e+01	(-5.73326117311197e+00dB,-1.79921482937581e+02°)
1.62929603263962e+01	(-5.73326112658308e+00dB,-1.79921301937376e+02°)
1.63305194789423e+01	(-5.73326107983942e+00dB,-1.79921120519925e+02°)
1.63681652142770e+01	(-5.73326103288000e+00dB,-1.79920938684266e+02°)
1.64058977319943e+01	(-5.73326098570384e+00dB,-1.79920756429434e+02°)
1.64437172321483e+01	(-5.73326093830991e+00dB,-1.79920573754464e+02°)
1.64816239152540e+01	(-5.73326089069722e+00dB,-1.79920390658387e+02°)
1.65196179822891e+01	(-5.73326084286477e+00dB,-1.79920207140232e+02°)
1.65576996346942e+01	(-5.73326079481153e+00dB,-1.79920023199027e+02°)
1.65958690743745e+01	(-5.73326074653649e+00dB,-1.79919838833795e+02°)
1.66341265037006e+01	(-5.73326069803862e+00dB,-1.79919654043560e+02°)
1.66724721255095e+01	(-5.73326064931690e+00dB,-1.79919468827342e+02°)
1.67109061431060e+01	(-5.73326060037028e+00dB,-1.79919283184159e+02°)
1.67494287602633e+01	(-5.73326055119774e+00dB,-1.79919097113026e+02°)
1.67880401812245e+01	(-5.73326050179823e+00dB,-1.79918910612958e+02°)
1.68267406107036e+01	(-5.73326045217071e+00dB,-1.79918723682964e+02°)
1.68655302538863e+01	(-5.73326040231411e+00dB,-1.79918536322056e+02°)
1.69044093164315e+01	(-5.73326035222739e+00dB,-1.79918348529238e+02°)
1.69433780044722e+01	(-5.73326030190948e+00dB,-1.79918160303515e+02°)
1.69824365246163e+01	(-5.73326025135931e+00dB,-1.79917971643890e+02°)
1.70215850839484e+01	(-5.73326020057581e+00dB,-1.79917782549362e+02°)
1.70608238900301e+01	(-5.73326014955791e+00dB,-1.79917593018928e+02°)
1.71001531509018e+01	(-5.73326009830452e+00dB,-1.79917403051584e+02°)
1.71395730750831e+01	(-5.73326004681455e+00dB,-1.79917212646323e+02°)
1.71790838715748e+01	(-5.73325999508693e+00dB,-1.79917021802135e+02°)
1.72186857498589e+01	(-5.73325994312053e+00dB,-1.79916830518008e+02°)
1.72583789199009e+01	(-5.73325989091427e+00dB,-1.79916638792929e+02°)
1.72981635921499e+01	(-5.73325983846704e+00dB,-1.79916446625880e+02°)
1.73380399775402e+01	(-5.73325978577772e+00dB,-1.79916254015843e+02°)
1.73780082874926e+01	(-5.73325973284521e+00dB,-1.79916060961796e+02°)
1.74180687339150e+01	(-5.73325967966836e+00dB,-1.79915867462717e+02°)
1.74582215292039e+01	(-5.73325962624607e+00dB,-1.79915673517579e+02°)
1.74984668862454e+01	(-5.73325957257719e+00dB,-1.79915479125354e+02°)
1.75388050184165e+01	(-5.73325951866058e+00dB,-1.79915284285011e+02°)
1.75792361395858e+01	(-5.73325946449511e+00dB,-1.79915088995518e+02°)
1.76197604641151e+01	(-5.73325941007963e+00dB,-1.79914893255838e+02°)
1.76603782068605e+01	(-5.73325935541297e+00dB,-1.79914697064935e+02°)
1.77010895831730e+01	(-5.73325930049398e+00dB,-1.79914500421768e+02°)
1.77418948089005e+01	(-5.73325924532150e+00dB,-1.79914303325294e+02°)
1.77827941003880e+01	(-5.73325918989436e+00dB,-1.79914105774469e+02°)
1.78237876744797e+01	(-5.73325913421138e+00dB,-1.79913907768245e+02°)
1.78648757485193e+01	(-5.73325907827137e+00dB,-1.79913709305573e+02°)
1.79060585403518e+01	(-5.73325902207316e+00dB,-1.79913510385400e+02°)
1.79473362683241e+01	(-5.73325896561555e+00dB,-1.79913311006671e+02°)
1.79887091512867e+01	(-5.73325890889735e+00dB,-1.79913111168330e+02°)
1.80301774085945e+01	(-5.73325885191735e+00dB,-1.79912910869316e+02°)
1.80717412601081e+01	(-5.73325879467434e+00dB,-1.79912710108569e+02°)
1.81134009261948e+01	(-5.73325873716711e+00dB,-1.79912508885024e+02°)
1.81551566277301e+01	(-5.73325867939444e+00dB,-1.79912307197613e+02°)
1.81970085860986e+01	(-5.73325862135510e+00dB,-1.79912105045268e+02°)
1.82389570231952e+01	(-5.73325856304787e+00dB,-1.79911902426917e+02°)
1.82810021614262e+01	(-5.73325850447150e+00dB,-1.79911699341485e+02°)
1.83231442237109e+01	(-5.73325844562476e+00dB,-1.79911495787896e+02°)
1.83653834334822e+01	(-5.73325838650639e+00dB,-1.79911291765071e+02°)
1.84077200146883e+01	(-5.73325832711515e+00dB,-1.79911087271927e+02°)
1.84501541917935e+01	(-5.73325826744977e+00dB,-1.79910882307382e+02°)
1.84926861897795e+01	(-5.73325820750899e+00dB,-1.79910676870347e+02°)
1.85353162341469e+01	(-5.73325814729154e+00dB,-1.79910470959735e+02°)
1.85780445509157e+01	(-5.73325808679613e+00dB,-1.79910264574453e+02°)
1.86208713666274e+01	(-5.73325802602149e+00dB,-1.79910057713407e+02°)
1.86637969083454e+01	(-5.73325796496633e+00dB,-1.79909850375500e+02°)
1.87068214036567e+01	(-5.73325790362936e+00dB,-1.79909642559633e+02°)
1.87499450806729e+01	(-5.73325784200927e+00dB,-1.79909434264705e+02°)
1.87931681680314e+01	(-5.73325778010474e+00dB,-1.79909225489610e+02°)
1.88364908948967e+01	(-5.73325771791449e+00dB,-1.79909016233243e+02°)
1.88799134909617e+01	(-5.73325765543718e+00dB,-1.79908806494493e+02°)
1.89234361864485e+01	(-5.73325759267148e+00dB,-1.79908596272249e+02°)
1.89670592121102e+01	(-5.73325752961607e+00dB,-1.79908385565396e+02°)
1.90107827992317e+01	(-5.73325746626961e+00dB,-1.79908174372817e+02°)
1.90546071796312e+01	(-5.73325740263077e+00dB,-1.79907962693392e+02°)
1.90985325856611e+01	(-5.73325733869817e+00dB,-1.79907750525999e+02°)
1.91425592502096e+01	(-5.73325727447049e+00dB,-1.79907537869514e+02°)
1.91866874067016e+01	(-5.73325720994634e+00dB,-1.79907324722808e+02°)
1.92309172891003e+01	(-5.73325714512435e+00dB,-1.79907111084752e+02°)
1.92752491319080e+01	(-5.73325708000317e+00dB,-1.79906896954213e+02°)
1.93196831701679e+01	(-5.73325701458140e+00dB,-1.79906682330056e+02°)
1.93642196394647e+01	(-5.73325694885766e+00dB,-1.79906467211143e+02°)
1.94088587759265e+01	(-5.73325688283056e+00dB,-1.79906251596333e+02°)
1.94536008162253e+01	(-5.73325681649869e+00dB,-1.79906035484483e+02°)
1.94984459975791e+01	(-5.73325674986064e+00dB,-1.79905818874448e+02°)
1.95433945577526e+01	(-5.73325668291501e+00dB,-1.79905601765079e+02°)
1.95884467350586e+01	(-5.73325661566037e+00dB,-1.79905384155225e+02°)
1.96336027683591e+01	(-5.73325654809530e+00dB,-1.79905166043732e+02°)
1.96788628970671e+01	(-5.73325648021837e+00dB,-1.79904947429444e+02°)
1.97242273611472e+01	(-5.73325641202812e+00dB,-1.79904728311202e+02°)
1.97696964011172e+01	(-5.73325634352314e+00dB,-1.79904508687844e+02°)
1.98152702580496e+01	(-5.73325627470194e+00dB,-1.79904288558206e+02°)
1.98609491735723e+01	(-5.73325620556309e+00dB,-1.79904067921121e+02°)
1.99067333898705e+01	(-5.73325613610510e+00dB,-1.79903846775419e+02°)
1.99526231496874e+01	(-5.73325606632651e+00dB,-1.79903625119927e+02°)
1.99986186963261e+01	(-5.73325599622584e+00dB,-1.79903402953470e+02°)
2.00447202736502e+01	(-5.73325592580160e+00dB,-1.79903180274871e+02°)
2.00909281260859e+01	(-5.73325585505230e+00dB,-1.79902957082949e+02°)
2.01372424986225e+01	(-5.73325578397643e+00dB,-1.79902733376521e+02°)
2.01836636368142e+01	(-5.73325571257249e+00dB,-1.79902509154400e+02°)
2.02301917867813e+01	(-5.73325564083898e+00dB,-1.79902284415398e+02°)
2.02768271952114e+01	(-5.73325556877436e+00dB,-1.79902059158323e+02°)
2.03235701093608e+01	(-5.73325549637709e+00dB,-1.79901833381982e+02°)
2.03704207770558e+01	(-5.73325542364567e+00dB,-1.79901607085176e+02°)
2.04173794466939e+01	(-5.73325535057853e+00dB,-1.79901380266707e+02°)
2.04644463672453e+01	(-5.73325527717413e+00dB,-1.79901152925371e+02°)
2.05116217882542e+01	(-5.73325520343091e+00dB,-1.79900925059964e+02°)
2.05589059598400e+01	(-5.73325512934731e+00dB,-1.79900696669277e+02°)
2.06062991326986e+01	(-5.73325505492175e+00dB,-1.79900467752100e+02°)
2.06538015581038e+01	(-5.73325498015267e+00dB,-1.79900238307219e+02°)
2.07014134879090e+01	(-5.73325490503847e+00dB,-1.79900008333417e+02°)
2.07491351745476e+01	(-5.73325482957755e+00dB,-1.79899777829475e+02°)
2.07969668710355e+01	(-5.73325475376833e+00dB,-1.79899546794171e+02°)
2.08449088309714e+01	(-5.73325467760919e+00dB,-1.79899315226281e+02°)
2.08929613085389e+01	(-5.73325460109851e+00dB,-1.79899083124576e+02°)
2.09411245585075e+01	(-5.73325452423468e+00dB,-1.79898850487826e+02°)
2.09893988362338e+01	(-5.73325444701607e+00dB,-1.79898617314797e+02°)
2.10377843976633e+01	(-5.73325436944103e+00dB,-1.79898383604254e+02°)
2.10862814993314e+01	(-5.73325429150792e+00dB,-1.79898149354957e+02°)
2.11348903983650e+01	(-5.73325421321509e+00dB,-1.79897914565665e+02°)
2.11836113524835e+01	(-5.73325413456087e+00dB,-1.79897679235132e+02°)
2.12324446200007e+01	(-5.73325405554361e+00dB,-1.79897443362111e+02°)
2.12813904598256e+01	(-5.73325397616163e+00dB,-1.79897206945351e+02°)
2.13304491314643e+01	(-5.73325389641323e+00dB,-1.79896969983600e+02°)
2.13796208950208e+01	(-5.73325381629673e+00dB,-1.79896732475600e+02°)
2.14289060111991e+01	(-5.73325373581044e+00dB,-1.79896494420092e+02°)
2.14783047413038e+01	(-5.73325365495263e+00dB,-1.79896255815815e+02°)
2.15278173472422e+01	(-5.73325357372161e+00dB,-1.79896016661503e+02°)
2.15774440915251e+01	(-5.73325349211564e+00dB,-1.79895776955889e+02°)
2.16271852372687e+01	(-5.73325341013300e+00dB,-1.79895536697702e+02°)
2.16770410481954e+01	(-5.73325332777195e+00dB,-1.79895295885667e+02°)
2.17270117886359e+01	(-5.73325324503073e+00dB,-1.79895054518508e+02°)
2.17770977235300e+01	(-5.73325316190760e+00dB,-1.79894812594946e+02°)
2.18272991184285e+01	(-5.73325307840079e+00dB,-1.79894570113697e+02°)
2.18776162394940e+01	(-5.73325299450854e+00dB,-1.79894327073477e+02°)
2.19280493535029e+01	(-5.73325291022906e+00dB,-1.79894083472997e+02°)
2.19785987278467e+01	(-5.73325282556056e+00dB,-1.79893839310965e+02°)
2.20292646305330e+01	(-5.73325274050125e+00dB,-1.79893594586087e+02°)
2.20800473301874e+01	(-5.73325265504933e+00dB,-1.79893349297065e+02°)
2.21309470960548e+01	(-5.73325256920298e+00dB,-1.79893103442598e+02°)
2.21819641980006e+01	(-5.73325248296039e+00dB,-1.79892857021385e+02°)
2.22330989065124e+01	(-5.73325239631972e+00dB,-1.79892610032117e+02°)
2.22843514927014e+01	(-5.73325230927913e+00dB,-1.79892362473486e+02°)
2.23357222283037e+01	(-5.73325222183679e+00dB,-1.79892114344179e+02°)
2.23872113856818e+01	(-5.73325213399084e+00dB,-1.79891865642880e+02°)
2.24388192378261e+01	(-5.73325204573940e+00dB,-1.79891616368272e+02°)
2.24905460583562e+01	(-5.73325195708062e+00dB,-1.79891366519032e+02°)
2.25423921215227e+01	(-5.73325186801260e+00dB,-1.79891116093835e+02°)
2.25943577022082e+01	(-5.73325177853348e+00dB,-1.79890865091355e+02°)
2.26464430759290e+01	(-5.73325168864133e+00dB,-1.79890613510260e+02°)
2.26986485188366e+01	(-5.73325159833427e+00dB,-1.79890361349217e+02°)
2.27509743077191e+01	(-5.73325150761037e+00dB,-1.79890108606888e+02°)
2.28034207200025e+01	(-5.73325141646771e+00dB,-1.79889855281935e+02°)
2.28559880337527e+01	(-5.73325132490435e+00dB,-1.79889601373013e+02°)
2.29086765276761e+01	(-5.73325123291836e+00dB,-1.79889346878776e+02°)
2.29614864811220e+01	(-5.73325114050779e+00dB,-1.79889091797876e+02°)
2.30144181740834e+01	(-5.73325104767066e+00dB,-1.79888836128960e+02°)
2.30674718871990e+01	(-5.73325095440503e+00dB,-1.79888579870672e+02°)
2.31206479017543e+01	(-5.73325086070890e+00dB,-1.79888323021654e+02°)
2.31739464996831e+01	(-5.73325076658029e+00dB,-1.79888065580544e+02°)
2.32273679635694e+01	(-5.73325067201720e+00dB,-1.79887807545978e+02°)
2.32809125766484e+01	(-5.73325057701764e+00dB,-1.79887548916587e+02°)
2.33345806228083e+01	(-5.73325048157958e+00dB,-1.79887289690999e+02°)
2.33883723865918e+01	(-5.73325038570099e+00dB,-1.79887029867842e+02°)
2.34422881531975e+01	(-5.73325028937986e+00dB,-1.79886769445737e+02°)
2.34963282084814e+01	(-5.73325019261413e+00dB,-1.79886508423304e+02°)
2.35504928389584e+01	(-5.73325009540175e+00dB,-1.79886246799158e+02°)
2.36047823318040e+01	(-5.73324999774066e+00dB,-1.79885984571913e+02°)
2.36591969748558e+01	(-5.73324989962880e+00dB,-1.79885721740178e+02°)
2.37137370566148e+01	(-5.73324980106406e+00dB,-1.79885458302561e+02°)
2.37684028662470e+01	(-5.73324970204438e+00dB,-1.79885194257664e+02°)
2.38231946935852e+01	(-5.73324960256764e+00dB,-1.79884929604087e+02°)
2.38781128291300e+01	(-5.73324950263175e+00dB,-1.79884664340428e+02°)
2.39331575640521e+01	(-5.73324940223457e+00dB,-1.79884398465279e+02°)
2.39883291901931e+01	(-5.73324930137398e+00dB,-1.79884131977232e+02°)
2.40436280000676e+01	(-5.73324920004785e+00dB,-1.79883864874874e+02°)
2.40990542868642e+01	(-5.73324909825401e+00dB,-1.79883597156789e+02°)
2.41546083444476e+01	(-5.73324899599032e+00dB,-1.79883328821556e+02°)
2.42102904673600e+01	(-5.73324889325461e+00dB,-1.79883059867754e+02°)
2.42661009508224e+01	(-5.73324879004469e+00dB,-1.79882790293957e+02°)
2.43220400907364e+01	(-5.73324868635838e+00dB,-1.79882520098735e+02°)
2.43781081836857e+01	(-5.73324858219347e+00dB,-1.79882249280656e+02°)
2.44343055269379e+01	(-5.73324847754777e+00dB,-1.79881977838285e+02°)
2.44906324184457e+01	(-5.73324837241905e+00dB,-1.79881705770181e+02°)
2.45470891568485e+01	(-5.73324826680507e+00dB,-1.79881433074904e+02°)
2.46036760414745e+01	(-5.73324816070361e+00dB,-1.79881159751006e+02°)
2.46603933723416e+01	(-5.73324805411241e+00dB,-1.79880885797039e+02°)
2.47172414501595e+01	(-5.73324794702920e+00dB,-1.79880611211551e+02°)
2.47742205763310e+01	(-5.73324783945173e+00dB,-1.79880335993086e+02°)
2.48313310529539e+01	(-5.73324773137770e+00dB,-1.79880060140184e+02°)
2.48885731828221e+01	(-5.73324762280483e+00dB,-1.79879783651383e+02°)
2.49459472694277e+01	(-5.73324751373082e+00dB,-1.79879506525218e+02°)
2.50034536169625e+01	(-5.73324740415334e+00dB,-1.79879228760218e+02°)
2.50610925303193e+01	(-5.73324729407008e+00dB,-1.79878950354913e+02°)
2.51188643150939e+01	(-5.73324718347870e+00dB,-1.79878671307824e+02°)
2.51767692775867e+01	(-5.73324707237686e+00dB,-1.79878391617474e+02°)
2.52348077248039e+01	(-5.73324696076219e+00dB,-1.79878111282379e+02°)
2.52929799644596e+01	(-5.73324684863234e+00dB,-1.79877830301054e+02°)
2.53512863049772e+01	(-5.73324673598493e+00dB,-1.79877548672007e+02°)
2.54097270554912e+01	(-5.73324662281756e+00dB,-1.79877266393747e+02°)
2.54683025258485e+01	(-5.73324650912783e+00dB,-1.79876983464776e+02°)
2.55270130266106e+01	(-5.73324639491335e+00dB,-1.79876699883596e+02°)
2.55858588690546e+01	(-5.73324628017167e+00dB,-1.79876415648701e+02°)
2.56448403651753e+01	(-5.73324616490038e+00dB,-1.79876130758586e+02°)
2.57039578276867e+01	(-5.73324604909702e+00dB,-1.79875845211741e+02°)
2.57632115700238e+01	(-5.73324593275914e+00dB,-1.79875559006650e+02°)
2.58226019063440e+01	(-5.73324581588427e+00dB,-1.79875272141797e+02°)
2.58821291515290e+01	(-5.73324569846993e+00dB,-1.79874984615661e+02°)
2.59417936211862e+01	(-5.73324558051364e+00dB,-1.79874696426718e+02°)
2.60015956316508e+01	(-5.73324546201289e+00dB,-1.79874407573439e+02°)
2.60615354999870e+01	(-5.73324534296517e+00dB,-1.79874118054294e+02°)
2.61216135439901e+01	(-5.73324522336796e+00dB,-1.79873827867747e+02°)
2.61818300821879e+01	(-5.73324510321871e+00dB,-1.79873537012261e+02°)
2.62421854338425e+01	(-5.73324498251488e+00dB,-1.79873245486292e+02°)
2.63026799189518e+01	(-5.73324486125391e+00dB,-1.79872953288295e+02°)
2.63633138582518e+01	(-5.73324473943322e+00dB,-1.79872660416722e+02°)
2.64240875732175e+01	(-5.73324461705025e+00dB,-1.79872366870020e+02°)
2.64850013860650e+01	(-5.73324449410238e+00dB,-1.79872072646632e+02°)
2.65460556197534e+01	(-5.73324437058701e+00dB,-1.79871777744998e+02°)
2.66072505979861e+01	(-5.73324424650153e+00dB,-1.79871482163556e+02°)
2.66685866452128e+01	(-5.73324412184330e+00dB,-1.79871185900737e+02°)
2.67300640866311e+01	(-5.73324399660968e+00dB,-1.79870888954972e+02°)
2.67916832481883e+01	(-5.73324387079800e+00dB,-1.79870591324686e+02°)
2.68534444565830e+01	(-5.73324374440562e+00dB,-1.79870293008301e+02°)
2.69153480392671e+01	(-5.73324361742983e+00dB,-1.79869994004235e+02°)
2.69773943244472e+01	(-5.73324348986795e+00dB,-1.79869694310904e+02°)
2.70395836410864e+01	(-5.73324336171728e+00dB,-1.79869393926718e+02°)
2.71019163189064e+01	(-5.73324323297510e+00dB,-1.79869092850086e+02°)
2.71643926883888e+01	(-5.73324310363867e+00dB,-1.79868791079410e+02°)
2.72270130807771e+01	(-5.73324297370526e+00dB,-1.79868488613091e+02°)
2.72897778280783e+01	(-5.73324284317211e+00dB,-1.79868185449525e+02°)
2.73526872630650e+01	(-5.73324271203644e+00dB,-1.79867881587106e+02°)
2.74157417192767e+01	(-5.73324258029549e+00dB,-1.79867577024222e+02°)
