Freq.	V(out_fs)
1.24451461177138e+00	(-1.25936053270768e+02dB,9.00060088957850e+01°)
1.24738351424294e+00	(-1.25916053270495e+02dB,9.00060227477202e+01°)
1.25025903021771e+00	(-1.25896053270222e+02dB,9.00060366315874e+01°)
1.25314117494141e+00	(-1.25876053269946e+02dB,9.00060505474603e+01°)
1.25602996369487e+00	(-1.25856053269670e+02dB,9.00060644954125e+01°)
1.25892541179416e+00	(-1.25836053269392e+02dB,9.00060784755181e+01°)
1.26182753459066e+00	(-1.25816053269113e+02dB,9.00060924878512e+01°)
1.26473634747115e+00	(-1.25796053268833e+02dB,9.00061065324861e+01°)
1.26765186585784e+00	(-1.25776053268551e+02dB,9.00061206094971e+01°)
1.27057410520854e+00	(-1.25756053268268e+02dB,9.00061347189590e+01°)
1.27350308101666e+00	(-1.25736053267984e+02dB,9.00061488609466e+01°)
1.27643880881134e+00	(-1.25716053267698e+02dB,9.00061630355349e+01°)
1.27938130415752e+00	(-1.25696053267411e+02dB,9.00061772427989e+01°)
1.28233058265602e+00	(-1.25676053267123e+02dB,9.00061914828141e+01°)
1.28528665994361e+00	(-1.25656053266833e+02dB,9.00062057556558e+01°)
1.28824955169313e+00	(-1.25636053266542e+02dB,9.00062200613999e+01°)
1.29121927361353e+00	(-1.25616053266250e+02dB,9.00062344001222e+01°)
1.29419584144998e+00	(-1.25596053265957e+02dB,9.00062487718986e+01°)
1.29717927098395e+00	(-1.25576053265662e+02dB,9.00062631768053e+01°)
1.30016957803328e+00	(-1.25556053265365e+02dB,9.00062776149188e+01°)
1.30316677845229e+00	(-1.25536053265068e+02dB,9.00062920863156e+01°)
1.30617088813183e+00	(-1.25516053264769e+02dB,9.00063065910724e+01°)
1.30918192299940e+00	(-1.25496053264468e+02dB,9.00063211292661e+01°)
1.31219989901920e+00	(-1.25476053264167e+02dB,9.00063357009738e+01°)
1.31522483219223e+00	(-1.25456053263863e+02dB,9.00063503062728e+01°)
1.31825673855640e+00	(-1.25436053263559e+02dB,9.00063649452404e+01°)
1.32129563418657e+00	(-1.25416053263253e+02dB,9.00063796179544e+01°)
1.32434153519466e+00	(-1.25396053262945e+02dB,9.00063943244925e+01°)
1.32739445772973e+00	(-1.25376053262637e+02dB,9.00064090649326e+01°)
1.33045441797808e+00	(-1.25356053262326e+02dB,9.00064238393530e+01°)
1.33352143216332e+00	(-1.25336053262015e+02dB,9.00064386478319e+01°)
1.33659551654643e+00	(-1.25316053261701e+02dB,9.00064534904479e+01°)
1.33967668742593e+00	(-1.25296053261387e+02dB,9.00064683672796e+01°)
1.34276496113786e+00	(-1.25276053261071e+02dB,9.00064832784060e+01°)
1.34586035405594e+00	(-1.25256053260753e+02dB,9.00064982239060e+01°)
