Freq.	V(out_fs)
1.67494287602642e+00	(-1.17629799602196e+02dB,-9.00000033831811e+01°)
1.67880401812254e+00	(-1.17609799602196e+02dB,-9.00000033909801e+01°)
1.68267406107045e+00	(-1.17589799602196e+02dB,-9.00000033987971e+01°)
1.68655302538872e+00	(-1.17569799602196e+02dB,-9.00000034066322e+01°)
1.69044093164324e+00	(-1.17549799602196e+02dB,-9.00000034144853e+01°)
1.69433780044731e+00	(-1.17529799602196e+02dB,-9.00000034223565e+01°)
1.69824365246172e+00	(-1.17509799602196e+02dB,-9.00000034302458e+01°)
1.70215850839493e+00	(-1.17489799602196e+02dB,-9.00000034381534e+01°)
1.70608238900310e+00	(-1.17469799602196e+02dB,-9.00000034460791e+01°)
1.71001531509027e+00	(-1.17449799602196e+02dB,-9.00000034540232e+01°)
1.71395730750840e+00	(-1.17429799602196e+02dB,-9.00000034619855e+01°)
1.71790838715757e+00	(-1.17409799602196e+02dB,-9.00000034699662e+01°)
1.72186857498599e+00	(-1.17389799602196e+02dB,-9.00000034779653e+01°)
1.72583789199018e+00	(-1.17369799602196e+02dB,-9.00000034859828e+01°)
1.72981635921508e+00	(-1.17349799602196e+02dB,-9.00000034940189e+01°)
1.73380399775412e+00	(-1.17329799602196e+02dB,-9.00000035020734e+01°)
1.73780082874935e+00	(-1.17309799602196e+02dB,-9.00000035101465e+01°)
1.74180687339159e+00	(-1.17289799602196e+02dB,-9.00000035182382e+01°)
1.74582215292048e+00	(-1.17269799602196e+02dB,-9.00000035263486e+01°)
1.74984668862464e+00	(-1.17249799602196e+02dB,-9.00000035344777e+01°)
1.75388050184174e+00	(-1.17229799602196e+02dB,-9.00000035426255e+01°)
1.75792361395867e+00	(-1.17209799602196e+02dB,-9.00000035507921e+01°)
1.76197604641161e+00	(-1.17189799602196e+02dB,-9.00000035589775e+01°)
1.76603782068614e+00	(-1.17169799602196e+02dB,-9.00000035671818e+01°)
1.77010895831740e+00	(-1.17149799602196e+02dB,-9.00000035754050e+01°)
1.77418948089014e+00	(-1.17129799602196e+02dB,-9.00000035836472e+01°)
1.77827941003890e+00	(-1.17109799602196e+02dB,-9.00000035919083e+01°)
1.78237876744807e+00	(-1.17089799602196e+02dB,-9.00000036001885e+01°)
1.78648757485203e+00	(-1.17069799602196e+02dB,-9.00000036084878e+01°)
1.79060585403527e+00	(-1.17049799602196e+02dB,-9.00000036168063e+01°)
1.79473362683250e+00	(-1.17029799602196e+02dB,-9.00000036251438e+01°)
1.79887091512876e+00	(-1.17009799602196e+02dB,-9.00000036335007e+01°)
1.80301774085955e+00	(-1.16989799602196e+02dB,-9.00000036418768e+01°)
1.80717412601090e+00	(-1.16969799602196e+02dB,-9.00000036502721e+01°)
1.81134009261958e+00	(-1.16949799602196e+02dB,-9.00000036586869e+01°)
1.81551566277311e+00	(-1.16929799602196e+02dB,-9.00000036671210e+01°)
1.81970085860996e+00	(-1.16909799602196e+02dB,-9.00000036755746e+01°)
1.82389570231961e+00	(-1.16889799602196e+02dB,-9.00000036840477e+01°)
1.82810021614272e+00	(-1.16869799602196e+02dB,-9.00000036925403e+01°)
1.83231442237119e+00	(-1.16849799602196e+02dB,-9.00000037010525e+01°)
1.83653834334832e+00	(-1.16829799602196e+02dB,-9.00000037095843e+01°)
1.84077200146893e+00	(-1.16809799602196e+02dB,-9.00000037181358e+01°)
1.84501541917945e+00	(-1.16789799602196e+02dB,-9.00000037267070e+01°)
1.84926861897805e+00	(-1.16769799602196e+02dB,-9.00000037352979e+01°)
1.85353162341479e+00	(-1.16749799602196e+02dB,-9.00000037439087e+01°)
1.85780445509167e+00	(-1.16729799602196e+02dB,-9.00000037525393e+01°)
1.86208713666284e+00	(-1.16709799602196e+02dB,-9.00000037611898e+01°)
1.86637969083464e+00	(-1.16689799602196e+02dB,-9.00000037698602e+01°)
1.87068214036577e+00	(-1.16669799602196e+02dB,-9.00000037785506e+01°)
1.87499450806739e+00	(-1.16649799602196e+02dB,-9.00000037872611e+01°)
1.87931681680324e+00	(-1.16629799602196e+02dB,-9.00000037959916e+01°)
1.88364908948977e+00	(-1.16609799602196e+02dB,-9.00000038047423e+01°)
1.88799134909627e+00	(-1.16589799602196e+02dB,-9.00000038135131e+01°)
1.89234361864495e+00	(-1.16569799602196e+02dB,-9.00000038223042e+01°)
1.89670592121112e+00	(-1.16549799602196e+02dB,-9.00000038311155e+01°)
1.90107827992327e+00	(-1.16529799602196e+02dB,-9.00000038399471e+01°)
1.90546071796322e+00	(-1.16509799602196e+02dB,-9.00000038487991e+01°)
1.90985325856621e+00	(-1.16489799602196e+02dB,-9.00000038576715e+01°)
1.91425592502106e+00	(-1.16469799602196e+02dB,-9.00000038665644e+01°)
1.91866874067026e+00	(-1.16449799602196e+02dB,-9.00000038754777e+01°)
1.92309172891013e+00	(-1.16429799602196e+02dB,-9.00000038844116e+01°)
1.92752491319091e+00	(-1.16409799602196e+02dB,-9.00000038933661e+01°)
1.93196831701690e+00	(-1.16389799602196e+02dB,-9.00000039023412e+01°)
1.93642196394658e+00	(-1.16369799602196e+02dB,-9.00000039113371e+01°)
1.94088587759275e+00	(-1.16349799602196e+02dB,-9.00000039203536e+01°)
1.94536008162263e+00	(-1.16329799602196e+02dB,-9.00000039293910e+01°)
1.94984459975802e+00	(-1.16309799602196e+02dB,-9.00000039384492e+01°)
1.95433945577537e+00	(-1.16289799602196e+02dB,-9.00000039475282e+01°)
1.95884467350596e+00	(-1.16269799602196e+02dB,-9.00000039566282e+01°)
1.96336027683602e+00	(-1.16249799602196e+02dB,-9.00000039657492e+01°)
1.96788628970682e+00	(-1.16229799602196e+02dB,-9.00000039748912e+01°)
1.97242273611482e+00	(-1.16209799602196e+02dB,-9.00000039840543e+01°)
1.97696964011183e+00	(-1.16189799602196e+02dB,-9.00000039932385e+01°)
1.98152702580507e+00	(-1.16169799602196e+02dB,-9.00000040024438e+01°)
1.98609491735734e+00	(-1.16149799602196e+02dB,-9.00000040116704e+01°)
1.99067333898716e+00	(-1.16129799602196e+02dB,-9.00000040209183e+01°)
1.99526231496885e+00	(-1.16109799602196e+02dB,-9.00000040301874e+01°)
1.99986186963271e+00	(-1.16089799602196e+02dB,-9.00000040394780e+01°)
2.00447202736513e+00	(-1.16069799602196e+02dB,-9.00000040487899e+01°)
2.00909281260870e+00	(-1.16049799602196e+02dB,-9.00000040581234e+01°)
2.01372424986236e+00	(-1.16029799602196e+02dB,-9.00000040674783e+01°)
2.01836636368153e+00	(-1.16009799602196e+02dB,-9.00000040768548e+01°)
2.02301917867824e+00	(-1.15989799602196e+02dB,-9.00000040862529e+01°)
2.02768271952125e+00	(-1.15969799602196e+02dB,-9.00000040956727e+01°)
2.03235701093619e+00	(-1.15949799602196e+02dB,-9.00000041051142e+01°)
2.03704207770569e+00	(-1.15929799602196e+02dB,-9.00000041145775e+01°)
2.04173794466950e+00	(-1.15909799602196e+02dB,-9.00000041240626e+01°)
2.04644463672464e+00	(-1.15889799602196e+02dB,-9.00000041335695e+01°)
2.05116217882553e+00	(-1.15869799602196e+02dB,-9.00000041430984e+01°)
2.05589059598411e+00	(-1.15849799602196e+02dB,-9.00000041526492e+01°)
2.06062991326997e+00	(-1.15829799602196e+02dB,-9.00000041622220e+01°)
2.06538015581050e+00	(-1.15809799602196e+02dB,-9.00000041718170e+01°)
2.07014134879101e+00	(-1.15789799602196e+02dB,-9.00000041814340e+01°)
2.07491351745488e+00	(-1.15769799602196e+02dB,-9.00000041910732e+01°)
2.07969668710366e+00	(-1.15749799602196e+02dB,-9.00000042007346e+01°)
2.08449088309726e+00	(-1.15729799602196e+02dB,-9.00000042104183e+01°)
2.08929613085401e+00	(-1.15709799602196e+02dB,-9.00000042201243e+01°)
2.09411245585086e+00	(-1.15689799602196e+02dB,-9.00000042298527e+01°)
2.09893988362349e+00	(-1.15669799602196e+02dB,-9.00000042396035e+01°)
2.10377843976644e+00	(-1.15649799602196e+02dB,-9.00000042493768e+01°)
2.10862814993326e+00	(-1.15629799602196e+02dB,-9.00000042591727e+01°)
2.11348903983661e+00	(-1.15609799602196e+02dB,-9.00000042689910e+01°)
2.11836113524847e+00	(-1.15589799602196e+02dB,-9.00000042788321e+01°)
2.12324446200018e+00	(-1.15569799602196e+02dB,-9.00000042886958e+01°)
2.12813904598268e+00	(-1.15549799602196e+02dB,-9.00000042985823e+01°)
2.13304491314654e+00	(-1.15529799602196e+02dB,-9.00000043084915e+01°)
2.13796208950220e+00	(-1.15509799602196e+02dB,-9.00000043184236e+01°)
2.14289060112002e+00	(-1.15489799602196e+02dB,-9.00000043283786e+01°)
2.14783047413050e+00	(-1.15469799602196e+02dB,-9.00000043383566e+01°)
2.15278173472434e+00	(-1.15449799602196e+02dB,-9.00000043483575e+01°)
2.15774440915263e+00	(-1.15429799602196e+02dB,-9.00000043583815e+01°)
2.16271852372698e+00	(-1.15409799602196e+02dB,-9.00000043684286e+01°)
2.16770410481966e+00	(-1.15389799602196e+02dB,-9.00000043784989e+01°)
2.17270117886371e+00	(-1.15369799602196e+02dB,-9.00000043885924e+01°)
2.17770977235312e+00	(-1.15349799602196e+02dB,-9.00000043987091e+01°)
2.18272991184296e+00	(-1.15329799602196e+02dB,-9.00000044088492e+01°)
2.18776162394952e+00	(-1.15309799602196e+02dB,-9.00000044190127e+01°)
2.19280493535041e+00	(-1.15289799602196e+02dB,-9.00000044291995e+01°)
2.19785987278479e+00	(-1.15269799602196e+02dB,-9.00000044394099e+01°)
2.20292646305342e+00	(-1.15249799602196e+02dB,-9.00000044496438e+01°)
2.20800473301886e+00	(-1.15229799602196e+02dB,-9.00000044599013e+01°)
2.21309470960560e+00	(-1.15209799602196e+02dB,-9.00000044701824e+01°)
2.21819641980018e+00	(-1.15189799602196e+02dB,-9.00000044804872e+01°)
2.22330989065136e+00	(-1.15169799602196e+02dB,-9.00000044908158e+01°)
