Freq.	V(out_preamp)
3.77572190925344e+03	(-5.23562697120913e+00dB,-1.62577530099583e+02°)
3.78442584717021e+03	(-5.23340285273038e+00dB,-1.62540810487508e+02°)
3.79314984973609e+03	(-5.23116964383637e+00dB,-1.62504027916456e+02°)
3.80189396320488e+03	(-5.22892731221036e+00dB,-1.62467182368859e+02°)
3.81065823393700e+03	(-5.22667582546044e+00dB,-1.62430273827765e+02°)
3.81944270839973e+03	(-5.22441515111968e+00dB,-1.62393302276845e+02°)
3.82824743316749e+03	(-5.22214525664632e+00dB,-1.62356267700389e+02°)
3.83707245492205e+03	(-5.21986610942389e+00dB,-1.62319170083319e+02°)
3.84591782045280e+03	(-5.21757767676140e+00dB,-1.62282009411185e+02°)
3.85478357665698e+03	(-5.21527992589354e+00dB,-1.62244785670177e+02°)
3.86366977053995e+03	(-5.21297282398081e+00dB,-1.62207498847119e+02°)
3.87257644921543e+03	(-5.21065633810971e+00dB,-1.62170148929482e+02°)
3.88150365990574e+03	(-5.20833043529295e+00dB,-1.62132735905383e+02°)
3.89045144994206e+03	(-5.20599508246960e+00dB,-1.62095259763589e+02°)
3.89941986676468e+03	(-5.20365024650532e+00dB,-1.62057720493524e+02°)
3.90840895792327e+03	(-5.20129589419249e+00dB,-1.62020118085269e+02°)
3.91741877107708e+03	(-5.19893199225050e+00dB,-1.61982452529569e+02°)
3.92644935399524e+03	(-5.19655850732583e+00dB,-1.61944723817835e+02°)
3.93550075455702e+03	(-5.19417540599239e+00dB,-1.61906931942149e+02°)
3.94457302075202e+03	(-5.19178265475161e+00dB,-1.61869076895267e+02°)
3.95366620068052e+03	(-5.18938022003272e+00dB,-1.61831158670625e+02°)
3.96278034255363e+03	(-5.18696806819295e+00dB,-1.61793177262339e+02°)
3.97191549469364e+03	(-5.18454616551774e+00dB,-1.61755132665215e+02°)
3.98107170553420e+03	(-5.18211447822095e+00dB,-1.61717024874745e+02°)
3.99024902362065e+03	(-5.17967297244514e+00dB,-1.61678853887120e+02°)
3.99944749761020e+03	(-5.17722161426174e+00dB,-1.61640619699226e+02°)
4.00866717627225e+03	(-5.17476036967131e+00dB,-1.61602322308653e+02°)
4.01790810848862e+03	(-5.17228920460378e+00dB,-1.61563961713697e+02°)
4.02717034325381e+03	(-5.16980808491870e+00dB,-1.61525537913365e+02°)
4.03645392967527e+03	(-5.16731697640548e+00dB,-1.61487050907377e+02°)
4.04575891697364e+03	(-5.16481584478360e+00dB,-1.61448500696172e+02°)
4.05508535448305e+03	(-5.16230465570293e+00dB,-1.61409887280912e+02°)
4.06443329165134e+03	(-5.15978337474395e+00dB,-1.61371210663485e+02°)
4.07380277804034e+03	(-5.15725196741801e+00dB,-1.61332470846510e+02°)
4.08319386332613e+03	(-5.15471039916762e+00dB,-1.61293667833338e+02°)
4.09260659729932e+03	(-5.15215863536669e+00dB,-1.61254801628062e+02°)
4.10204102986527e+03	(-5.14959664132082e+00dB,-1.61215872235515e+02°)
4.11149721104443e+03	(-5.14702438226757e+00dB,-1.61176879661279e+02°)
4.12097519097250e+03	(-5.14444182337677e+00dB,-1.61137823911683e+02°)
4.13047501990081e+03	(-5.14184892975074e+00dB,-1.61098704993813e+02°)
4.13999674819650e+03	(-5.13924566642467e+00dB,-1.61059522915515e+02°)
4.14954042634282e+03	(-5.13663199836684e+00dB,-1.61020277685395e+02°)
4.15910610493941e+03	(-5.13400789047895e+00dB,-1.60980969312827e+02°)
4.16869383470254e+03	(-5.13137330759641e+00dB,-1.60941597807955e+02°)
4.17830366646541e+03	(-5.12872821448866e+00dB,-1.60902163181701e+02°)
4.18793565117837e+03	(-5.12607257585949e+00dB,-1.60862665445762e+02°)
4.19758983990926e+03	(-5.12340635634731e+00dB,-1.60823104612620e+02°)
4.20726628384362e+03	(-5.12072952052553e+00dB,-1.60783480695544e+02°)
4.21696503428500e+03	(-5.11804203290283e+00dB,-1.60743793708594e+02°)
4.22668614265521e+03	(-5.11534385792353e+00dB,-1.60704043666626e+02°)
4.23642966049459e+03	(-5.11263495996788e+00dB,-1.60664230585294e+02°)
4.24619563946230e+03	(-5.10991530335243e+00dB,-1.60624354481056e+02°)
4.25598413133660e+03	(-5.10718485233037e+00dB,-1.60584415371178e+02°)
4.26579518801510e+03	(-5.10444357109184e+00dB,-1.60544413273738e+02°)
4.27562886151503e+03	(-5.10169142376433e+00dB,-1.60504348207627e+02°)
4.28548520397356e+03	(-5.09892837441300e+00dB,-1.60464220192558e+02°)
4.29536426764803e+03	(-5.09615438704103e+00dB,-1.60424029249068e+02°)
4.30526610491627e+03	(-5.09336942559002e+00dB,-1.60383775398521e+02°)
4.31519076827681e+03	(-5.09057345394034e+00dB,-1.60343458663114e+02°)
4.32513831034924e+03	(-5.08776643591146e+00dB,-1.60303079065877e+02°)
4.33510878387444e+03	(-5.08494833526241e+00dB,-1.60262636630684e+02°)
4.34510224171487e+03	(-5.08211911569208e+00dB,-1.60222131382251e+02°)
4.35511873685484e+03	(-5.07927874083966e+00dB,-1.60181563346144e+02°)
4.36515832240081e+03	(-5.07642717428499e+00dB,-1.60140932548778e+02°)
4.37522105158167e+03	(-5.07356437954900e+00dB,-1.60100239017428e+02°)
4.38530697774900e+03	(-5.07069032009404e+00dB,-1.60059482780229e+02°)
4.39541615437739e+03	(-5.06780495932436e+00dB,-1.60018663866178e+02°)
4.40554863506467e+03	(-5.06490826058646e+00dB,-1.59977782305143e+02°)
4.41570447353226e+03	(-5.06200018716953e+00dB,-1.59936838127865e+02°)
4.42588372362540e+03	(-5.05908070230586e+00dB,-1.59895831365960e+02°)
4.43608643931346e+03	(-5.05614976917127e+00dB,-1.59854762051926e+02°)
4.44631267469022e+03	(-5.05320735088553e+00dB,-1.59813630219146e+02°)
4.45656248397416e+03	(-5.05025341051276e+00dB,-1.59772435901892e+02°)
4.46683592150876e+03	(-5.04728791106193e+00dB,-1.59731179135329e+02°)
4.47713304176275e+03	(-5.04431081548724e+00dB,-1.59689859955519e+02°)
4.48745389933044e+03	(-5.04132208668859e+00dB,-1.59648478399424e+02°)
4.49779854893200e+03	(-5.03832168751205e+00dB,-1.59607034504914e+02°)
4.50816704541372e+03	(-5.03530958075029e+00dB,-1.59565528310767e+02°)
4.51855944374834e+03	(-5.03228572914301e+00dB,-1.59523959856672e+02°)
4.52897579903532e+03	(-5.02925009537745e+00dB,-1.59482329183239e+02°)
4.53941616650114e+03	(-5.02620264208889e+00dB,-1.59440636331998e+02°)
4.54988060149959e+03	(-5.02314333186100e+00dB,-1.59398881345403e+02°)
4.56036915951207e+03	(-5.02007212722646e+00dB,-1.59357064266840e+02°)
4.57088189614785e+03	(-5.01698899066733e+00dB,-1.59315185140626e+02°)
4.58141886714444e+03	(-5.01389388461562e+00dB,-1.59273244012018e+02°)
4.59198012836779e+03	(-5.01078677145373e+00dB,-1.59231240927212e+02°)
4.60256573581266e+03	(-5.00766761351498e+00dB,-1.59189175933352e+02°)
4.61317574560289e+03	(-5.00453637308407e+00dB,-1.59147049078529e+02°)
4.62381021399170e+03	(-5.00139301239766e+00dB,-1.59104860411789e+02°)
4.63446919736197e+03	(-4.99823749364480e+00dB,-1.59062609983135e+02°)
4.64515275222658e+03	(-4.99506977896748e+00dB,-1.59020297843532e+02°)
4.65586093522867e+03	(-4.99188983046119e+00dB,-1.58977924044911e+02°)
4.66659380314197e+03	(-4.98869761017538e+00dB,-1.58935488640169e+02°)
4.67735141287106e+03	(-4.98549308011402e+00dB,-1.58892991683181e+02°)
4.68813382145173e+03	(-4.98227620223618e+00dB,-1.58850433228797e+02°)
4.69894108605123e+03	(-4.97904693845648e+00dB,-1.58807813332847e+02°)
4.70977326396860e+03	(-4.97580525064571e+00dB,-1.58765132052148e+02°)
4.72063041263498e+03	(-4.97255110063137e+00dB,-1.58722389444507e+02°)
4.73151258961387e+03	(-4.96928445019819e+00dB,-1.58679585568721e+02°)
4.74241985260151e+03	(-4.96600526108874e+00dB,-1.58636720484587e+02°)
4.75335225942712e+03	(-4.96271349500395e+00dB,-1.58593794252901e+02°)
4.76430986805322e+03	(-4.95940911360370e+00dB,-1.58550806935463e+02°)
4.77529273657597e+03	(-4.95609207850741e+00dB,-1.58507758595084e+02°)
4.78630092322544e+03	(-4.95276235129463e+00dB,-1.58464649295586e+02°)
4.79733448636594e+03	(-4.94941989350556e+00dB,-1.58421479101808e+02°)
4.80839348449634e+03	(-4.94606466664171e+00dB,-1.58378248079608e+02°)
4.81947797625032e+03	(-4.94269663216648e+00dB,-1.58334956295868e+02°)
4.83058802039677e+03	(-4.93931575150573e+00dB,-1.58291603818500e+02°)
4.84172367584003e+03	(-4.93592198604845e+00dB,-1.58248190716446e+02°)
4.85288500162025e+03	(-4.93251529714727e+00dB,-1.58204717059683e+02°)
4.86407205691365e+03	(-4.92909564611919e+00dB,-1.58161182919229e+02°)
4.87528490103290e+03	(-4.92566299424613e+00dB,-1.58117588367142e+02°)
4.88652359342737e+03	(-4.92221730277557e+00dB,-1.58073933476531e+02°)
4.89778819368349e+03	(-4.91875853292118e+00dB,-1.58030218321552e+02°)
4.90907876152506e+03	(-4.91528664586348e+00dB,-1.57986442977416e+02°)
4.92039535681353e+03	(-4.91180160275044e+00dB,-1.57942607520394e+02°)
4.93173803954838e+03	(-4.90830336469817e+00dB,-1.57898712027816e+02°)
4.94310686986737e+03	(-4.90479189279155e+00dB,-1.57854756578080e+02°)
4.95450190804692e+03	(-4.90126714808486e+00dB,-1.57810741250651e+02°)
4.96592321450237e+03	(-4.89772909160250e+00dB,-1.57766666126068e+02°)
4.97737084978837e+03	(-4.89417768433962e+00dB,-1.57722531285946e+02°)
4.98884487459913e+03	(-4.89061288726278e+00dB,-1.57678336812980e+02°)
5.00034534976879e+03	(-4.88703466131066e+00dB,-1.57634082790949e+02°)
5.01187233627173e+03	(-4.88344296739473e+00dB,-1.57589769304720e+02°)
5.02342589522287e+03	(-4.87983776639992e+00dB,-1.57545396440249e+02°)
5.03500608787805e+03	(-4.87621901918533e+00dB,-1.57500964284588e+02°)
5.04661297563428e+03	(-4.87258668658492e+00dB,-1.57456472925888e+02°)
5.05824662003013e+03	(-4.86894072940822e+00dB,-1.57411922453398e+02°)
5.06990708274603e+03	(-4.86528110844104e+00dB,-1.57367312957477e+02°)
5.08159442560459e+03	(-4.86160778444614e+00dB,-1.57322644529588e+02°)
5.09330871057094e+03	(-4.85792071816403e+00dB,-1.57277917262310e+02°)
5.10504999975305e+03	(-4.85421987031360e+00dB,-1.57233131249335e+02°)
5.11681835540206e+03	(-4.85050520159291e+00dB,-1.57188286585475e+02°)
5.12861383991263e+03	(-4.84677667267991e+00dB,-1.57143383366666e+02°)
5.14043651582324e+03	(-4.84303424423317e+00dB,-1.57098421689967e+02°)
5.15228644581654e+03	(-4.83927787689260e+00dB,-1.57053401653568e+02°)
5.16416369271968e+03	(-4.83550753128026e+00dB,-1.57008323356792e+02°)
5.17606831950464e+03	(-4.83172316800103e+00dB,-1.56963186900099e+02°)
5.18800038928858e+03	(-4.82792474764347e+00dB,-1.56917992385085e+02°)
5.19995996533412e+03	(-4.82411223078046e+00dB,-1.56872739914493e+02°)
5.21194711104976e+03	(-4.82028557797008e+00dB,-1.56827429592208e+02°)
5.22396188999015e+03	(-4.81644474975632e+00dB,-1.56782061523268e+02°)
5.23600436585646e+03	(-4.81258970666987e+00dB,-1.56736635813862e+02°)
5.24807460249668e+03	(-4.80872040922891e+00dB,-1.56691152571334e+02°)
5.26017266390601e+03	(-4.80483681793990e+00dB,-1.56645611904188e+02°)
5.27229861422717e+03	(-4.80093889329835e+00dB,-1.56600013922091e+02°)
5.28445251775075e+03	(-4.79702659578964e+00dB,-1.56554358735875e+02°)
5.29663443891552e+03	(-4.79309988588984e+00dB,-1.56508646457538e+02°)
5.30884444230882e+03	(-4.78915872406647e+00dB,-1.56462877200255e+02°)
5.32108259266688e+03	(-4.78520307077934e+00dB,-1.56417051078371e+02°)
5.33334895487514e+03	(-4.78123288648137e+00dB,-1.56371168207411e+02°)
5.34564359396865e+03	(-4.77724813161942e+00dB,-1.56325228704080e+02°)
5.35796657513234e+03	(-4.77324876663508e+00dB,-1.56279232686269e+02°)
5.37031796370145e+03	(-4.76923475196555e+00dB,-1.56233180273055e+02°)
5.38269782516180e+03	(-4.76520604804444e+00dB,-1.56187071584702e+02°)
5.39510622515020e+03	(-4.76116261530264e+00dB,-1.56140906742673e+02°)
5.40754322945472e+03	(-4.75710441416915e+00dB,-1.56094685869620e+02°)
5.42000890401515e+03	(-4.75303140507191e+00dB,-1.56048409089400e+02°)
5.43250331492324e+03	(-4.74894354843874e+00dB,-1.56002076527068e+02°)
5.44502652842312e+03	(-4.74484080469808e+00dB,-1.55955688308884e+02°)
5.45757861091161e+03	(-4.74072313427997e+00dB,-1.55909244562315e+02°)
5.47015962893862e+03	(-4.73659049761684e+00dB,-1.55862745416041e+02°)
5.48276964920744e+03	(-4.73244285514444e+00dB,-1.55816190999950e+02°)
5.49540873857514e+03	(-4.72828016730267e+00dB,-1.55769581445151e+02°)
5.50807696405293e+03	(-4.72410239453652e+00dB,-1.55722916883966e+02°)
5.52077439280646e+03	(-4.71990949729693e+00dB,-1.55676197449943e+02°)
5.53350109215625e+03	(-4.71570143604167e+00dB,-1.55629423277851e+02°)
5.54625712957799e+03	(-4.71147817123628e+00dB,-1.55582594503685e+02°)
5.55904257270292e+03	(-4.70723966335494e+00dB,-1.55535711264670e+02°)
5.57185748931818e+03	(-4.70298587288138e+00dB,-1.55488773699262e+02°)
5.58470194736718e+03	(-4.69871676030985e+00dB,-1.55441781947151e+02°)
5.59757601494997e+03	(-4.69443228614592e+00dB,-1.55394736149265e+02°)
5.61047976032357e+03	(-4.69013241090755e+00dB,-1.55347636447769e+02°)
5.62341325190236e+03	(-4.68581709512589e+00dB,-1.55300482986070e+02°)
5.63637655825841e+03	(-4.68148629934628e+00dB,-1.55253275908819e+02°)
5.64936974812189e+03	(-4.67713998412919e+00dB,-1.55206015361915e+02°)
5.66239289038139e+03	(-4.67277811005111e+00dB,-1.55158701492501e+02°)
5.67544605408433e+03	(-4.66840063770556e+00dB,-1.55111334448977e+02°)
5.68852930843727e+03	(-4.66400752770396e+00dB,-1.55063914380991e+02°)
5.70164272280632e+03	(-4.65959874067669e+00dB,-1.55016441439450e+02°)
5.71478636671752e+03	(-4.65517423727394e+00dB,-1.54968915776517e+02°)
5.72796030985714e+03	(-4.65073397816675e+00dB,-1.54921337545614e+02°)
5.74116462207212e+03	(-4.64627792404795e+00dB,-1.54873706901428e+02°)
5.75439937337041e+03	(-4.64180603563310e+00dB,-1.54826023999908e+02°)
5.76766463392134e+03	(-4.63731827366155e+00dB,-1.54778288998269e+02°)
5.78096047405601e+03	(-4.63281459889734e+00dB,-1.54730502054996e+02°)
5.79428696426764e+03	(-4.62829497213019e+00dB,-1.54682663329842e+02°)
5.80764417521195e+03	(-4.62375935417655e+00dB,-1.54634772983834e+02°)
5.82103217770754e+03	(-4.61920770588054e+00dB,-1.54586831179274e+02°)
5.83445104273627e+03	(-4.61463998811496e+00dB,-1.54538838079737e+02°)
5.84790084144362e+03	(-4.61005616178230e+00dB,-1.54490793850079e+02°)
5.86138164513910e+03	(-4.60545618781572e+00dB,-1.54442698656435e+02°)
5.87489352529658e+03	(-4.60084002718009e+00dB,-1.54394552666221e+02°)
5.88843655355470e+03	(-4.59620764087302e+00dB,-1.54346356048137e+02°)
5.90201080171725e+03	(-4.59155898992578e+00dB,-1.54298108972167e+02°)
5.91561634175354e+03	(-4.58689403540447e+00dB,-1.54249811609585e+02°)
5.92925324579880e+03	(-4.58221273841090e+00dB,-1.54201464132949e+02°)
5.94292158615452e+03	(-4.57751506008372e+00dB,-1.54153066716110e+02°)
5.95662143528890e+03	(-4.57280096159941e+00dB,-1.54104619534210e+02°)
5.97035286583716e+03	(-4.56807040417333e+00dB,-1.54056122763684e+02°)
5.98411595060198e+03	(-4.56332334906075e+00dB,-1.54007576582261e+02°)
5.99791076255388e+03	(-4.55855975755790e+00dB,-1.53958981168968e+02°)
6.01173737483156e+03	(-4.55377959100302e+00dB,-1.53910336704128e+02°)
6.02559586074235e+03	(-4.54898281077742e+00dB,-1.53861643369362e+02°)
6.03948629376257e+03	(-4.54416937830652e+00dB,-1.53812901347594e+02°)
6.05340874753791e+03	(-4.53933925506091e+00dB,-1.53764110823047e+02°)
6.06736329588382e+03	(-4.53449240255744e+00dB,-1.53715271981248e+02°)
6.08135001278594e+03	(-4.52962878236024e+00dB,-1.53666385009027e+02°)
6.09536897240045e+03	(-4.52474835608182e+00dB,-1.53617450094520e+02°)
6.10942024905448e+03	(-4.51985108538416e+00dB,-1.53568467427168e+02°)
6.12350391724649e+03	(-4.51493693197976e+00dB,-1.53519437197722e+02°)
6.13762005164669e+03	(-4.51000585763270e+00dB,-1.53470359598238e+02°)
6.15176872709743e+03	(-4.50505782415978e+00dB,-1.53421234822084e+02°)
6.16595001861356e+03	(-4.50009279343156e+00dB,-1.53372063063936e+02°)
6.18016400138290e+03	(-4.49511072737348e+00dB,-1.53322844519783e+02°)
6.19441075076655e+03	(-4.49011158796692e+00dB,-1.53273579386925e+02°)
6.20869034229937e+03	(-4.48509533725034e+00dB,-1.53224267863975e+02°)
6.22300285169032e+03	(-4.48006193732035e+00dB,-1.53174910150861e+02°)
6.23734835482292e+03	(-4.47501135033280e+00dB,-1.53125506448824e+02°)
6.25172692775558e+03	(-4.46994353850394e+00dB,-1.53076056960419e+02°)
6.26613864672207e+03	(-4.46485846411145e+00dB,-1.53026561889520e+02°)
6.28058358813189e+03	(-4.45975608949564e+00dB,-1.52977021441313e+02°)
6.29506182857069e+03	(-4.45463637706048e+00dB,-1.52927435822305e+02°)
6.30957344480064e+03	(-4.44949928927479e+00dB,-1.52877805240318e+02°)
6.32411851376090e+03	(-4.44434478867332e+00dB,-1.52828129904491e+02°)
6.33869711256797e+03	(-4.43917283785786e+00dB,-1.52778410025284e+02°)
6.35330931851614e+03	(-4.43398339949841e+00dB,-1.52728645814474e+02°)
6.36795520907785e+03	(-4.42877643633427e+00dB,-1.52678837485156e+02°)
6.38263486190418e+03	(-4.42355191117520e+00dB,-1.52628985251744e+02°)
6.39734835482517e+03	(-4.41830978690253e+00dB,-1.52579089329975e+02°)
6.41209576585030e+03	(-4.41305002647029e+00dB,-1.52529149936901e+02°)
6.42687717316888e+03	(-4.40777259290640e+00dB,-1.52479167290895e+02°)
6.44169265515045e+03	(-4.40247744931375e+00dB,-1.52429141611652e+02°)
6.45654229034523e+03	(-4.39716455887136e+00dB,-1.52379073120184e+02°)
6.47142615748450e+03	(-4.39183388483556e+00dB,-1.52328962038823e+02°)
6.48634433548105e+03	(-4.38648539054110e+00dB,-1.52278808591223e+02°)
6.50129690342957e+03	(-4.38111903940229e+00dB,-1.52228613002354e+02°)
6.51628394060709e+03	(-4.37573479491420e+00dB,-1.52178375498508e+02°)
6.53130552647338e+03	(-4.37033262065378e+00dB,-1.52128096307296e+02°)
6.54636174067141e+03	(-4.36491248028102e+00dB,-1.52077775657647e+02°)
6.56145266302771e+03	(-4.35947433754012e+00dB,-1.52027413779808e+02°)
6.57657837355285e+03	(-4.35401815626063e+00dB,-1.51977010905345e+02°)
6.59173895244186e+03	(-4.34854390035863e+00dB,-1.51926567267142e+02°)
6.60693448007460e+03	(-4.34305153383787e+00dB,-1.51876083099400e+02°)
6.62216503701626e+03	(-4.33754102079099e+00dB,-1.51825558637637e+02°)
6.63743070401773e+03	(-4.33201232540062e+00dB,-1.51774994118686e+02°)
6.65273156201605e+03	(-4.32646541194059e+00dB,-1.51724389780697e+02°)
6.66806769213485e+03	(-4.32090024477708e+00dB,-1.51673745863134e+02°)
6.68343917568477e+03	(-4.31531678836981e+00dB,-1.51623062606775e+02°)
6.69884609416389e+03	(-4.30971500727320e+00dB,-1.51572340253713e+02°)
6.71428852925814e+03	(-4.30409486613754e+00dB,-1.51521579047351e+02°)
6.72976656284179e+03	(-4.29845632971020e+00dB,-1.51470779232405e+02°)
6.74528027697783e+03	(-4.29279936283675e+00dB,-1.51419941054902e+02°)
6.76082975391843e+03	(-4.28712393046219e+00dB,-1.51369064762179e+02°)
6.77641507610536e+03	(-4.28142999763212e+00dB,-1.51318150602879e+02°)
6.79203632617045e+03	(-4.27571752949387e+00dB,-1.51267198826956e+02°)
6.80769358693601e+03	(-4.26998649129776e+00dB,-1.51216209685668e+02°)
6.82338694141529e+03	(-4.26423684839823e+00dB,-1.51165183431579e+02°)
6.83911647281288e+03	(-4.25846856625504e+00dB,-1.51114120318557e+02°)
6.85488226452520e+03	(-4.25268161043445e+00dB,-1.51063020601773e+02°)
6.87068440014090e+03	(-4.24687594661041e+00dB,-1.51011884537698e+02°)
6.88652296344134e+03	(-4.24105154056574e+00dB,-1.50960712384104e+02°)
6.90239803840099e+03	(-4.23520835819332e+00dB,-1.50909504400061e+02°)
6.91830970918794e+03	(-4.22934636549728e+00dB,-1.50858260845935e+02°)
6.93425806016426e+03	(-4.22346552859419e+00dB,-1.50806981983388e+02°)
6.95024317588653e+03	(-4.21756581371421e+00dB,-1.50755668075376e+02°)
6.96626514110625e+03	(-4.21164718720235e+00dB,-1.50704319386145e+02°)
6.98232404077027e+03	(-4.20570961551960e+00dB,-1.50652936181234e+02°)
6.99841996002129e+03	(-4.19975306524412e+00dB,-1.50601518727468e+02°)
7.01455298419826e+03	(-4.19377750307248e+00dB,-1.50550067292959e+02°)
7.03072319883688e+03	(-4.18778289582079e+00dB,-1.50498582147104e+02°)
7.04693068967001e+03	(-4.18176921042592e+00dB,-1.50447063560582e+02°)
7.06317554262816e+03	(-4.17573641394668e+00dB,-1.50395511805352e+02°)
7.07945784383991e+03	(-4.16968447356501e+00dB,-1.50343927154653e+02°)
7.09577767963242e+03	(-4.16361335658718e+00dB,-1.50292309883000e+02°)
7.11213513653182e+03	(-4.15752303044496e+00dB,-1.50240660266180e+02°)
7.12853030126372e+03	(-4.15141346269681e+00dB,-1.50188978581254e+02°)
7.14496326075365e+03	(-4.14528462102909e+00dB,-1.50137265106551e+02°)
7.16143410212753e+03	(-4.13913647325721e+00dB,-1.50085520121670e+02°)
7.17794291271213e+03	(-4.13296898732686e+00dB,-1.50033743907471e+02°)
7.19448978003550e+03	(-4.12678213131515e+00dB,-1.49981936746079e+02°)
7.21107479182750e+03	(-4.12057587343183e+00dB,-1.49930098920877e+02°)
7.22769803602020e+03	(-4.11435018202046e+00dB,-1.49878230716506e+02°)
7.24435960074840e+03	(-4.10810502555960e+00dB,-1.49826332418862e+02°)
7.26105957435004e+03	(-4.10184037266399e+00dB,-1.49774404315090e+02°)
7.27779804536673e+03	(-4.09555619208572e+00dB,-1.49722446693588e+02°)
7.29457510254417e+03	(-4.08925245271544e+00dB,-1.49670459843998e+02°)
7.31139083483265e+03	(-4.08292912358350e+00dB,-1.49618444057204e+02°)
7.32824533138752e+03	(-4.07658617386116e+00dB,-1.49566399625333e+02°)
7.34513868156962e+03	(-4.07022357286176e+00dB,-1.49514326841748e+02°)
7.36207097494583e+03	(-4.06384129004189e+00dB,-1.49462226001046e+02°)
7.37904230128947e+03	(-4.05743929500256e+00dB,-1.49410097399057e+02°)
7.39605275058084e+03	(-4.05101755749038e+00dB,-1.49357941332836e+02°)
7.41310241300763e+03	(-4.04457604739875e+00dB,-1.49305758100665e+02°)
7.43019137896547e+03	(-4.03811473476899e+00dB,-1.49253548002049e+02°)
7.44731973905834e+03	(-4.03163358979152e+00dB,-1.49201311337707e+02°)
7.46448758409911e+03	(-4.02513258280706e+00dB,-1.49149048409575e+02°)
7.48169500510998e+03	(-4.01861168430775e+00dB,-1.49096759520803e+02°)
7.49894209332300e+03	(-4.01207086493835e+00dB,-1.49044444975744e+02°)
7.51622894018049e+03	(-4.00551009549736e+00dB,-1.48992105079959e+02°)
7.53355563733560e+03	(-3.99892934693819e+00dB,-1.48939740140207e+02°)
7.55092227665276e+03	(-3.99232859037037e+00dB,-1.48887350464446e+02°)
7.56832895020817e+03	(-3.98570779706061e+00dB,-1.48834936361827e+02°)
7.58577575029026e+03	(-3.97906693843403e+00dB,-1.48782498142690e+02°)
7.60326276940023e+03	(-3.97240598607526e+00dB,-1.48730036118560e+02°)
7.62079010025253e+03	(-3.96572491172963e+00dB,-1.48677550602145e+02°)
7.63835783577531e+03	(-3.95902368730426e+00dB,-1.48625041907329e+02°)
7.65596606911096e+03	(-3.95230228486926e+00dB,-1.48572510349172e+02°)
7.67361489361659e+03	(-3.94556067665881e+00dB,-1.48519956243902e+02°)
7.69130440286449e+03	(-3.93879883507235e+00dB,-1.48467379908914e+02°)
7.70903469064269e+03	(-3.93201673267566e+00dB,-1.48414781662761e+02°)
7.72680585095541e+03	(-3.92521434220206e+00dB,-1.48362161825157e+02°)
7.74461797802357e+03	(-3.91839163655346e+00dB,-1.48309520716966e+02°)
7.76247116628530e+03	(-3.91154858880152e+00dB,-1.48256858660203e+02°)
7.78036551039641e+03	(-3.90468517218878e+00dB,-1.48204175978025e+02°)
7.79830110523096e+03	(-3.89780136012978e+00dB,-1.48151472994729e+02°)
7.81627804588166e+03	(-3.89089712621213e+00dB,-1.48098750035746e+02°)
7.83429642766048e+03	(-3.88397244419767e+00dB,-1.48046007427639e+02°)
7.85235634609907e+03	(-3.87702728802356e+00dB,-1.47993245498097e+02°)
7.87045789694934e+03	(-3.87006163180337e+00dB,-1.47940464575928e+02°)
7.88860117618389e+03	(-3.86307544982822e+00dB,-1.47887664991058e+02°)
7.90678627999659e+03	(-3.85606871656780e+00dB,-1.47834847074523e+02°)
7.92501330480306e+03	(-3.84904140667156e+00dB,-1.47782011158469e+02°)
7.94328234724115e+03	(-3.84199349496972e+00dB,-1.47729157576138e+02°)
7.96159350417152e+03	(-3.83492495647441e+00dB,-1.47676286661875e+02°)
7.97994687267809e+03	(-3.82783576638069e+00dB,-1.47623398751112e+02°)
7.99834255006861e+03	(-3.82072590006769e+00dB,-1.47570494180369e+02°)
8.01678063387511e+03	(-3.81359533309964e+00dB,-1.47517573287249e+02°)
8.03526122185449e+03	(-3.80644404122695e+00dB,-1.47464636410429e+02°)
8.05378441198898e+03	(-3.79927200038730e+00dB,-1.47411683889659e+02°)
8.07235030248669e+03	(-3.79207918670665e+00dB,-1.47358716065752e+02°)
8.09095899178212e+03	(-3.78486557650031e+00dB,-1.47305733280585e+02°)
8.10961057853671e+03	(-3.77763114627404e+00dB,-1.47252735877086e+02°)
8.12830516163929e+03	(-3.77037587272502e+00dB,-1.47199724199236e+02°)
8.14704284020668e+03	(-3.76309973274294e+00dB,-1.47146698592058e+02°)
8.16582371358421e+03	(-3.75580270341103e+00dB,-1.47093659401613e+02°)
8.18464788134618e+03	(-3.74848476200708e+00dB,-1.47040606974996e+02°)
8.20351544329646e+03	(-3.74114588600446e+00dB,-1.46987541660329e+02°)
8.22242649946898e+03	(-3.73378605307316e+00dB,-1.46934463806754e+02°)
8.24138115012829e+03	(-3.72640524108080e+00dB,-1.46881373764430e+02°)
8.26037949577005e+03	(-3.71900342809365e+00dB,-1.46828271884524e+02°)
8.27942163712160e+03	(-3.71158059237761e+00dB,-1.46775158519209e+02°)
8.29850767514248e+03	(-3.70413671239923e+00dB,-1.46722034021655e+02°)
8.31763771102496e+03	(-3.69667176682670e+00dB,-1.46668898746022e+02°)
8.33681184619459e+03	(-3.68918573453085e+00dB,-1.46615753047458e+02°)
8.35603018231072e+03	(-3.68167859458610e+00dB,-1.46562597282091e+02°)
8.37529282126706e+03	(-3.67415032627151e+00dB,-1.46509431807020e+02°)
8.39459986519221e+03	(-3.66660090907167e+00dB,-1.46456256980315e+02°)
8.41395141645018e+03	(-3.65903032267772e+00dB,-1.46403073161003e+02°)
