Frequency [Hz], Amplitude [dB], Phase [deg]
44111.73967952544, 40.635601, -201.421341
44458.573846728075, 40.621475, -197.882523
44808.13504171101, 40.58532, -199.957626
45160.44470607713, 40.610966, -200.549911
45515.52445001666, 40.67226, -201.730942
45873.39605363297, 40.502148, -199.463181
46234.08146827799, 40.57024, -198.186966
46597.60281789903, 40.593948, -198.684921
46963.98240039578, 40.498241, -197.827042
47333.24268898796, 40.589787, -198.676117
47705.40633359388, 40.54504, -197.909546
48080.4961622196, 40.55072, -198.714615
48458.53518235957, 40.351837, -198.137451
48839.54658240732, 40.514042, -198.40892
49223.55373307805, 40.355137, -199.722717
49610.580188842505, 40.327347, -198.802017
50000.64968937113, 40.243607, -197.292221
50393.786160990676, 40.223381, -197.031006
50790.01371815166, 40.259266, -198.290451
51189.35666490755, 40.156502, -199.231186
51591.83949640552, 40.076736, -197.818634
51997.486900388845, 40.160492, -196.304321
52406.32375871166, 40.009773, -193.649857
52818.37514886452, 39.96946, -199.207275
53233.666345512924, 39.983208, -194.670517
53652.22282204798, 39.871521, -197.426453
54074.07025214826, 39.781704, -194.396286
54499.234511354996, 39.75322, -194.010376
54927.74167865915, 39.878159, -196.58255
55359.6180381011, 39.627285, -194.851624
55794.89008038281, 39.707981, -195.426102
56233.584504492756, 39.643074, -193.36673
56675.72821934351, 39.674896, -194.115097
57121.34834542274, 39.6381, -194.854446
57570.47221645592, 39.587715, -193.777786
58023.127381083905, 39.521126, -193.641861
58479.341604551875, 39.409977, -193.274994
58939.14287041292, 39.449059, -193.210724
59402.55938224436, 39.478035, -191.938004
59869.61956537775, 39.374809, -191.783478
60340.35206864241, 39.356609, -191.191727
60814.78576612274, 39.284386, -192.464447
61292.94975892918, 39.332199, -191.399719
61774.87337698371, 39.148647, -191.87973
62260.58618081809, 39.166344, -190.727493
62750.117963388, 39.178158, -189.56601
63243.49875189965, 39.002068, -188.639511
63740.7588096521, 38.905952, -191.350418
64241.92863789346, 38.842018, -190.479507
64747.0389776918, 38.868271, -190.713501
65256.12081182072, 38.776192, -188.956528
65769.20536665985, 38.733768, -189.500046
66286.32411411003, 38.771248, -190.555115
66807.50877352437, 38.547779, -186.432312
67332.79131365287, 38.399094, -190.313965
67862.20395460444, 38.480759, -189.554382
68395.7791698223, 38.443642, -189.695801
68933.54968807637, 38.400311, -188.583099
69475.5484954707, 38.143188, -187.730026
70021.80883746677, 38.560966, -192.984222
70572.36422092275, 38.26622, -184.563034
71127.24841614874, 38.348724, -198.932266
71686.49545897802, 38.387215, -194.401962
72250.13965285545, 38.043259, -191.706268
72818.21557094043, 38.200722, -177.460327
73390.75805822888, 38.078033, -180.437729
73967.80223368945, 37.303734, -182.50647
74549.3834924183, 38.168297, -184.621124
75135.53750781006, 37.740353, -184.896698
75726.30023374595, 37.211922, -186.927551
76321.70790679916, 37.04126, -182.563187
76921.79704845753, 37.323578, -184.289337
77526.60446736365, 37.000523, -188.973068
78136.16726157314, 37.259521, -171.464203
78750.52282082924, 37.570427, -185.952637
79369.70882885737, 37.28944, -183.091507
79993.76326567563, 37.255951, -180.878769
80622.72440992495, 36.956028, -181.785675
81256.63084121699, 36.732143, -182.670181
81895.5214425005, 36.937592, -182.979492
82539.43540244632, 36.957756, -186.477951
83188.41221785128, 36.690605, -182.555328
83842.49169606058, 36.663284, -180.730682
84501.71395741025, 36.78215, -180.793686
85166.11943768707, 36.542526, -176.435654
85835.74889060936, 36.43782, -178.498566
86510.6433903272, 36.338173, -180.045044
87190.84433394093, 36.461533, -184.936234
87876.39344404101, 36.072372, -179.887604
88567.33277126709, 36.075043, -178.417297
89263.70469688732, 36.061836, -176.47757
89965.55193539796, 35.804588, -180.653351
90672.91753714325, 35.968876, -175.711609
91385.84489095683, 35.700249, -176.08284
92104.37772682193, 35.472008, -173.036438
92828.56011855441, 35.520874, -174.176529
93558.43648650666, 35.353546, -172.217621
94294.05160029118, 35.206619, -172.627426
95035.4505815274, 35.124844, -175.743622
95782.6789066093, 34.943977, -172.500778
96535.78240949471, 34.890358, -172.845032
97294.80728451686, 34.89035, -171.901245
98059.80008921755, 34.818703, -172.262756
98830.80774720378, 34.713448, -173.252014
99607.87755102484, 34.527344, -171.026352
100391.05716507364, 34.563087, -171.505722
101180.3946285111, 34.384682, -175.039581
101975.93835821151, 34.231415, -169.678528
102777.7371517332, 34.123215, -170.276199
103585.84019031157, 34.330376, -170.735748
104400.29704187569, 33.765762, -159.075195
105221.15766408877, 34.04731, -167.63916
106048.47240741231, 33.485809, -170.680023
106882.29201819538, 33.447475, -168.617828
107722.66764178603, 34.063805, -168.221939
108569.6508256691, 33.443836, -161.621719
109423.29352262875, 32.904724, -167.673813
110283.64809393385, 33.458187, -178.105774
111150.76731255067, 32.745506, -164.392426
112024.70436637959, 33.578949, -164.851074
112905.51286151767, 33.227013, -167.208771
113793.2468255467, 32.21537, -163.69342
114687.96071084696, 32.858994, -162.523193
115589.70939793828, 32.501133, -163.273315
116498.54819884477, 32.172237, -162.288025
117414.53286048843, 32.025307, -163.095245
118337.71956810917, 31.441774, -157.135437
119268.16494870988, 31.532564, -160.643707
120205.92607453062, 31.194239, -158.369324
121151.06046654926, 31.379938, -158.535828
122103.62609800964, 31.355118, -165.38266
123063.68139797763, 31.05316, -157.095154
124031.2852549248, 31.113058, -156.981888
125006.49702034159, 31.15472, -155.526154
125989.37651237633, 31.025906, -156.582321
126979.98401950514, 31.153553, -155.888748
127978.38030423074, 31.154593, -158.20018
128984.62660680797, 31.344025, -158.922592
129998.78464900125, 31.244524, -157.357864
131020.9166378702, 31.406902, -160.216949
132051.08526958543, 31.320698, -156.630188
133089.35373327404, 31.291367, -154.400299
134135.7857148958, 31.289839, -153.821686
135190.44540114913, 31.348558, -158.682632
136253.39748340938, 31.39727, -153.747238
137324.70716169494, 31.432278, -158.75145
138404.44014866874, 31.628368, -158.185867
139492.6626736671, 31.242634, -157.96257
140589.4414867632, 31.510569, -159.263214
141694.84386286105, 32.113735, -158.157654
142808.93760582234, 31.768244, -155.970993
143931.7910526251, 31.897133, -157.818375
145063.47307755565, 31.756752, -156.016479
146204.0530964328, 31.481693, -164.946838
147353.60107086692, 31.454716, -152.698059
148512.18751254937, 31.702942, -159.14296
149679.88348757976, 31.299866, -157.545883
150856.7606208231, 31.585491, -154.373428
152042.8911003043, 31.398853, -158.81662
153238.34768163576, 31.473595, -158.822769
154443.20369248022, 31.960175, -160.476761
155657.53303704847, 31.778145, -161.684296
156881.41020063253, 31.675711, -161.897583
158114.9102541742, 31.692043, -161.046692
159358.10885887116, 31.570961, -157.595413
160611.08227081544, 31.804413, -158.60556
161873.90734567377, 31.847248, -160.429413
163146.6615433992, 31.798935, -158.307434
164429.42293298402, 31.715153, -165.368347
165722.2701972477, 32.08469, -163.870544
167025.28263766356, 32.13966, -162.764954
168338.54017922282, 32.002533, -159.302597
169662.123375337, 31.998402, -161.643784
170996.11341277888, 31.867218, -161.452423
172340.5921166635, 31.933926, -160.44574
173695.64195546496, 31.912056, -161.893661
175061.34604607758, 31.904219, -159.063873
176437.7881589118, 31.998272, -158.998505
177825.052723034, 31.995281, -161.258011
179223.22483134468, 32.461079, -160.051773
180632.39024579828, 31.924774, -154.156647
182052.63540266338, 31.98765, -161.941101
183484.04741782477, 32.067848, -160.228104
184926.71409212664, 32.430416, -160.982544
186380.72391675954, 31.816708, -160.435287
187846.16607868584, 31.643568, -162.095337
189323.13046611325, 32.302216, -161.654999
190811.7076740057, 32.267673, -161.343262
192311.98900964216, 32.281906, -162.058411
193824.06649821642, 32.034851, -161.583603
195348.03288848232, 31.851254, -151.486267
196883.98165844244, 32.476845, -161.932053
198432.0070210821, 32.036221, -161.497818
199992.20393014775, 32.177261, -169.209869
201564.66808597307, 32.123852, -155.727158
203149.49594134648, 32.071617, -161.46315
204746.7847074288, 32.166111, -168.954727
206356.6323597171, 32.182304, -162.460037
207979.13764405216, 32.240414, -161.034378
209614.4000826768, 32.445122, -153.695053
211262.51998034024, 32.555908, -166.111343
212923.59843045042, 32.508102, -163.765961
214597.73732127523, 32.062218, -156.603897
216285.0393421915, 31.618769, -162.943176
217985.60798998567, 31.661242, -167.735992
219699.5475751995, 32.079113, -162.646347
221426.96322852973, 31.582199, -166.734085
223167.96090727788, 31.637451, -162.668594
224922.6474018469, 31.642122, -161.168808
226691.13034229327, 31.677307, -160.250961
228473.51820492858, 31.963863, -152.237656
230269.92031897316, 32.418644, -157.137451
232080.4468732623, 31.852392, -159.984283
233905.20892300445, 32.275856, -159.305542
235744.31839659536, 32.18816, -159.841125
237597.88810248044, 32.335804, -166.93161
239466.031736076, 32.573399, -161.137054
241348.86388674437, 32.455872, -157.761719
243246.50004481993, 32.676472, -164.669006
245159.05660869495, 32.375576, -160.588837
247086.65089195897, 32.537643, -160.6353
249029.40113059446, 32.916576, -157.154312
250987.42649022935, 32.532761, -159.31633
252960.84707344606, 33.014816, -160.091064
254949.78392715027, 32.669727, -160.900314
256954.35904999296, 32.577579, -163.147293
258974.69539985489, 32.603798, -162.490341
261010.91690139045, 32.788601, -163.011597
263063.1484536258, 32.736588, -160.908768
265131.5159376221, 32.539001, -161.003311
267216.1462241965, 32.72007, -162.156494
269317.16718170384, 32.501503, -162.055344
271434.7076838804, 32.752861, -162.904022
273568.897617748, 32.542404, -161.373596
275719.8678915833, 32.478134, -162.248169
277887.7504429443, 32.738174, -162.153107
280072.67824676493, 32.906174, -164.036514
282274.7853235131, 32.859077, -163.187775
284494.2067474079, 32.558777, -159.518616
286731.0786547074, 32.931866, -163.593826
288985.53825205815, 32.902069, -159.66153
291257.72382491163, 32.790634, -163.656281
293547.77474600606, 32.624588, -162.699753
295855.8314839151, 32.827835, -161.351883
298182.0356116662, 32.723866, -163.119537
300526.529815421, 32.826843, -164.93045
302889.4579032291, 32.928162, -165.698151
305270.96481385117, 33.014626, -156.836258
307671.1966256455, 32.820755, -157.498047
310090.30056553055, 32.931911, -156.565094
312528.4250180152, 32.879276, -154.440414
314985.7195343005, 32.536091, -166.50206
317462.3348414529, 32.99403, -162.02063
319958.4228516493, 32.858738, -164.083801
322474.13667149504, 33.160686, -158.801971
325009.6306114176, 33.142521, -163.58876
327565.060195127, 33.01717, -163.556717
330140.58216916106, 33.084869, -164.002518
332736.35451249516, 32.948746, -164.752228
335352.5364462351, 32.524494, -162.914307
337989.2884433829, 33.083294, -162.842056
340646.77223868, 32.918701, -160.009735
343325.1508385278, 33.125736, -163.763138
346024.58853098645, 32.904861, -160.1297
348745.2508958508, 33.037014, -162.816727
351487.30481481046, 33.029625, -163.65892
354250.9184816804, 32.959412, -164.398636
357036.2614127238, 32.966805, -156.755569
359843.50445704506, 32.70583, -163.44812
362672.81980707194, 32.95866, -164.366837
365524.3810091171, 33.013313, -163.350998
368398.3629740233, 33.126961, -163.666443
371294.94198789174, 32.862785, -163.963959
374214.295722896, 33.040138, -162.59285
377156.6032481785, 33.170471, -164.256927
380122.04504083825, 33.083939, -163.509033
383110.80299699516, 32.806175, -164.486038
386123.0604429536, 32.997623, -165.090103
389159.0021464421, 33.229954, -165.338837
392218.8143279498, 33.080269, -164.747101
395302.68467214785, 32.985016, -162.780426
398410.8023394025, 33.249268, -163.80043
401543.35797737684, 33.205666, -163.64772
404700.5437327261, 33.193623, -163.717239
407882.5532628817, 33.111168, -164.045654
411089.5817479341, 33.344913, -164.269058
414321.82590259856, 33.274963, -164.110519
417579.4839882882, 33.262535, -165.389374
420862.7558252692, 33.217377, -163.730469
424171.84280492086, 33.332253, -162.092163
427506.94790208794, 33.482803, -165.607178
430868.2756875306, 33.285797, -162.853119
434256.0323404726, 33.419975, -164.842224
437670.4256612484, 33.501816, 193.849365
441111.66508404765, 33.180859, -162.386597
444579.96168976615, 33.384674, 194.148209
448075.5282189461, 33.359428, -157.586578
451598.57908483327, 33.239288, 187.331482
455149.3303865219, 33.32357, -164.868774
458727.9999222138, 33.409012, -164.160538
462334.8072025769, 33.102478, -164.183578
465969.9734642097, 33.262028, -152.238251
469633.7216832116, 33.596287, -164.890137
473326.27658885997, 33.291672, -162.33313
477047.8646773937, 33.481857, -163.513885
480798.71422591014, 33.644348, 187.677628
484579.05530636053, 33.152771, -163.943314
488389.1197996699, 33.448593, -163.193481
492229.1414099537, 33.330853, -164.318787
496099.3556788568, 33.326149, -164.182892
499999.99999999994, 33.539066, -164.03154
