Freq.	V(out_fs)
1.07844996329380e+05	(4.57781813315270e+00dB,8.90214197830537e+01°)
1.07869831416606e+05	(4.57981791429535e+00dB,8.90211944426154e+01°)
1.07894672222980e+05	(4.58181769533721e+00dB,8.90209690502927e+01°)
1.07919518749820e+05	(4.58381747627822e+00dB,8.90207436060738e+01°)
1.07944370998442e+05	(4.58581725711834e+00dB,8.90205181099467e+01°)
1.07969228970166e+05	(4.58781703785754e+00dB,8.90202925618995e+01°)
1.07994092666307e+05	(4.58981681849575e+00dB,8.90200669619203e+01°)
1.08018962088186e+05	(4.59181659903294e+00dB,8.90198413099969e+01°)
1.08043837237120e+05	(4.59381637946907e+00dB,8.90196156061177e+01°)
1.08068718114428e+05	(4.59581615980407e+00dB,8.90193898502705e+01°)
1.08093604721430e+05	(4.59781594003790e+00dB,8.90191640424433e+01°)
1.08118497059444e+05	(4.59981572017053e+00dB,8.90189381826243e+01°)
1.08143395129791e+05	(4.60181550020189e+00dB,8.90187122708015e+01°)
1.08168298933790e+05	(4.60381528013196e+00dB,8.90184863069629e+01°)
1.08193208472763e+05	(4.60581505996066e+00dB,8.90182602910965e+01°)
1.08218123748029e+05	(4.60781483968797e+00dB,8.90180342231903e+01°)
1.08243044760910e+05	(4.60981461931384e+00dB,8.90178081032324e+01°)
1.08267971512727e+05	(4.61181439883821e+00dB,8.90175819312108e+01°)
1.08292904004801e+05	(4.61381417826105e+00dB,8.90173557071135e+01°)
1.08317842238455e+05	(4.61581395758230e+00dB,8.90171294309285e+01°)
1.08342786215011e+05	(4.61781373680192e+00dB,8.90169031026438e+01°)
1.08367735935791e+05	(4.61981351591986e+00dB,8.90166767222475e+01°)
1.08392691402117e+05	(4.62181329493608e+00dB,8.90164502897275e+01°)
1.08417652615314e+05	(4.62381307385052e+00dB,8.90162238050719e+01°)
1.08442619576704e+05	(4.62581285266315e+00dB,8.90159972682686e+01°)
1.08467592287612e+05	(4.62781263137391e+00dB,8.90157706793056e+01°)
1.08492570749361e+05	(4.62981240998275e+00dB,8.90155440381710e+01°)
1.08517554963275e+05	(4.63181218848963e+00dB,8.90153173448527e+01°)
1.08542544930679e+05	(4.63381196689451e+00dB,8.90150905993387e+01°)
1.08567540652899e+05	(4.63581174519734e+00dB,8.90148638016170e+01°)
1.08592542131259e+05	(4.63781152339806e+00dB,8.90146369516756e+01°)
1.08617549367085e+05	(4.63981130149664e+00dB,8.90144100495025e+01°)
1.08642562361703e+05	(4.64181107949302e+00dB,8.90141830950856e+01°)
1.08667581116439e+05	(4.64381085738717e+00dB,8.90139560884130e+01°)
1.08692605632620e+05	(4.64581063517901e+00dB,8.90137290294725e+01°)
1.08717635911571e+05	(4.64781041286852e+00dB,8.90135019182521e+01°)
1.08742671954621e+05	(4.64981019045566e+00dB,8.90132747547399e+01°)
1.08767713763097e+05	(4.65180996794036e+00dB,8.90130475389238e+01°)
1.08792761338326e+05	(4.65380974532258e+00dB,8.90128202707917e+01°)
