Freq.	V(out_preamp)
7.92501330480306e+03	(1.99999011532932e+01dB,1.79950052791625e+02°)
7.94328234724115e+03	(1.99999011380594e+01dB,1.79949937651477e+02°)
7.96159350417152e+03	(1.99999011227553e+01dB,1.79949822245903e+02°)
7.97994687267809e+03	(1.99999011073806e+01dB,1.79949706574293e+02°)
7.99834255006861e+03	(1.99999010919349e+01dB,1.79949590636033e+02°)
8.01678063387511e+03	(1.99999010764179e+01dB,1.79949474430508e+02°)
8.03526122185449e+03	(1.99999010608293e+01dB,1.79949357957102e+02°)
8.05378441198898e+03	(1.99999010451687e+01dB,1.79949241215197e+02°)
8.07235030248669e+03	(1.99999010294359e+01dB,1.79949124204175e+02°)
8.09095899178212e+03	(1.99999010136304e+01dB,1.79949006923415e+02°)
8.10961057853671e+03	(1.99999009977520e+01dB,1.79948889372296e+02°)
8.12830516163929e+03	(1.99999009818002e+01dB,1.79948771550193e+02°)
8.14704284020668e+03	(1.99999009657749e+01dB,1.79948653456483e+02°)
8.16582371358421e+03	(1.99999009496756e+01dB,1.79948535090540e+02°)
8.18464788134618e+03	(1.99999009335020e+01dB,1.79948416451735e+02°)
8.20351544329646e+03	(1.99999009172537e+01dB,1.79948297539439e+02°)
8.22242649946898e+03	(1.99999009009304e+01dB,1.79948178353024e+02°)
8.24138115012829e+03	(1.99999008845318e+01dB,1.79948058891855e+02°)
8.26037949577005e+03	(1.99999008680575e+01dB,1.79947939155301e+02°)
8.27942163712160e+03	(1.99999008515071e+01dB,1.79947819142725e+02°)
8.29850767514248e+03	(1.99999008348803e+01dB,1.79947698853493e+02°)
8.31763771102496e+03	(1.99999008181768e+01dB,1.79947578286966e+02°)
8.33681184619459e+03	(1.99999008013963e+01dB,1.79947457442504e+02°)
8.35603018231072e+03	(1.99999007845382e+01dB,1.79947336319468e+02°)
8.37529282126706e+03	(1.99999007676023e+01dB,1.79947214917215e+02°)
8.39459986519221e+03	(1.99999007505883e+01dB,1.79947093235102e+02°)
8.41395141645018e+03	(1.99999007334957e+01dB,1.79946971272482e+02°)
8.43334757764098e+03	(1.99999007163243e+01dB,1.79946849028710e+02°)
8.45278845160112e+03	(1.99999006990735e+01dB,1.79946726503138e+02°)
8.47227414140418e+03	(1.99999006817432e+01dB,1.79946603695115e+02°)
8.49180475036135e+03	(1.99999006643328e+01dB,1.79946480603992e+02°)
8.51138038202197e+03	(1.99999006468421e+01dB,1.79946357229114e+02°)
8.53100114017409e+03	(1.99999006292707e+01dB,1.79946233569829e+02°)
8.55066712884503e+03	(1.99999006116181e+01dB,1.79946109625479e+02°)
8.57037845230189e+03	(1.99999005938841e+01dB,1.79945985395410e+02°)
8.59013521505214e+03	(1.99999005760682e+01dB,1.79945860878960e+02°)
8.60993752184419e+03	(1.99999005581701e+01dB,1.79945736075472e+02°)
8.62978547766788e+03	(1.99999005401894e+01dB,1.79945610984282e+02°)
8.64967918775510e+03	(1.99999005221256e+01dB,1.79945485604727e+02°)
8.66961875758033e+03	(1.99999005039785e+01dB,1.79945359936143e+02°)
8.68960429286118e+03	(1.99999004857477e+01dB,1.79945233977864e+02°)
8.70963589955896e+03	(1.99999004674326e+01dB,1.79945107729222e+02°)
8.72971368387927e+03	(1.99999004490331e+01dB,1.79944981189547e+02°)
8.74983775227251e+03	(1.99999004305486e+01dB,1.79944854358168e+02°)
8.77000821143449e+03	(1.99999004119788e+01dB,1.79944727234413e+02°)
8.79022516830698e+03	(1.99999003933233e+01dB,1.79944599817609e+02°)
8.81048873007827e+03	(1.99999003745816e+01dB,1.79944472107079e+02°)
8.83079900418375e+03	(1.99999003557535e+01dB,1.79944344102146e+02°)
8.85115609830648e+03	(1.99999003368385e+01dB,1.79944215802132e+02°)
8.87156012037773e+03	(1.99999003178361e+01dB,1.79944087206357e+02°)
8.89201117857760e+03	(1.99999002987460e+01dB,1.79943958314138e+02°)
8.91250938133556e+03	(1.99999002795679e+01dB,1.79943829124792e+02°)
8.93305483733106e+03	(1.99999002603012e+01dB,1.79943699637635e+02°)
8.95364765549404e+03	(1.99999002409455e+01dB,1.79943569851980e+02°)
8.97428794500558e+03	(1.99999002215006e+01dB,1.79943439767138e+02°)
8.99497581529844e+03	(1.99999002019658e+01dB,1.79943309382421e+02°)
9.01571137605765e+03	(1.99999001823409e+01dB,1.79943178697136e+02°)
9.03649473722109e+03	(1.99999001626255e+01dB,1.79943047710591e+02°)
9.05732600898008e+03	(1.99999001428190e+01dB,1.79942916422092e+02°)
9.07820530177993e+03	(1.99999001229211e+01dB,1.79942784830942e+02°)
9.09913272632058e+03	(1.99999001029313e+01dB,1.79942652936443e+02°)
9.12010839355716e+03	(1.99999000828493e+01dB,1.79942520737897e+02°)
9.14113241470056e+03	(1.99999000626746e+01dB,1.79942388234603e+02°)
9.16220490121805e+03	(1.99999000424068e+01dB,1.79942255425857e+02°)
9.18332596483385e+03	(1.99999000220454e+01dB,1.79942122310957e+02°)
9.20449571752975e+03	(1.99999000015900e+01dB,1.79941988889195e+02°)
9.22571427154567e+03	(1.99998999810402e+01dB,1.79941855159865e+02°)
9.24698173938026e+03	(1.99998999603956e+01dB,1.79941721122258e+02°)
9.26829823379152e+03	(1.99998999396557e+01dB,1.79941586775663e+02°)
9.28966386779738e+03	(1.99998999188200e+01dB,1.79941452119368e+02°)
9.31107875467632e+03	(1.99998998978882e+01dB,1.79941317152658e+02°)
9.33254300796792e+03	(1.99998998768597e+01dB,1.79941181874819e+02°)
9.35405674147352e+03	(1.99998998557342e+01dB,1.79941046285133e+02°)
9.37562006925680e+03	(1.99998998345112e+01dB,1.79940910382881e+02°)
9.39723310564437e+03	(1.99998998131902e+01dB,1.79940774167342e+02°)
9.41889596522640e+03	(1.99998997917708e+01dB,1.79940637637795e+02°)
9.44060876285722e+03	(1.99998997702525e+01dB,1.79940500793516e+02°)
9.46237161365591e+03	(1.99998997486349e+01dB,1.79940363633778e+02°)
9.48418463300695e+03	(1.99998997269175e+01dB,1.79940226157856e+02°)
9.50604793656079e+03	(1.99998997050999e+01dB,1.79940088365019e+02°)
9.52796164023449e+03	(1.99998996831816e+01dB,1.79939950254538e+02°)
9.54992586021232e+03	(1.99998996611621e+01dB,1.79939811825680e+02°)
9.57194071294640e+03	(1.99998996390410e+01dB,1.79939673077711e+02°)
9.59400631515728e+03	(1.99998996168177e+01dB,1.79939534009895e+02°)
9.61612278383459e+03	(1.99998995944919e+01dB,1.79939394621496e+02°)
9.63829023623764e+03	(1.99998995720631e+01dB,1.79939254911775e+02°)
9.66050878989607e+03	(1.99998995495307e+01dB,1.79939114879990e+02°)
9.68277856261042e+03	(1.99998995268943e+01dB,1.79938974525399e+02°)
9.70509967245282e+03	(1.99998995041534e+01dB,1.79938833847258e+02°)
9.72747223776757e+03	(1.99998994813075e+01dB,1.79938692844821e+02°)
9.74989637717178e+03	(1.99998994583562e+01dB,1.79938551517340e+02°)
9.77237220955602e+03	(1.99998994352990e+01dB,1.79938409864067e+02°)
9.79489985408489e+03	(1.99998994121353e+01dB,1.79938267884251e+02°)
9.81747943019774e+03	(1.99998993888648e+01dB,1.79938125577137e+02°)
9.84011105760923e+03	(1.99998993654868e+01dB,1.79937982941973e+02°)
9.86279485630999e+03	(1.99998993420009e+01dB,1.79937839978001e+02°)
9.88553094656727e+03	(1.99998993184066e+01dB,1.79937696684464e+02°)
9.90831944892555e+03	(1.99998992947033e+01dB,1.79937553060603e+02°)
9.93116048420721e+03	(1.99998992708907e+01dB,1.79937409105655e+02°)
9.95405417351314e+03	(1.99998992469682e+01dB,1.79937264818857e+02°)
9.97700063822340e+03	(1.99998992229352e+01dB,1.79937120199444e+02°)
9.99999999999786e+03	(1.99998991987913e+01dB,1.79936975246651e+02°)
1.00230523807768e+04	(1.99998991745360e+01dB,1.79936829959707e+02°)
1.00461579027818e+04	(1.99998991501687e+01dB,1.79936684337843e+02°)
1.00693166885159e+04	(1.99998991256889e+01dB,1.79936538380287e+02°)
1.00925288607647e+04	(1.99998991010962e+01dB,1.79936392086265e+02°)
1.01157945425968e+04	(1.99998990763899e+01dB,1.79936245455001e+02°)
1.01391138573646e+04	(1.99998990515696e+01dB,1.79936098485718e+02°)
1.01624869287048e+04	(1.99998990266347e+01dB,1.79935951177637e+02°)
1.01859138805390e+04	(1.99998990015847e+01dB,1.79935803529976e+02°)
1.02093948370746e+04	(1.99998989764192e+01dB,1.79935655541953e+02°)
1.02329299228053e+04	(1.99998989511374e+01dB,1.79935507212783e+02°)
1.02565192625119e+04	(1.99998989257389e+01dB,1.79935358541680e+02°)
1.02801629812625e+04	(1.99998989002233e+01dB,1.79935209527856e+02°)
1.03038612044139e+04	(1.99998988745898e+01dB,1.79935060170521e+02°)
1.03276140576118e+04	(1.99998988488380e+01dB,1.79934910468881e+02°)
1.03514216667912e+04	(1.99998988229674e+01dB,1.79934760422145e+02°)
1.03752841581779e+04	(1.99998987969773e+01dB,1.79934610029517e+02°)
1.03992016582884e+04	(1.99998987708673e+01dB,1.79934459290198e+02°)
1.04231742939308e+04	(1.99998987446368e+01dB,1.79934308203391e+02°)
1.04472021922058e+04	(1.99998987182852e+01dB,1.79934156768293e+02°)
1.04712854805067e+04	(1.99998986918119e+01dB,1.79934004984102e+02°)
1.04954242865210e+04	(1.99998986652165e+01dB,1.79933852850013e+02°)
1.05196187382300e+04	(1.99998986384983e+01dB,1.79933700365221e+02°)
1.05438689639103e+04	(1.99998986116567e+01dB,1.79933547528915e+02°)
1.05681750921343e+04	(1.99998985846913e+01dB,1.79933394340286e+02°)
1.05925372517706e+04	(1.99998985576014e+01dB,1.79933240798522e+02°)
1.06169555719850e+04	(1.99998985303865e+01dB,1.79933086902808e+02°)
1.06414301822409e+04	(1.99998985030460e+01dB,1.79932932652329e+02°)
1.06659612123003e+04	(1.99998984755792e+01dB,1.79932778046267e+02°)
1.06905487922243e+04	(1.99998984479857e+01dB,1.79932623083803e+02°)
1.07151930523738e+04	(1.99998984202648e+01dB,1.79932467764114e+02°)
1.07398941234101e+04	(1.99998983924160e+01dB,1.79932312086377e+02°)
1.07646521362960e+04	(1.99998983644386e+01dB,1.79932156049766e+02°)
1.07894672222960e+04	(1.99998983363320e+01dB,1.79931999653456e+02°)
1.08143395129770e+04	(1.99998983080958e+01dB,1.79931842896615e+02°)
1.08392691402097e+04	(1.99998982797292e+01dB,1.79931685778414e+02°)
1.08642562361683e+04	(1.99998982512317e+01dB,1.79931528298019e+02°)
1.08893009333320e+04	(1.99998982226026e+01dB,1.79931370454595e+02°)
1.09144033644852e+04	(1.99998981938414e+01dB,1.79931212247306e+02°)
1.09395636627186e+04	(1.99998981649474e+01dB,1.79931053675312e+02°)
1.09647819614295e+04	(1.99998981359201e+01dB,1.79930894737773e+02°)
1.09900583943228e+04	(1.99998981067588e+01dB,1.79930735433846e+02°)
1.10153930954118e+04	(1.99998980774629e+01dB,1.79930575762687e+02°)
1.10407861990183e+04	(1.99998980480317e+01dB,1.79930415723448e+02°)
1.10662378397743e+04	(1.99998980184647e+01dB,1.79930255315283e+02°)
1.10917481526216e+04	(1.99998979887613e+01dB,1.79930094537339e+02°)
1.11173172728135e+04	(1.99998979589207e+01dB,1.79929933388765e+02°)
1.11429453359149e+04	(1.99998979289424e+01dB,1.79929771868707e+02°)
1.11686324778032e+04	(1.99998978988257e+01dB,1.79929609976307e+02°)
1.11943788346691e+04	(1.99998978685700e+01dB,1.79929447710708e+02°)
1.12201845430172e+04	(1.99998978381747e+01dB,1.79929285071049e+02°)
1.12460497396668e+04	(1.99998978076390e+01dB,1.79929122056468e+02°)
1.12719745617527e+04	(1.99998977769624e+01dB,1.79928958666101e+02°)
1.12979591467255e+04	(1.99998977461442e+01dB,1.79928794899082e+02°)
1.13240036323531e+04	(1.99998977151838e+01dB,1.79928630754541e+02°)
1.13501081567207e+04	(1.99998976840804e+01dB,1.79928466231610e+02°)
1.13762728582318e+04	(1.99998976528335e+01dB,1.79928301329415e+02°)
1.14024978756092e+04	(1.99998976214424e+01dB,1.79928136047083e+02°)
1.14287833478952e+04	(1.99998975899064e+01dB,1.79927970383736e+02°)
1.14551294144529e+04	(1.99998975582248e+01dB,1.79927804338498e+02°)
1.14815362149663e+04	(1.99998975263969e+01dB,1.79927637910486e+02°)
1.15080038894419e+04	(1.99998974944222e+01dB,1.79927471098820e+02°)
1.15345325782084e+04	(1.99998974622998e+01dB,1.79927303902615e+02°)
1.15611224219185e+04	(1.99998974300292e+01dB,1.79927136320983e+02°)
1.15877735615487e+04	(1.99998973976097e+01dB,1.79926968353038e+02°)
1.16144861384009e+04	(1.99998973650405e+01dB,1.79926799997887e+02°)
1.16412602941024e+04	(1.99998973323210e+01dB,1.79926631254639e+02°)
1.16680961706071e+04	(1.99998972994504e+01dB,1.79926462122399e+02°)
1.16949939101962e+04	(1.99998972664281e+01dB,1.79926292600271e+02°)
1.17219536554788e+04	(1.99998972332534e+01dB,1.79926122687354e+02°)
1.17489755493927e+04	(1.99998971999256e+01dB,1.79925952382749e+02°)
1.17760597352055e+04	(1.99998971664439e+01dB,1.79925781685553e+02°)
1.18032063565147e+04	(1.99998971328077e+01dB,1.79925610594861e+02°)
1.18304155572491e+04	(1.99998970990163e+01dB,1.79925439109765e+02°)
1.18576874816690e+04	(1.99998970650688e+01dB,1.79925267229356e+02°)
1.18850222743676e+04	(1.99998970309647e+01dB,1.79925094952724e+02°)
1.19124200802712e+04	(1.99998969967031e+01dB,1.79924922278954e+02°)
1.19398810446401e+04	(1.99998969622834e+01dB,1.79924749207131e+02°)
1.19674053130698e+04	(1.99998969277049e+01dB,1.79924575736339e+02°)
1.19949930314912e+04	(1.99998968929667e+01dB,1.79924401865656e+02°)
1.20226443461715e+04	(1.99998968580682e+01dB,1.79924227594161e+02°)
1.20503594037154e+04	(1.99998968230086e+01dB,1.79924052920930e+02°)
1.20781383510652e+04	(1.99998967877871e+01dB,1.79923877845037e+02°)
1.21059813355022e+04	(1.99998967524031e+01dB,1.79923702365554e+02°)
1.21338885046471e+04	(1.99998967168558e+01dB,1.79923526481550e+02°)
1.21618600064610e+04	(1.99998966811444e+01dB,1.79923350192094e+02°)
1.21898959892460e+04	(1.99998966452681e+01dB,1.79923173496250e+02°)
1.22179966016461e+04	(1.99998966092263e+01dB,1.79922996393081e+02°)
1.22461619926478e+04	(1.99998965730181e+01dB,1.79922818881648e+02°)
1.22743923115814e+04	(1.99998965366428e+01dB,1.79922640961011e+02°)
1.23026877081211e+04	(1.99998965000995e+01dB,1.79922462630227e+02°)
1.23310483322864e+04	(1.99998964633876e+01dB,1.79922283888348e+02°)
1.23594743344424e+04	(1.99998964265062e+01dB,1.79922104734429e+02°)
1.23879658653010e+04	(1.99998963894546e+01dB,1.79921925167519e+02°)
1.24165230759214e+04	(1.99998963522320e+01dB,1.79921745186666e+02°)
1.24451461177111e+04	(1.99998963148376e+01dB,1.79921564790915e+02°)
1.24738351424267e+04	(1.99998962772705e+01dB,1.79921383979311e+02°)
1.25025903021745e+04	(1.99998962395301e+01dB,1.79921202750895e+02°)
1.25314117494114e+04	(1.99998962016155e+01dB,1.79921021104706e+02°)
1.25602996369460e+04	(1.99998961635258e+01dB,1.79920839039780e+02°)
1.25892541179389e+04	(1.99998961252604e+01dB,1.79920656555154e+02°)
1.26182753459039e+04	(1.99998960868183e+01dB,1.79920473649858e+02°)
1.26473634747087e+04	(1.99998960481987e+01dB,1.79920290322924e+02°)
1.26765186585757e+04	(1.99998960094010e+01dB,1.79920106573379e+02°)
1.27057410520826e+04	(1.99998959704241e+01dB,1.79919922400249e+02°)
1.27350308101638e+04	(1.99998959312673e+01dB,1.79919737802558e+02°)
1.27643880881106e+04	(1.99998958919298e+01dB,1.79919552779328e+02°)
1.27938130415724e+04	(1.99998958524107e+01dB,1.79919367329576e+02°)
1.28233058265574e+04	(1.99998958127092e+01dB,1.79919181452320e+02°)
1.28528665994333e+04	(1.99998957728245e+01dB,1.79918995146574e+02°)
1.28824955169285e+04	(1.99998957327556e+01dB,1.79918808411351e+02°)
1.29121927361325e+04	(1.99998956925018e+01dB,1.79918621245661e+02°)
1.29419584144970e+04	(1.99998956520622e+01dB,1.79918433648511e+02°)
1.29717927098367e+04	(1.99998956114359e+01dB,1.79918245618907e+02°)
1.30016957803300e+04	(1.99998955706222e+01dB,1.79918057155851e+02°)
1.30316677845201e+04	(1.99998955296200e+01dB,1.79917868258345e+02°)
1.30617088813155e+04	(1.99998954884285e+01dB,1.79917678925387e+02°)
1.30918192299912e+04	(1.99998954470470e+01dB,1.79917489155973e+02°)
1.31219989901891e+04	(1.99998954054744e+01dB,1.79917298949097e+02°)
1.31522483219195e+04	(1.99998953637100e+01dB,1.79917108303752e+02°)
1.31825673855612e+04	(1.99998953217527e+01dB,1.79916917218925e+02°)
1.32129563418628e+04	(1.99998952796018e+01dB,1.79916725693603e+02°)
1.32434153519437e+04	(1.99998952372564e+01dB,1.79916533726773e+02°)
1.32739445772945e+04	(1.99998951947154e+01dB,1.79916341317415e+02°)
1.33045441797780e+04	(1.99998951519782e+01dB,1.79916148464509e+02°)
1.33352143216303e+04	(1.99998951090436e+01dB,1.79915955167033e+02°)
1.33659551654615e+04	(1.99998950659109e+01dB,1.79915761423963e+02°)
1.33967668742564e+04	(1.99998950225791e+01dB,1.79915567234271e+02°)
1.34276496113757e+04	(1.99998949790473e+01dB,1.79915372596927e+02°)
1.34586035405565e+04	(1.99998949353145e+01dB,1.79915177510900e+02°)
1.34896288259136e+04	(1.99998948913799e+01dB,1.79914981975155e+02°)
1.35207256319398e+04	(1.99998948472425e+01dB,1.79914785988655e+02°)
1.35518941235074e+04	(1.99998948029014e+01dB,1.79914589550362e+02°)
1.35831344658685e+04	(1.99998947583556e+01dB,1.79914392659234e+02°)
1.36144468246565e+04	(1.99998947136041e+01dB,1.79914195314227e+02°)
1.36458313658862e+04	(1.99998946686462e+01dB,1.79913997514295e+02°)
1.36772882559555e+04	(1.99998946234807e+01dB,1.79913799258389e+02°)
1.37088176616455e+04	(1.99998945781067e+01dB,1.79913600545458e+02°)
1.37404197501221e+04	(1.99998945325233e+01dB,1.79913401374448e+02°)
1.37720946889364e+04	(1.99998944867295e+01dB,1.79913201744304e+02°)
1.38038426460258e+04	(1.99998944407243e+01dB,1.79913001653967e+02°)
1.38356637897148e+04	(1.99998943945068e+01dB,1.79912801102377e+02°)
1.38675582887158e+04	(1.99998943480759e+01dB,1.79912600088469e+02°)
1.38995263121305e+04	(1.99998943014307e+01dB,1.79912398611179e+02°)
1.39315680294500e+04	(1.99998942545702e+01dB,1.79912196669437e+02°)
1.39636836105563e+04	(1.99998942074934e+01dB,1.79911994262174e+02°)
1.39958732257231e+04	(1.99998941601994e+01dB,1.79911791388317e+02°)
1.40281370456165e+04	(1.99998941126870e+01dB,1.79911588046789e+02°)
1.40604752412960e+04	(1.99998940649553e+01dB,1.79911384236512e+02°)
1.40928879842156e+04	(1.99998940170033e+01dB,1.79911179956407e+02°)
1.41253754462244e+04	(1.99998939688300e+01dB,1.79910975205389e+02°)
1.41579377995677e+04	(1.99998939204343e+01dB,1.79910769982374e+02°)
1.41905752168878e+04	(1.99998938718152e+01dB,1.79910564286274e+02°)
1.42232878712250e+04	(1.99998938229717e+01dB,1.79910358115997e+02°)
1.42560759360187e+04	(1.99998937739028e+01dB,1.79910151470451e+02°)
1.42889395851079e+04	(1.99998937246073e+01dB,1.79909944348540e+02°)
1.43218789927323e+04	(1.99998936750844e+01dB,1.79909736749166e+02°)
1.43548943335334e+04	(1.99998936253328e+01dB,1.79909528671229e+02°)
1.43879857825553e+04	(1.99998935753516e+01dB,1.79909320113625e+02°)
1.44211535152455e+04	(1.99998935251397e+01dB,1.79909111075248e+02°)
1.44543977074561e+04	(1.99998934746960e+01dB,1.79908901554991e+02°)
1.44877185354444e+04	(1.99998934240195e+01dB,1.79908691551742e+02°)
1.45211161758742e+04	(1.99998933731091e+01dB,1.79908481064387e+02°)
1.45545908058164e+04	(1.99998933219637e+01dB,1.79908270091812e+02°)
1.45881426027502e+04	(1.99998932705822e+01dB,1.79908058632898e+02°)
1.46217717445639e+04	(1.99998932189636e+01dB,1.79907846686522e+02°)
1.46554784095559e+04	(1.99998931671066e+01dB,1.79907634251563e+02°)
1.46892627764354e+04	(1.99998931150104e+01dB,1.79907421326893e+02°)
1.47231250243239e+04	(1.99998930626736e+01dB,1.79907207911383e+02°)
1.47570653327557e+04	(1.99998930100953e+01dB,1.79906994003902e+02°)
1.47910838816788e+04	(1.99998929572743e+01dB,1.79906779603316e+02°)
1.48251808514562e+04	(1.99998929042095e+01dB,1.79906564708489e+02°)
1.48593564228668e+04	(1.99998928508998e+01dB,1.79906349318280e+02°)
1.48936107771058e+04	(1.99998927973440e+01dB,1.79906133431549e+02°)
1.49279440957866e+04	(1.99998927435409e+01dB,1.79905917047149e+02°)
1.49623565609410e+04	(1.99998926894896e+01dB,1.79905700163935e+02°)
1.49968483550204e+04	(1.99998926351887e+01dB,1.79905482780756e+02°)
1.50314196608969e+04	(1.99998925806373e+01dB,1.79905264896460e+02°)
1.50660706618641e+04	(1.99998925258340e+01dB,1.79905046509891e+02°)
1.51008015416381e+04	(1.99998924707777e+01dB,1.79904827619893e+02°)
1.51356124843587e+04	(1.99998924154674e+01dB,1.79904608225303e+02°)
1.51705036745900e+04	(1.99998923599017e+01dB,1.79904388324959e+02°)
1.52054752973216e+04	(1.99998923040795e+01dB,1.79904167917696e+02°)
1.52405275379695e+04	(1.99998922479997e+01dB,1.79903947002344e+02°)
1.52756605823773e+04	(1.99998921916611e+01dB,1.79903725577733e+02°)
1.53108746168169e+04	(1.99998921350623e+01dB,1.79903503642688e+02°)
1.53461698279895e+04	(1.99998920782024e+01dB,1.79903281196033e+02°)
1.53815464030269e+04	(1.99998920210800e+01dB,1.79903058236588e+02°)
1.54170045294921e+04	(1.99998919636939e+01dB,1.79902834763172e+02°)
1.54525443953807e+04	(1.99998919060429e+01dB,1.79902610774599e+02°)
1.54881661891213e+04	(1.99998918481259e+01dB,1.79902386269682e+02°)
1.55238700995774e+04	(1.99998917899415e+01dB,1.79902161247231e+02°)
1.55596563160473e+04	(1.99998917314885e+01dB,1.79901935706052e+02°)
1.55955250282660e+04	(1.99998916727658e+01dB,1.79901709644951e+02°)
1.56314764264060e+04	(1.99998916137719e+01dB,1.79901483062728e+02°)
1.56675107010780e+04	(1.99998915545058e+01dB,1.79901255958182e+02°)
1.57036280433320e+04	(1.99998914949661e+01dB,1.79901028330109e+02°)
1.57398286446587e+04	(1.99998914351516e+01dB,1.79900800177302e+02°)
1.57761126969900e+04	(1.99998913750611e+01dB,1.79900571498552e+02°)
1.58124803927003e+04	(1.99998913146931e+01dB,1.79900342292646e+02°)
1.58489319246076e+04	(1.99998912540465e+01dB,1.79900112558370e+02°)
1.58854674859742e+04	(1.99998911931200e+01dB,1.79899882294504e+02°)
1.59220872705081e+04	(1.99998911319122e+01dB,1.79899651499828e+02°)
1.59587914723638e+04	(1.99998910704219e+01dB,1.79899420173119e+02°)
1.59955802861431e+04	(1.99998910086478e+01dB,1.79899188313151e+02°)
1.60324539068968e+04	(1.99998909465886e+01dB,1.79898955918693e+02°)
1.60694125301252e+04	(1.99998908842429e+01dB,1.79898722988513e+02°)
1.61064563517791e+04	(1.99998908216095e+01dB,1.79898489521378e+02°)
1.61435855682612e+04	(1.99998907586869e+01dB,1.79898255516049e+02°)
1.61808003764270e+04	(1.99998906954739e+01dB,1.79898020971285e+02°)
1.62181009735857e+04	(1.99998906319691e+01dB,1.79897785885843e+02°)
1.62554875575012e+04	(1.99998905681712e+01dB,1.79897550258477e+02°)
1.62929603263936e+04	(1.99998905040788e+01dB,1.79897314087937e+02°)
1.63305194789397e+04	(1.99998904396906e+01dB,1.79897077372971e+02°)
1.63681652142744e+04	(1.99998903750052e+01dB,1.79896840112324e+02°)
1.64058977319917e+04	(1.99998903100212e+01dB,1.79896602304739e+02°)
1.64437172321456e+04	(1.99998902447373e+01dB,1.79896363948954e+02°)
1.64816239152514e+04	(1.99998901791520e+01dB,1.79896125043705e+02°)
1.65196179822864e+04	(1.99998901132640e+01dB,1.79895885587727e+02°)
1.65576996346916e+04	(1.99998900470719e+01dB,1.79895645579750e+02°)
1.65958690743719e+04	(1.99998899805742e+01dB,1.79895405018500e+02°)
1.66341265036980e+04	(1.99998899137696e+01dB,1.79895163902704e+02°)
1.66724721255069e+04	(1.99998898466567e+01dB,1.79894922231082e+02°)
1.67109061431033e+04	(1.99998897792339e+01dB,1.79894680002353e+02°)
1.67494287602606e+04	(1.99998897115000e+01dB,1.79894437215233e+02°)
1.67880401812218e+04	(1.99998896434534e+01dB,1.79894193868434e+02°)
1.68267406107009e+04	(1.99998895750928e+01dB,1.79893949960667e+02°)
1.68655302538836e+04	(1.99998895064166e+01dB,1.79893705490639e+02°)
1.69044093164288e+04	(1.99998894374234e+01dB,1.79893460457052e+02°)
1.69433780044695e+04	(1.99998893681117e+01dB,1.79893214858609e+02°)
1.69824365246136e+04	(1.99998892984801e+01dB,1.79892968694007e+02°)
1.70215850839457e+04	(1.99998892285271e+01dB,1.79892721961941e+02°)
1.70608238900274e+04	(1.99998891582513e+01dB,1.79892474661103e+02°)
1.71001531508990e+04	(1.99998890876510e+01dB,1.79892226790181e+02°)
1.71395730750804e+04	(1.99998890167249e+01dB,1.79891978347862e+02°)
1.71790838715720e+04	(1.99998889454714e+01dB,1.79891729332829e+02°)
1.72186857498562e+04	(1.99998888738890e+01dB,1.79891479743760e+02°)
1.72583789198981e+04	(1.99998888019762e+01dB,1.79891229579334e+02°)
1.72981635921471e+04	(1.99998887297315e+01dB,1.79890978838223e+02°)
1.73380399775375e+04	(1.99998886571533e+01dB,1.79890727519098e+02°)
1.73780082874898e+04	(1.99998885842400e+01dB,1.79890475620627e+02°)
1.74180687339122e+04	(1.99998885109903e+01dB,1.79890223141474e+02°)
1.74582215292011e+04	(1.99998884374024e+01dB,1.79889970080301e+02°)
1.74984668862426e+04	(1.99998883634749e+01dB,1.79889716435767e+02°)
1.75388050184136e+04	(1.99998882892061e+01dB,1.79889462206525e+02°)
1.75792361395829e+04	(1.99998882145946e+01dB,1.79889207391229e+02°)
1.76197604641123e+04	(1.99998881396386e+01dB,1.79888951988527e+02°)
1.76603782068576e+04	(1.99998880643367e+01dB,1.79888695997066e+02°)
1.77010895831702e+04	(1.99998879886872e+01dB,1.79888439415488e+02°)
1.77418948088976e+04	(1.99998879126885e+01dB,1.79888182242433e+02°)
1.77827941003852e+04	(1.99998878363390e+01dB,1.79887924476537e+02°)
1.78237876744769e+04	(1.99998877596371e+01dB,1.79887666116434e+02°)
1.78648757485165e+04	(1.99998876825812e+01dB,1.79887407160754e+02°)
1.79060585403489e+04	(1.99998876051696e+01dB,1.79887147608125e+02°)
1.79473362683212e+04	(1.99998875274006e+01dB,1.79886887457169e+02°)
1.79887091512838e+04	(1.99998874492727e+01dB,1.79886626706508e+02°)
1.80301774085916e+04	(1.99998873707842e+01dB,1.79886365354759e+02°)
1.80717412601052e+04	(1.99998872919335e+01dB,1.79886103400537e+02°)
1.81134009261919e+04	(1.99998872127187e+01dB,1.79885840842453e+02°)
1.81551566277272e+04	(1.99998871331383e+01dB,1.79885577679115e+02°)
1.81970085860957e+04	(1.99998870531906e+01dB,1.79885313909128e+02°)
1.82389570231922e+04	(1.99998869728739e+01dB,1.79885049531093e+02°)
1.82810021614233e+04	(1.99998868921864e+01dB,1.79884784543609e+02°)
1.83231442237079e+04	(1.99998868111265e+01dB,1.79884518945270e+02°)
1.83653834334793e+04	(1.99998867296925e+01dB,1.79884252734669e+02°)
1.84077200146854e+04	(1.99998866478826e+01dB,1.79883985910394e+02°)
1.84501541917905e+04	(1.99998865656950e+01dB,1.79883718471030e+02°)
