time	V(out)
4.165045490171645e-08	9.999000e-01
4.166274470987669e-08	9.999000e-01
4.167503451803692e-08	9.999000e-01
4.168732432619715e-08	9.999000e-01
4.169961413435738e-08	9.999000e-01
4.171190394251761e-08	9.999000e-01
4.171390463487830e-08	9.999000e-01
4.171790601959968e-08	9.999000e-01
4.176392130710238e-08	9.999000e-01
4.177352463043369e-08	9.999000e-01
4.181193792375894e-08	9.999000e-01
4.181393797932645e-08	9.999000e-01
4.181793809046146e-08	9.999000e-01
4.183136921827707e-08	9.999000e-01
4.184480034609267e-08	9.999000e-01
4.185823147390828e-08	9.999000e-01
4.187166260172389e-08	9.999000e-01
4.188509372953949e-08	9.999000e-01
4.189852485735509e-08	9.999000e-01
4.191195598517070e-08	9.999000e-01
4.191397132377460e-08	9.999000e-01
4.191800200098240e-08	9.999000e-01
4.198655978836235e-08	9.999000e-01
4.201235612249226e-08	9.999000e-01
4.201400466822274e-08	9.999000e-01
4.201730175968370e-08	9.999000e-01
4.202389594260562e-08	9.999000e-01
4.203708430844945e-08	9.999000e-01
4.206346104013712e-08	9.999000e-01
4.206402134044682e-08	9.999000e-01
4.206514194106621e-08	9.999000e-01
4.206738314230498e-08	9.999000e-01
4.208083034973766e-08	9.999000e-01
4.211403801267090e-08	9.999000e-01
4.212479577861704e-08	9.999000e-01
4.214469467157791e-08	9.999000e-01
4.216459356453877e-08	9.999000e-01
4.218449245749964e-08	9.999000e-01
4.220439135046051e-08	9.999000e-01
4.222429024342138e-08	9.999000e-01
4.224418913638225e-08	9.999000e-01
4.226408802934312e-08	9.999000e-01
4.227510398167196e-08	9.999000e-01
4.228782075197472e-08	9.999000e-01
4.230053752227748e-08	9.999000e-01
4.231325429258023e-08	9.999000e-01
4.232597106288300e-08	9.999000e-01
4.233868783318575e-08	9.999000e-01
4.235140460348851e-08	9.999000e-01
4.236412137379127e-08	9.999000e-01
4.236882151345158e-08	9.999000e-01
4.241413804601534e-08	9.999000e-01
4.242541838120008e-08	9.999000e-01
4.251417139046349e-08	9.999000e-01
4.252861021949995e-08	9.999000e-01
4.254868731111141e-08	9.999000e-01
4.256876440272287e-08	9.999000e-01
4.258884149433433e-08	9.999000e-01
4.260891858594578e-08	9.999000e-01
4.262899567755724e-08	9.999000e-01
4.264907276916870e-08	9.999000e-01
4.266914986078016e-08	9.999000e-01
4.269872058264684e-08	9.999000e-01
4.271818084227535e-08	9.999000e-01
4.273190806820857e-08	9.999000e-01
4.274563529414180e-08	9.999000e-01
4.275936252007503e-08	9.999000e-01
4.277308974600825e-08	9.999000e-01
4.278681697194148e-08	9.999000e-01
4.280054419787471e-08	9.999000e-01
4.281427142380794e-08	9.999000e-01
4.282927642547516e-08	9.999000e-01
4.286428809603201e-08	9.999000e-01
4.287629209736580e-08	9.999000e-01
4.291430476825609e-08	9.999000e-01
4.292390796932311e-08	9.999000e-01
4.293671223741247e-08	9.999000e-01
4.296232077359120e-08	9.999000e-01
4.296432144048017e-08	9.999000e-01
4.296832277425810e-08	9.999000e-01
4.297632544181397e-08	9.999000e-01
4.301433811270424e-08	9.999000e-01
4.302394131377128e-08	9.999000e-01
4.306235411803944e-08	9.999000e-01
4.306435478492831e-08	9.999000e-01
4.306835611870606e-08	9.999000e-01
4.307635878626156e-08	9.999000e-01
4.311437145715239e-08	9.999000e-01
4.311757252417459e-08	9.999000e-01
4.316238746248537e-08	9.999000e-01
4.316438812937647e-08	9.999000e-01
4.316838946315866e-08	9.999000e-01
4.317639213072305e-08	9.999000e-01
4.321440480160054e-08	9.999000e-01
4.322400800267780e-08	9.999000e-01
4.323681227078083e-08	9.999000e-01
4.326242080698688e-08	9.999000e-01
4.326442147382461e-08	9.999000e-01
4.326842280750006e-08	9.999000e-01
4.327642547485097e-08	9.999000e-01
4.331443814604869e-08	9.999000e-01
4.332404134686978e-08	9.999000e-01
4.333684561463124e-08	9.999000e-01
4.336245415015416e-08	9.999000e-01
4.336445481827277e-08	9.999000e-01
4.336845615450998e-08	9.999000e-01
4.337645882698441e-08	9.999000e-01
4.341447149049684e-08	9.999000e-01
4.341767255948661e-08	9.999000e-01
4.342407469746616e-08	9.999000e-01
4.346248752534341e-08	9.999000e-01
4.346448816272091e-08	9.999000e-01
4.346848943747590e-08	9.999000e-01
4.347649198698590e-08	9.999000e-01
4.348878172198862e-08	9.999000e-01
4.350107145699134e-08	9.999000e-01
4.351336119199407e-08	9.999000e-01
4.352565092699678e-08	9.999000e-01
4.353794066199951e-08	9.999000e-01
4.355023039700223e-08	9.999000e-01
4.356252013200495e-08	9.999000e-01
4.356452150716906e-08	9.999000e-01
4.356852425749727e-08	9.999000e-01
4.357652975815370e-08	9.999000e-01
4.361453817939313e-08	9.999000e-01
4.362414478018085e-08	9.999000e-01
4.363695358123113e-08	9.999000e-01
4.366257118333169e-08	9.999000e-01
4.366455485161721e-08	9.999000e-01
4.366852218818824e-08	9.999000e-01
4.367645686133031e-08	9.999000e-01
4.376217956269369e-08	9.999000e-01
4.376458819606537e-08	9.999000e-01
4.377903999629540e-08	9.999000e-01
4.379258723863331e-08	9.999000e-01
4.380613448097121e-08	9.999000e-01
4.381968172330911e-08	9.999000e-01
4.383322896564701e-08	9.999000e-01
4.384677620798492e-08	9.999000e-01
4.386032345032282e-08	9.999000e-01
4.387387069266073e-08	9.999000e-01
4.388620289552369e-08	9.999000e-01
4.391463821273758e-08	9.999000e-01
4.391957109388276e-08	9.999000e-01
4.393315687435461e-08	9.999000e-01
4.394674265482647e-08	9.999000e-01
4.396032843529832e-08	9.999000e-01
4.397391421577017e-08	9.999000e-01
4.398749999624202e-08	9.999000e-01
4.400108577671388e-08	9.999000e-01
4.401467155718573e-08	9.999000e-01
4.402414268898448e-08	9.999000e-01
4.403677086471615e-08	9.999000e-01
4.406202721617950e-08	9.999000e-01
4.406468822940981e-08	9.999000e-01
4.406968989663221e-08	9.999000e-01
4.407969323107703e-08	9.999000e-01
4.409184013718859e-08	9.999000e-01
4.410398704330015e-08	9.999000e-01
4.411613394941171e-08	9.999000e-01
4.412828085552327e-08	9.999000e-01
4.414042776163484e-08	9.999000e-01
4.415257466774640e-08	9.999000e-01
4.416472157385796e-08	9.999000e-01
4.417432477492498e-08	9.999000e-01
4.421273757919306e-08	9.999000e-01
4.421473824608203e-08	9.999000e-01
4.421873957985996e-08	9.999000e-01
4.424274758252756e-08	9.999000e-01
4.426475491830610e-08	9.999000e-01
4.426795598532845e-08	9.999000e-01
4.427435811937314e-08	9.999000e-01
4.428716238746253e-08	9.999000e-01
4.431277092364130e-08	9.999000e-01
4.431477159053018e-08	9.999000e-01
4.431877292430792e-08	9.999000e-01
4.432677559186342e-08	9.999000e-01
4.436478826275426e-08	9.999000e-01
4.437439146382086e-08	9.999000e-01
4.438719573190965e-08	9.999000e-01
4.441280426808724e-08	9.999000e-01
4.441480493497833e-08	9.999000e-01
4.441880626876051e-08	9.999000e-01
4.442680893632487e-08	9.999000e-01
4.446482160720240e-08	9.999000e-01
4.446802267422815e-08	9.999000e-01
4.448722907638262e-08	9.999000e-01
4.451283761258859e-08	9.999000e-01
4.451483827942648e-08	9.999000e-01
4.451883961310227e-08	9.999000e-01
4.452684228045384e-08	9.999000e-01
4.456485495165056e-08	9.999000e-01
4.456805601859119e-08	9.999000e-01
4.461287095576000e-08	9.999000e-01
4.461487162387463e-08	9.999000e-01
4.461887296010389e-08	9.999000e-01
4.462687563256241e-08	9.999000e-01
4.464288097747945e-08	9.999000e-01
4.466488829609870e-08	9.999000e-01
4.467449150304892e-08	9.999000e-01
4.468729577898255e-08	9.999000e-01
4.471290433084982e-08	9.999000e-01
4.471490496832278e-08	9.999000e-01
4.471890624326870e-08	9.999000e-01
4.472690879316055e-08	9.999000e-01
4.476492164054686e-08	9.999000e-01
4.476812266050359e-08	9.999000e-01
4.477452470041707e-08	9.999000e-01
4.478732878024403e-08	9.999000e-01
4.481293693989794e-08	9.999000e-01
4.481493831277093e-08	9.999000e-01
4.481894105851690e-08	9.999000e-01
4.482694655000886e-08	9.999000e-01
4.484295753299277e-08	9.999000e-01
4.486495498499500e-08	9.999000e-01
4.486815718159178e-08	9.999000e-01
4.487456157478535e-08	9.999000e-01
4.488737036117248e-08	9.999000e-01
4.491298793394673e-08	9.999000e-01
4.491497165721908e-08	9.999000e-01
4.491893910376379e-08	9.999000e-01
4.492687399685321e-08	9.999000e-01
4.496498832944316e-08	9.999000e-01
4.496816228667892e-08	9.999000e-01
4.497451020115046e-08	9.999000e-01
4.498720603009353e-08	9.999000e-01
4.501259768797967e-08	9.999000e-01
4.501500500166723e-08	9.999000e-01
4.501981962904234e-08	9.999000e-01
4.502944888379257e-08	9.999000e-01
4.506502167389129e-08	9.999000e-01
4.506887337579138e-08	9.999000e-01
4.507657677959157e-08	9.999000e-01
4.509198358719193e-08	9.999000e-01
4.511503834611538e-08	9.999000e-01
4.511811970763545e-08	9.999000e-01
4.512428243067560e-08	9.999000e-01
4.513660787675590e-08	9.999000e-01
4.516125876891648e-08	9.999000e-01
4.516505501833945e-08	9.999000e-01
4.516998519677157e-08	9.999000e-01
4.517984555363581e-08	9.999000e-01
4.519956626736428e-08	9.999000e-01
4.521507169056353e-08	9.999000e-01
4.522690411880061e-08	9.999000e-01
4.526508836278760e-08	9.999000e-01
4.526824367698416e-08	9.999000e-01
4.527455430537727e-08	9.999000e-01
4.528717556216349e-08	9.999000e-01
4.531241807573593e-08	9.999000e-01
4.531510503501168e-08	9.999000e-01
4.532010670223409e-08	9.999000e-01
4.536512170723576e-08	9.999000e-01
4.539313104368124e-08	9.999000e-01
4.541513837945983e-08	9.999000e-01
4.541833944648217e-08	9.999000e-01
4.542474158052685e-08	9.999000e-01
4.543754584861621e-08	9.999000e-01
4.546315438479494e-08	9.999000e-01
4.546515505168389e-08	9.999000e-01
4.546915638546180e-08	9.999000e-01
4.547715905301761e-08	9.999000e-01
4.551517172390797e-08	9.999000e-01
4.552477492497495e-08	9.999000e-01
4.556318772924285e-08	9.999000e-01
4.556518839613205e-08	9.999000e-01
4.556918972991045e-08	9.999000e-01
4.559319773258083e-08	9.999000e-01
4.561840613537884e-08	9.999000e-01
4.563761253751514e-08	9.999000e-01
4.566922307434683e-08	9.999000e-01
4.571523841280427e-08	9.999000e-01
4.572484161384418e-08	9.999000e-01
4.573764588189740e-08	9.999000e-01
4.576325441800384e-08	9.999000e-01
4.576525508502835e-08	9.999000e-01
4.576925641907737e-08	9.999000e-01
4.577725908717542e-08	9.999000e-01
4.581527175725242e-08	9.999000e-01
4.581847282449164e-08	9.999000e-01
4.586328776584070e-08	9.999000e-01
4.586528842947650e-08	9.999000e-01
4.587729241129124e-08	9.999000e-01
4.589329772037757e-08	9.999000e-01
4.591530510170057e-08	9.999000e-01
4.591850616351783e-08	9.999000e-01
4.592490828715236e-08	9.999000e-01
4.593771253442143e-08	9.999000e-01
4.596332102895955e-08	9.999000e-01
4.596532177392465e-08	9.999000e-01
4.596932326385484e-08	9.999000e-01
4.597732624371522e-08	9.999000e-01
4.601533844614872e-08	9.999000e-01
4.601853963809287e-08	9.999000e-01
4.603774678975779e-08	9.999000e-01
4.606335632531101e-08	9.999000e-01
4.606535511837279e-08	9.999000e-01
4.606935270449636e-08	9.999000e-01
4.607734787674349e-08	9.999000e-01
4.611856985949572e-08	9.999000e-01
4.613775827288884e-08	9.999000e-01
4.616334282407966e-08	9.999000e-01
4.616538846282095e-08	9.999000e-01
4.616947974030352e-08	9.999000e-01
4.617766229526866e-08	9.999000e-01
4.621540513504502e-08	9.999000e-01
4.622522420100319e-08	9.999000e-01
4.623831628894742e-08	9.999000e-01
4.626450046483587e-08	9.999000e-01
4.626542180726909e-08	9.999000e-01
4.626726449213552e-08	9.999000e-01
4.627094986186840e-08	9.999000e-01
4.627832060133414e-08	9.999000e-01
4.631543847949317e-08	9.999000e-01
4.631838677527947e-08	9.999000e-01
4.633607654999726e-08	9.999000e-01
4.635966291628764e-08	9.999000e-01
4.636545515171725e-08	9.999000e-01
4.637017242497532e-08	9.999000e-01
4.641547182394132e-08	9.999000e-01
4.641924564254778e-08	9.999000e-01
4.642887081937832e-08	9.999000e-01
4.643849599620886e-08	9.999000e-01
4.644812117303940e-08	9.999000e-01
4.645774634986995e-08	9.999000e-01
4.646737152670049e-08	9.999000e-01
4.647699670353103e-08	9.999000e-01
4.648662188036157e-08	9.999000e-01
4.651077431944292e-08	9.999000e-01
4.651550516838947e-08	9.999000e-01
4.652999663183828e-08	9.999000e-01
4.654931858310337e-08	9.999000e-01
4.656552184061355e-08	9.999000e-01
4.656938623086656e-08	9.999000e-01
4.659257257238466e-08	9.999000e-01
4.661553851283762e-08	9.999000e-01
4.661863002504003e-08	9.999000e-01
4.663717909825452e-08	9.999000e-01
4.666191119587382e-08	9.999000e-01
4.666555518506169e-08	9.999000e-01
4.667050160458555e-08	9.999000e-01
4.668039444363327e-08	9.999000e-01
4.671557185728577e-08	9.999000e-01
4.671952899290486e-08	9.999000e-01
4.674327180661939e-08	9.999000e-01
4.676875423800512e-08	9.999000e-01
4.677508565499566e-08	9.999000e-01
4.681560520173392e-08	9.999000e-01
4.682060686895632e-08	9.999000e-01
4.685061687229077e-08	9.999000e-01
4.686562187395799e-08	9.999000e-01
4.689363121040347e-08	9.999000e-01
4.691563854618207e-08	9.999000e-01
4.691883961320441e-08	9.999000e-01
4.692524174724909e-08	9.999000e-01
4.693804601533845e-08	9.999000e-01
4.696365455151717e-08	9.999000e-01
4.696565521840615e-08	9.999000e-01
4.699366455485177e-08	9.999000e-01
4.702527509169728e-08	9.999000e-01
4.706368789596557e-08	9.999000e-01
4.706568856285429e-08	9.999000e-01
4.706968989663172e-08	9.999000e-01
4.707769256418658e-08	9.999000e-01
4.711570523507836e-08	9.999000e-01
4.711890630210030e-08	9.999000e-01
4.712530843614419e-08	9.999000e-01
4.713811270423196e-08	9.999000e-01
4.716372124040752e-08	9.999000e-01
4.716572190730244e-08	9.999000e-01
4.716972324109227e-08	9.999000e-01
4.717772590867193e-08	9.999000e-01
4.721573857952651e-08	9.999000e-01
4.722534178062210e-08	9.999000e-01
4.723814604874957e-08	9.999000e-01
4.726375458500449e-08	9.999000e-01
4.726575525175058e-08	9.999000e-01
4.726975658524276e-08	9.999000e-01
4.727775925222712e-08	9.999000e-01
4.729376458619583e-08	9.999000e-01
4.731577192397466e-08	9.999000e-01
4.731897299076840e-08	9.999000e-01
4.732537512435588e-08	9.999000e-01
4.733817939153086e-08	9.999000e-01
4.736578859619874e-08	9.999000e-01
4.736978993683461e-08	9.999000e-01
4.737779261810635e-08	9.999000e-01
4.739379798064983e-08	9.999000e-01
4.741580526842281e-08	9.999000e-01
4.741900634093151e-08	9.999000e-01
4.742540848594890e-08	9.999000e-01
4.743821277598368e-08	9.999000e-01
4.746382135605324e-08	9.999000e-01
4.746582194064689e-08	9.999000e-01
4.746982310983417e-08	9.999000e-01
4.747782544820873e-08	9.999000e-01
4.749383012495786e-08	7.894061e-01
4.751583861287096e-08	9.999999e-08
4.751903954822078e-08	9.999999e-08
4.752544141892043e-08	9.999999e-08
4.753824516031973e-08	9.999999e-08
4.756385264311834e-08	9.999999e-08
4.756585528509504e-08	9.999999e-08
4.757787113695521e-08	9.999999e-08
4.759389227276878e-08	9.999999e-08
4.761587195731911e-08	9.999999e-08
4.762548463880725e-08	9.999999e-08
4.763830154745811e-08	9.999999e-08
4.766393536475981e-08	9.999999e-08
4.766588862954319e-08	9.999999e-08
4.766979515910994e-08	9.999999e-08
4.767760821824345e-08	9.999999e-08
4.771590530176726e-08	9.999999e-08
4.772528097272747e-08	9.999999e-08
4.773778186734108e-08	9.999999e-08
4.776278365656830e-08	9.999999e-08
4.776592197399134e-08	9.999999e-08
4.777092233183678e-08	9.999999e-08
4.781593864621541e-08	9.999999e-08
4.781993893249176e-08	9.999999e-08
4.782793950504447e-08	9.999999e-08
4.786595531843948e-08	9.999999e-08
4.786915554746057e-08	9.999999e-08
4.787555600550274e-08	9.999999e-08
4.788835692158707e-08	9.999999e-08
4.791395875375575e-08	9.999999e-08
4.791597199066356e-08	9.999999e-08
4.791999846447919e-08	9.999999e-08
4.792805141211044e-08	9.999999e-08
4.794415730737294e-08	9.999999e-08
4.796598866288764e-08	9.999999e-08
4.796920984194014e-08	9.999999e-08
4.797565220004513e-08	9.999999e-08
4.801430634867514e-08	9.999999e-08
4.801600533511171e-08	9.999999e-08
4.801940330798483e-08	9.999999e-08
4.802619925373109e-08	9.999999e-08
4.806602200733577e-08	9.999999e-08
4.806874038563427e-08	9.999999e-08
4.807417714223127e-08	9.999999e-08
4.810679768181328e-08	9.999999e-08
4.812038808483746e-08	9.999999e-08
4.812908689539267e-08	9.999999e-08
4.816605535178394e-08	9.999999e-08
4.816953487600602e-08	9.999999e-08
4.817649392445018e-08	9.999999e-08
4.819041202133850e-08	9.999999e-08
4.821607202400801e-08	9.999999e-08
4.821885564338567e-08	9.999999e-08
4.822442288214100e-08	9.999999e-08
4.826608869623208e-08	9.999999e-08
4.827054248723634e-08	9.999999e-08
4.827945006924487e-08	9.999999e-08
4.831610536845616e-08	9.999999e-08
4.831966840125957e-08	9.999999e-08
4.832915506170525e-08	9.999999e-08
4.833864172215093e-08	9.999999e-08
4.834812838259661e-08	9.999999e-08
4.835761504304229e-08	9.999999e-08
4.836710170348798e-08	9.999999e-08
4.837658836393365e-08	9.999999e-08
4.838607502437934e-08	9.999999e-08
4.841613871290431e-08	9.999999e-08
4.842982075886940e-08	9.999999e-08
4.846980393071907e-08	9.999999e-08
4.849169520426323e-08	9.999999e-08
4.851909089382501e-08	9.999999e-08
4.853660391266034e-08	9.999999e-08
4.855995460444078e-08	9.999999e-08
4.856618872957653e-08	9.999999e-08
4.857085886793262e-08	9.999999e-08
4.858019914464479e-08	9.999999e-08
4.861620540180061e-08	9.999999e-08
4.861994151248548e-08	9.999999e-08
4.862741373385522e-08	9.999999e-08
4.864235817659469e-08	9.999999e-08
4.866622207402468e-08	9.999999e-08
4.867518873966836e-08	9.999999e-08
4.871105540224311e-08	9.999999e-08
4.871623874624876e-08	9.999999e-08
4.874971429798519e-08	9.999999e-08
4.881627209069691e-08	9.999999e-08
4.882545395631604e-08	9.999999e-08
4.886218141879258e-08	9.999999e-08
4.886628876292097e-08	9.999999e-08
4.888097974791159e-08	9.999999e-08
4.891630543514505e-08	9.999999e-08
4.894372860712753e-08	9.999999e-08
4.896632210736913e-08	9.999999e-08
4.896945618416712e-08	9.999999e-08
4.897572433776312e-08	9.999999e-08
4.898826064495511e-08	9.999999e-08
4.901633877959321e-08	9.999999e-08
4.903134378126043e-08	9.999999e-08
4.905135045015005e-08	9.999999e-08
4.906635545181728e-08	9.999999e-08
4.907035678559520e-08	9.999999e-08
4.908013147239556e-08	9.999999e-08
4.908990615919593e-08	9.999999e-08
4.909968084599628e-08	9.999999e-08
4.910945553279664e-08	9.999999e-08
4.911923021959700e-08	9.999999e-08
4.912900490639737e-08	9.999999e-08
4.913877959319773e-08	9.999999e-08
4.916438812937645e-08	9.999999e-08
4.916638879626543e-08	9.999999e-08
4.917039013004339e-08	9.999999e-08
4.917839279759931e-08	9.999999e-08
4.921960653551187e-08	9.999999e-08
4.923881293764608e-08	9.999999e-08
4.926442147382502e-08	9.999999e-08
4.926642214071357e-08	9.999999e-08
4.927842614204487e-08	9.999999e-08
4.929443147715327e-08	9.999999e-08
4.932604201400269e-08	9.999999e-08
4.936445481826285e-08	9.999999e-08
4.936645548516173e-08	9.999999e-08
4.937045681895949e-08	9.999999e-08
4.937845948655501e-08	9.999999e-08
4.939446482174604e-08	9.999999e-08
4.941647215738580e-08	9.999999e-08
4.941967322442401e-08	9.999999e-08
4.943887962665326e-08	9.999999e-08
4.946448816295892e-08	9.999999e-08
4.946648882960987e-08	9.999999e-08
4.947049016291177e-08	9.999999e-08
4.947849282951557e-08	9.999999e-08
4.949078263979288e-08	9.999999e-08
4.950307245007020e-08	9.999999e-08
4.951536226034751e-08	9.999999e-08
4.952765207062483e-08	9.999999e-08
4.953994188090214e-08	9.999999e-08
4.955223169117945e-08	9.999999e-08
4.956452150145676e-08	9.999999e-08
4.956652217405803e-08	9.999999e-08
4.957052351926056e-08	9.999999e-08
4.957852620966561e-08	9.999999e-08
4.959453159047573e-08	9.999999e-08
4.963894637941627e-08	9.999999e-08
4.966455498871245e-08	9.999999e-08
4.966655551850617e-08	9.999999e-08
4.967055657809363e-08	9.999999e-08
4.971657219073025e-08	9.999999e-08
4.971977303840021e-08	9.999999e-08
4.972617473374014e-08	9.999999e-08
4.973897812441999e-08	9.999999e-08
4.977059677730362e-08	9.999999e-08
4.979464426339938e-08	9.999999e-08
4.982622452961670e-08	9.999999e-08
4.986470050736992e-08	9.999999e-08
4.986662220740247e-08	9.999999e-08
4.987046560746759e-08	9.999999e-08
4.989352600785827e-08	9.999999e-08
4.991663887962655e-08	9.999999e-08
4.991971359967864e-08	9.999999e-08
4.993816191999119e-08	9.999999e-08
4.997157510393397e-08	9.999999e-08
5.001667222407469e-08	9.999999e-08
5.002060786574136e-08	9.999999e-08
5.006668889629877e-08	9.999999e-08
5.006983740963211e-08	9.999999e-08
5.008872848963215e-08	9.999999e-08
5.011391659629888e-08	9.999999e-08
5.011670556852285e-08	9.999999e-08
5.013171057019007e-08	9.999999e-08
5.016672224074693e-08	9.999999e-08
5.017872624208071e-08	9.999999e-08
5.019844710141477e-08	9.999999e-08
5.021816796074883e-08	9.999999e-08
5.023788882008289e-08	9.999999e-08
5.025760967941696e-08	9.999999e-08
5.027733053875102e-08	9.999999e-08
5.029705139808509e-08	9.999999e-08
5.031677225741915e-08	9.999999e-08
5.032637545848616e-08	9.999999e-08
5.036478826275419e-08	9.999999e-08
5.036678892964322e-08	9.999999e-08
5.037079026342127e-08	9.999999e-08
5.037879293097738e-08	9.999999e-08
5.041680560186729e-08	9.999999e-08
5.042640880293461e-08	9.999999e-08
5.043921307102439e-08	9.999999e-08
5.046482160720392e-08	9.999999e-08
5.046682227409137e-08	9.999999e-08
5.047082360786626e-08	9.999999e-08
5.047882627541603e-08	9.999999e-08
5.051683894631544e-08	9.999999e-08
5.052004001333535e-08	9.999999e-08
5.056485495161411e-08	9.999999e-08
5.056685561853952e-08	9.999999e-08
5.057085695239034e-08	9.999999e-08
5.057885962009197e-08	9.999999e-08
5.063927976032817e-08	9.999999e-08
5.066488829697341e-08	9.999999e-08
5.066688896298767e-08	9.999999e-08
5.067089029501618e-08	9.999999e-08
5.067889295907322e-08	9.999999e-08
5.071690563521174e-08	9.999999e-08
5.072010670083455e-08	9.999999e-08
5.073931309457145e-08	9.999999e-08
5.076492161955397e-08	9.999999e-08
5.076692230743582e-08	9.999999e-08
5.077092368319952e-08	9.999999e-08
5.077892643472693e-08	9.999999e-08
5.093937415037609e-08	9.999999e-08
5.096497623753959e-08	9.999999e-08
5.096698899633212e-08	9.999999e-08
5.097101451391717e-08	9.999999e-08
5.097906554908729e-08	9.999999e-08
5.099163080504343e-08	9.999999e-08
5.100419606099956e-08	9.999999e-08
5.101676131695570e-08	9.999999e-08
5.102932657291184e-08	9.999999e-08
5.104189182886798e-08	9.999999e-08
5.105445708482411e-08	9.999999e-08
5.106702234078025e-08	9.999999e-08
5.107728510800054e-08	9.999999e-08
5.109725471506510e-08	9.999999e-08
5.111722432212967e-08	9.999999e-08
5.113719392919423e-08	9.999999e-08
5.115716353625879e-08	9.999999e-08
5.117713314332336e-08	9.999999e-08
5.119710275038792e-08	9.999999e-08
5.121707235745249e-08	9.999999e-08
5.122057538199701e-08	9.999999e-08
5.126708902967656e-08	9.999999e-08
5.126989144931218e-08	9.999999e-08
5.128670596712589e-08	9.999999e-08
5.131710570190064e-08	9.999999e-08
5.132158957331763e-08	9.999999e-08
5.134849280181957e-08	9.999999e-08
5.137258988595920e-08	9.999999e-08
5.139668697009882e-08	9.999999e-08
5.142078405423844e-08	9.999999e-08
5.144488113837807e-08	9.999999e-08
5.146897822251769e-08	9.999999e-08
5.149307530665732e-08	9.999999e-08
5.151717239079694e-08	9.999999e-08
5.152819195319134e-08	9.999999e-08
5.156718906302101e-08	9.999999e-08
5.157600471293653e-08	9.999999e-08
5.161126731259859e-08	9.999999e-08
5.162640613646926e-08	9.999999e-08
5.164154496033992e-08	9.999999e-08
5.165668378421058e-08	9.999999e-08
5.167182260808125e-08	9.999999e-08
5.168696143195191e-08	9.999999e-08
5.170210025582258e-08	9.999999e-08
5.171723907969324e-08	9.999999e-08
5.172024815486441e-08	9.999999e-08
5.173830260589138e-08	9.999999e-08
5.176725575191732e-08	9.999999e-08
5.178169931273890e-08	9.999999e-08
5.182212337851017e-08	9.999999e-08
5.186254744428145e-08	9.999999e-08
5.190297151005273e-08	9.999999e-08
5.194339557582401e-08	9.999999e-08
5.198381964159529e-08	9.999999e-08
5.202424370736656e-08	9.999999e-08
5.206466777313784e-08	9.999999e-08
5.206735578526176e-08	9.999999e-08
5.210236745581860e-08	9.999999e-08
5.216738912970991e-08	9.999999e-08
5.217699233077693e-08	9.999999e-08
5.219677035202212e-08	9.999999e-08
5.221654837326731e-08	9.999999e-08
5.223632639451250e-08	9.999999e-08
5.225610441575769e-08	9.999999e-08
5.227588243700288e-08	9.999999e-08
5.229566045824807e-08	9.999999e-08
5.231543847949326e-08	9.999999e-08
5.231743914638213e-08	9.999999e-08
5.234544848282627e-08	9.999999e-08
5.235973896060934e-08	9.999999e-08
5.237402943839241e-08	9.999999e-08
5.238831991617548e-08	9.999999e-08
5.240261039395856e-08	9.999999e-08
5.241690087174163e-08	9.999999e-08
5.243119134952470e-08	9.999999e-08
5.244548182730778e-08	9.999999e-08
5.245634259039903e-08	9.999999e-08
5.246720335349029e-08	9.999999e-08
5.247806411658155e-08	9.999999e-08
5.248892487967280e-08	9.999999e-08
5.249978564276406e-08	9.999999e-08
5.251064640585532e-08	9.999999e-08
5.252150716894657e-08	9.999999e-08
5.261553851152031e-08	9.999999e-08
5.261753917972658e-08	9.999999e-08
5.262954318896419e-08	9.999999e-08
5.266355452494744e-08	9.999999e-08
5.269756586093069e-08	9.999999e-08
5.273157719691394e-08	9.999999e-08
5.276558853289720e-08	9.999999e-08
5.279959986888045e-08	9.999999e-08
5.283361120486370e-08	9.999999e-08
5.286762254084695e-08	9.999999e-08
5.287722938399985e-08	9.999999e-08
5.289003850820370e-08	9.999999e-08
5.291565675661141e-08	9.999999e-08
5.291763921307103e-08	9.999999e-08
5.292953395182875e-08	9.999999e-08
5.294177693589978e-08	9.999999e-08
5.295401991997082e-08	9.999999e-08
5.296626290404185e-08	9.999999e-08
5.297850588811288e-08	9.999999e-08
5.299074887218391e-08	9.999999e-08
5.300299185625495e-08	9.999999e-08
5.301523484032598e-08	9.999999e-08
5.301767255751918e-08	9.999999e-08
5.303229886067837e-08	9.999999e-08
5.316451007207674e-08	9.999999e-08
5.316772257419141e-08	9.999999e-08
5.317271501900308e-08	9.999999e-08
5.319313907183572e-08	9.999999e-08
5.321356312466837e-08	9.999999e-08
5.323398717750101e-08	9.999999e-08
5.325441123033365e-08	9.999999e-08
5.327483528316629e-08	9.999999e-08
5.329525933599894e-08	9.999999e-08
5.331568338883158e-08	9.999999e-08
5.331777259086363e-08	9.999999e-08
5.332195099492773e-08	9.999999e-08
5.334702141931232e-08	9.999999e-08
5.337781743284153e-08	9.999999e-08
5.339830954648835e-08	9.999999e-08
5.341880166013516e-08	9.999999e-08
5.343929377378198e-08	9.999999e-08
5.345978588742879e-08	9.999999e-08
5.348027800107561e-08	9.999999e-08
5.350077011472242e-08	9.999999e-08
5.352126222836924e-08	9.999999e-08
5.359516591506888e-08	9.999999e-08
5.366906960176851e-08	9.999999e-08
5.374297328846815e-08	9.999999e-08
5.381687697516778e-08	9.999999e-08
