time	V(out_fs)
7.697480254563660e-08	-5.056575e-01
7.700155570213897e-08	-5.054922e-01
7.702830885864135e-08	-5.053262e-01
7.705506201514372e-08	-5.051595e-01
7.708181517164610e-08	-5.049920e-01
7.710856832814847e-08	-5.048237e-01
7.713532148465085e-08	-5.046546e-01
7.717572524174725e-08	-5.043981e-01
7.718743782126255e-08	-5.043234e-01
7.720076898300436e-08	-5.042381e-01
7.721410014474619e-08	-5.041527e-01
7.722743130648800e-08	-5.040672e-01
7.724076246822983e-08	-5.039814e-01
7.725409362997164e-08	-5.038955e-01
7.726742479171347e-08	-5.038094e-01
7.728075595345528e-08	-5.037231e-01
7.731562395893276e-08	-5.034966e-01
7.735049196441023e-08	-5.032688e-01
7.738535996988771e-08	-5.030398e-01
7.742022797536519e-08	-5.028095e-01
7.745509598084267e-08	-5.025781e-01
7.748996398632014e-08	-5.023454e-01
7.752483199179762e-08	-5.021114e-01
7.752584194731579e-08	-5.021046e-01
7.752786185835213e-08	-5.020911e-01
7.753998132457015e-08	-5.020094e-01
7.762433648441194e-08	-5.014372e-01
7.762587529176393e-08	-5.014268e-01
7.762895290646791e-08	-5.014058e-01
7.764449201649754e-08	-5.012995e-01
7.766003112652718e-08	-5.011931e-01
7.767557023655681e-08	-5.010863e-01
7.769110934658644e-08	-5.009794e-01
7.770664845661608e-08	-5.008722e-01
7.772218756664571e-08	-5.007648e-01
7.773772667667534e-08	-5.006571e-01
7.782319747028924e-08	-5.000607e-01
7.782594198066023e-08	-5.000415e-01
7.783094364788263e-08	-5.000063e-01
7.784772066879437e-08	-4.998883e-01
7.786449768970610e-08	-4.997700e-01
7.788127471061784e-08	-4.996515e-01
7.789805173152956e-08	-4.995326e-01
7.791482875244130e-08	-4.994135e-01
7.793160577335303e-08	-4.992941e-01
7.794838279426477e-08	-4.991744e-01
7.797399133044350e-08	-4.989914e-01
7.797599199733245e-08	-4.989770e-01
7.798799599866613e-08	-4.988909e-01
7.827409136356074e-08	-4.967988e-01
7.827609203067691e-08	-4.967839e-01
7.828809603337389e-08	-4.966944e-01
7.847415792181662e-08	-4.952906e-01
7.848844886697928e-08	-4.951815e-01
7.850273981214194e-08	-4.950721e-01
7.851703075730461e-08	-4.949626e-01
7.853132170246727e-08	-4.948529e-01
7.854561264762993e-08	-4.947431e-01
7.855990359279260e-08	-4.946330e-01
7.857419453795526e-08	-4.945228e-01
7.857619206402134e-08	-4.945073e-01
7.858018711615351e-08	-4.944765e-01
7.860437378570880e-08	-4.942893e-01
7.862856045526409e-08	-4.941017e-01
7.865274712481939e-08	-4.939135e-01
7.867693379437467e-08	-4.937248e-01
7.870112046392997e-08	-4.935356e-01
7.872530713348526e-08	-4.933458e-01
7.874949380304056e-08	-4.931555e-01
7.877606720000855e-08	-4.929459e-01
7.877625875291765e-08	-4.929444e-01
7.877664185873584e-08	-4.929414e-01
7.877740807037224e-08	-4.929354e-01
7.878200534019062e-08	-4.928990e-01
7.882491319182878e-08	-4.925590e-01
7.882627542514172e-08	-4.925482e-01
7.882899989176760e-08	-4.925265e-01
7.885602465711329e-08	-4.923114e-01
7.888304942245898e-08	-4.920957e-01
7.891007418780467e-08	-4.918793e-01
7.893709895315036e-08	-4.916623e-01
7.896412371849606e-08	-4.914447e-01
7.899114848384174e-08	-4.912264e-01
7.901817324918744e-08	-4.910075e-01
7.918096302721697e-08	-4.896758e-01
7.923087447792584e-08	-4.892629e-01
7.928078592863472e-08	-4.888480e-01
7.933069737934360e-08	-4.884310e-01
7.938060883005249e-08	-4.880119e-01
7.943052028076136e-08	-4.875908e-01
7.948043173147024e-08	-4.871676e-01
7.953034318217912e-08	-4.867423e-01
7.956623613681375e-08	-4.864353e-01
7.960212909144838e-08	-4.861272e-01
7.963802204608301e-08	-4.858180e-01
7.967391500071765e-08	-4.855079e-01
7.970980795535228e-08	-4.851967e-01
7.974570090998691e-08	-4.848844e-01
7.978159386462155e-08	-4.845712e-01
7.992464154718241e-08	-4.833126e-01
8.002667555851950e-08	-4.824051e-01
8.003867955985556e-08	-4.822978e-01
8.019913304424566e-08	-4.808531e-01
8.022474158030729e-08	-4.806207e-01
8.022674224741582e-08	-4.806026e-01
8.023074358163287e-08	-4.805662e-01
8.025475158693520e-08	-4.803477e-01
8.027904538065219e-08	-4.801263e-01
8.030333917436920e-08	-4.799044e-01
8.032763296808619e-08	-4.796820e-01
8.035192676180318e-08	-4.794593e-01
8.037622055552017e-08	-4.792361e-01
8.040051434923718e-08	-4.790124e-01
8.042480814295417e-08	-4.787883e-01
8.042680893631210e-08	-4.787699e-01
8.043881369645967e-08	-4.786589e-01
8.052684228076027e-08	-4.778424e-01
8.054827799742772e-08	-4.776427e-01
8.056971371409519e-08	-4.774427e-01
8.059114943076265e-08	-4.772423e-01
8.061258514743011e-08	-4.770417e-01
8.063402086409756e-08	-4.768406e-01
8.065545658076503e-08	-4.766393e-01
8.067689229743249e-08	-4.764376e-01
8.070011564317762e-08	-4.762187e-01
8.072665660974348e-08	-4.759682e-01
8.072690896965657e-08	-4.759658e-01
8.072741368948275e-08	-4.759610e-01
8.072842312913510e-08	-4.759515e-01
8.073858226641485e-08	-4.758554e-01
8.074874140369460e-08	-4.757593e-01
8.075890054097434e-08	-4.756630e-01
8.076905967825410e-08	-4.755667e-01
8.077921881553385e-08	-4.754704e-01
8.078937795281360e-08	-4.753739e-01
8.079953709009335e-08	-4.752774e-01
8.082537874519357e-08	-4.750317e-01
8.082694231410471e-08	-4.750168e-01
8.083632372757155e-08	-4.749274e-01
8.087695898632881e-08	-4.745396e-01
8.091325679988563e-08	-4.741923e-01
8.094955461344247e-08	-4.738440e-01
8.098585242699929e-08	-4.734948e-01
8.102215024055612e-08	-4.731447e-01
8.105844805411295e-08	-4.727937e-01
8.109474586766978e-08	-4.724418e-01
8.113104368122660e-08	-4.720890e-01
8.115505168389127e-08	-4.718551e-01
8.117934549613470e-08	-4.716181e-01
8.120363930837811e-08	-4.713807e-01
8.122793312062154e-08	-4.711430e-01
8.125222693286496e-08	-4.709048e-01
8.127652074510839e-08	-4.706662e-01
8.130081455735180e-08	-4.704272e-01
8.132510836959523e-08	-4.701879e-01
8.143114372123127e-08	-4.691386e-01
8.145886697316922e-08	-4.688630e-01
8.148659022510717e-08	-4.685869e-01
8.151431347704513e-08	-4.683104e-01
8.154203672898308e-08	-4.680333e-01
8.156975998092103e-08	-4.677558e-01
8.159748323285898e-08	-4.674778e-01
8.162520648479694e-08	-4.671993e-01
8.162720906968990e-08	-4.671791e-01
8.163922457904767e-08	-4.670582e-01
8.165179855548915e-08	-4.669316e-01
8.166437253193064e-08	-4.668049e-01
8.167694650837212e-08	-4.666781e-01
8.168952048481361e-08	-4.665512e-01
8.170209446125508e-08	-4.664242e-01
8.171466843769657e-08	-4.662972e-01
8.172724241413805e-08	-4.661700e-01
8.173897022289594e-08	-4.660512e-01
8.182417032139367e-08	-4.651862e-01
8.182727575858620e-08	-4.651546e-01
8.183227742580861e-08	-4.651037e-01
8.184905444672034e-08	-4.649327e-01
8.186583146763208e-08	-4.647615e-01
8.188260848854380e-08	-4.645902e-01
8.189938550945554e-08	-4.644187e-01
8.191616253036727e-08	-4.642471e-01
8.193293955127901e-08	-4.640753e-01
8.194971657219073e-08	-4.639032e-01
8.197732577525843e-08	-4.636199e-01
8.200533511170405e-08	-4.633318e-01
8.201562425570442e-08	-4.632260e-01
8.202591339970477e-08	-4.631200e-01
8.203620254370514e-08	-4.630140e-01
8.204649168770549e-08	-4.629079e-01
8.205678083170586e-08	-4.628017e-01
8.206706997570621e-08	-4.626955e-01
8.207735911970658e-08	-4.625892e-01
8.210536845614850e-08	-4.622995e-01
8.228142714208806e-08	-4.604681e-01
8.231000807359863e-08	-4.601691e-01
8.233858900510918e-08	-4.598696e-01
8.236716993661975e-08	-4.595697e-01
8.239575086813030e-08	-4.592692e-01
8.242433179964087e-08	-4.589684e-01
8.245291273115142e-08	-4.586670e-01
8.248149366266198e-08	-4.583652e-01
8.300052650287615e-08	-4.528057e-01
8.302767589196399e-08	-4.525110e-01
8.304189080901421e-08	-4.523565e-01
8.312642942264598e-08	-4.514355e-01
8.312770923641214e-08	-4.514215e-01
8.313538811900910e-08	-4.513377e-01
8.327688742948082e-08	-4.497874e-01
8.327950290029150e-08	-4.497586e-01
8.336264433656146e-08	-4.488428e-01
8.344578577283142e-08	-4.479236e-01
8.352892720910138e-08	-4.470011e-01
8.361206864537135e-08	-4.460753e-01
8.369521008164130e-08	-4.451462e-01
8.377835151791127e-08	-4.442138e-01
8.386149295418122e-08	-4.432781e-01
8.389242624767956e-08	-4.429292e-01
8.392335954117789e-08	-4.425799e-01
8.395429283467623e-08	-4.422301e-01
8.398522612817457e-08	-4.418799e-01
8.401615942167290e-08	-4.415293e-01
8.404709271517124e-08	-4.411782e-01
8.407802600866958e-08	-4.408267e-01
8.408517124755873e-08	-4.407455e-01
8.409231648644788e-08	-4.406642e-01
8.409946172533703e-08	-4.405829e-01
8.410660696422619e-08	-4.405016e-01
8.411375220311535e-08	-4.404202e-01
8.412089744200449e-08	-4.403389e-01
8.412804268089365e-08	-4.402575e-01
8.414304768256087e-08	-4.400865e-01
8.416205401800602e-08	-4.398698e-01
8.418106035345116e-08	-4.396529e-01
8.420006668889632e-08	-4.394359e-01
8.421907302434147e-08	-4.392187e-01
8.423807935978663e-08	-4.390014e-01
8.425708569523177e-08	-4.387839e-01
8.427609203067692e-08	-4.385663e-01
8.428209403134372e-08	-4.384975e-01
8.435051683894600e-08	-4.377125e-01
8.437612537512435e-08	-4.374182e-01
8.437812604201401e-08	-4.373952e-01
8.438212737579333e-08	-4.373492e-01
8.439013004335198e-08	-4.372571e-01
8.457819273091030e-08	-4.350865e-01
8.460620207298647e-08	-4.347619e-01
8.461649121618246e-08	-4.346427e-01
8.462678035937847e-08	-4.345234e-01
8.463706950257446e-08	-4.344040e-01
8.464735864577046e-08	-4.342846e-01
8.465764778896645e-08	-4.341651e-01
8.466793693216245e-08	-4.340456e-01
8.467822607535844e-08	-4.339261e-01
8.470623527666727e-08	-4.336004e-01
8.473052990246820e-08	-4.333177e-01
8.475482452826913e-08	-4.330348e-01
8.477911915407007e-08	-4.327516e-01
8.480341377987099e-08	-4.324682e-01
8.482770840567192e-08	-4.321846e-01
8.485200303147285e-08	-4.319007e-01
8.487629765727379e-08	-4.316167e-01
8.487829276425476e-08	-4.315933e-01
8.488228297821671e-08	-4.315467e-01
8.489600342542903e-08	-4.313861e-01
8.490972387264133e-08	-4.312254e-01
8.492344431985365e-08	-4.310647e-01
8.493716476706596e-08	-4.309039e-01
8.495088521427828e-08	-4.307431e-01
8.496460566149058e-08	-4.305822e-01
8.497832610870290e-08	-4.304212e-01
8.500820357423286e-08	-4.300703e-01
8.527036767512980e-08	-4.269780e-01
8.535319208144449e-08	-4.259959e-01
8.543601648775916e-08	-4.250114e-01
8.551884089407385e-08	-4.240247e-01
8.560166530038853e-08	-4.230356e-01
8.568448970670321e-08	-4.220443e-01
8.576731411301789e-08	-4.210507e-01
8.585013851933258e-08	-4.200548e-01
8.587474307112732e-08	-4.197585e-01
8.587862620873625e-08	-4.197118e-01
8.589338893981310e-08	-4.195339e-01
8.594815607978830e-08	-4.188735e-01
8.600292321976351e-08	-4.182122e-01
8.605769035973871e-08	-4.175500e-01
8.611245749971390e-08	-4.168869e-01
8.616722463968910e-08	-4.162229e-01
8.622199177966431e-08	-4.155581e-01
8.627675891963951e-08	-4.148923e-01
8.627875958652885e-08	-4.148679e-01
8.629076358786492e-08	-4.147219e-01
8.631820130526168e-08	-4.143879e-01
8.634563902265843e-08	-4.140538e-01
8.637307674005520e-08	-4.137194e-01
8.640051445745195e-08	-4.133848e-01
8.642795217484872e-08	-4.130500e-01
8.645538989224547e-08	-4.127150e-01
8.648282760964224e-08	-4.123798e-01
8.657685895825419e-08	-4.112294e-01
8.657885961987331e-08	-4.112049e-01
8.659086358958802e-08	-4.110579e-01
8.661830044417353e-08	-4.107217e-01
8.664573729875903e-08	-4.103853e-01
8.667317415334455e-08	-4.100487e-01
8.670061100793005e-08	-4.097119e-01
8.672804786251556e-08	-4.093749e-01
8.675548471710106e-08	-4.090378e-01
8.678292157168658e-08	-4.087004e-01
8.695219971831025e-08	-4.066148e-01
8.697874073873133e-08	-4.062872e-01
8.697899299766591e-08	-4.062841e-01
8.697949751553508e-08	-4.062779e-01
8.698050655127342e-08	-4.062654e-01
8.698656076570345e-08	-4.061907e-01
8.699977013376210e-08	-4.060275e-01
8.701297950182077e-08	-4.058643e-01
8.702618886987942e-08	-4.057011e-01
8.703939823793808e-08	-4.055378e-01
8.705260760599673e-08	-4.053745e-01
8.706581697405540e-08	-4.052112e-01
8.707902634211405e-08	-4.050478e-01
8.708852408281682e-08	-4.049303e-01
8.733231077025679e-08	-4.019071e-01
8.735300338207895e-08	-4.016499e-01
8.737369599390111e-08	-4.013926e-01
8.739438860572327e-08	-4.011352e-01
8.741508121754543e-08	-4.008777e-01
8.743577382936759e-08	-4.006202e-01
8.745646644118975e-08	-4.003625e-01
8.747715905301191e-08	-4.001048e-01
8.747915971990665e-08	-4.000798e-01
8.748316105369614e-08	-4.000300e-01
8.751088458010866e-08	-3.996845e-01
8.753860810652118e-08	-3.993388e-01
8.756633163293370e-08	-3.989930e-01
8.759405515934623e-08	-3.986470e-01
8.762177868575875e-08	-3.983009e-01
8.764950221217127e-08	-3.979546e-01
8.767722573858379e-08	-3.976082e-01
8.770580642058934e-08	-3.972509e-01
8.773438710259490e-08	-3.968934e-01
8.776296778460045e-08	-3.965358e-01
8.779154846660602e-08	-3.961780e-01
8.782012914861157e-08	-3.958201e-01
8.784870983061713e-08	-3.954621e-01
8.787729051262268e-08	-3.951038e-01
8.787929309769922e-08	-3.950787e-01
8.789130860815848e-08	-3.949281e-01
8.790360335153018e-08	-3.947739e-01
8.791589809490187e-08	-3.946197e-01
8.792819283827357e-08	-3.944655e-01
8.794048758164527e-08	-3.943112e-01
8.795278232501697e-08	-3.941569e-01
8.796507706838865e-08	-3.940026e-01
8.797737181176035e-08	-3.938483e-01
8.797932644214739e-08	-3.938237e-01
8.798323570292145e-08	-3.937747e-01
8.801445925967555e-08	-3.933825e-01
8.804568281642962e-08	-3.929903e-01
8.807690637318372e-08	-3.925978e-01
8.810812992993781e-08	-3.922052e-01
8.813935348669190e-08	-3.918124e-01
8.817057704344598e-08	-3.914195e-01
8.820180060020007e-08	-3.910264e-01
8.822740913637879e-08	-3.907039e-01
8.822940980326775e-08	-3.906787e-01
8.823341113704567e-08	-3.906283e-01
8.825741913971319e-08	-3.903258e-01
8.828171295193662e-08	-3.900196e-01
8.830600676416007e-08	-3.897133e-01
8.833030057638350e-08	-3.894070e-01
8.835459438860695e-08	-3.891005e-01
8.837888820083038e-08	-3.887940e-01
8.840318201305382e-08	-3.884873e-01
8.842747582527725e-08	-3.881806e-01
8.842947649216406e-08	-3.881553e-01
8.843347782593766e-08	-3.881048e-01
8.852750916967141e-08	-3.869167e-01
8.852950983661221e-08	-3.868914e-01
8.853351117049381e-08	-3.868408e-01
8.854151383825702e-08	-3.867396e-01
8.855408945865749e-08	-3.865806e-01
8.856666507905797e-08	-3.864215e-01
8.857924069945845e-08	-3.862625e-01
8.859181631985892e-08	-3.861034e-01
8.860439194025940e-08	-3.859443e-01
8.861696756065987e-08	-3.857851e-01
8.862954318106035e-08	-3.856260e-01
8.864154717492939e-08	-3.854741e-01
8.866446915012652e-08	-3.851839e-01
8.868739112532364e-08	-3.848936e-01
8.871031310052076e-08	-3.846033e-01
8.873323507571789e-08	-3.843129e-01
8.875615705091501e-08	-3.840224e-01
8.877907902611213e-08	-3.837319e-01
8.880200100130926e-08	-3.834413e-01
8.882760991968260e-08	-3.831165e-01
8.882960986995666e-08	-3.830912e-01
8.883360977050478e-08	-3.830404e-01
8.886479510510684e-08	-3.826448e-01
8.889598043970890e-08	-3.822491e-01
8.892716577431096e-08	-3.818532e-01
8.895835110891303e-08	-3.814573e-01
8.898953644351510e-08	-3.810612e-01
8.902072177811715e-08	-3.806650e-01
8.905190711271922e-08	-3.802687e-01
8.907731345999493e-08	-3.799458e-01
8.907969323107703e-08	-3.799155e-01
8.908445277324123e-08	-3.798550e-01
8.911235379420295e-08	-3.795002e-01
8.914025481516469e-08	-3.791454e-01
8.916815583612642e-08	-3.787905e-01
8.919605685708815e-08	-3.784355e-01
8.922395787804987e-08	-3.780804e-01
8.925185889901161e-08	-3.777252e-01
8.927975991997334e-08	-3.773699e-01
8.929358918790405e-08	-3.771938e-01
8.930741845583477e-08	-3.770177e-01
8.932124772376548e-08	-3.768415e-01
8.933507699169618e-08	-3.766654e-01
8.934890625962689e-08	-3.764892e-01
8.936273552755761e-08	-3.763130e-01
8.937656479548832e-08	-3.761367e-01
8.937979326442149e-08	-3.760956e-01
8.941472845621203e-08	-3.756503e-01
8.955932100985230e-08	-3.738062e-01
8.964151422354706e-08	-3.727571e-01
8.972370743724179e-08	-3.717074e-01
8.980590065093655e-08	-3.706573e-01
8.988809386463128e-08	-3.696068e-01
8.997028707832604e-08	-3.685557e-01
9.005248029202077e-08	-3.675042e-01
9.013467350571553e-08	-3.664522e-01
9.040136765102346e-08	-3.630366e-01
9.042642733250984e-08	-3.627155e-01
9.045148701399623e-08	-3.623943e-01
9.047654669548261e-08	-3.620732e-01
9.050160637696898e-08	-3.617520e-01
9.052666605845536e-08	-3.614308e-01
9.055172573994175e-08	-3.611096e-01
9.057678542142813e-08	-3.607883e-01
9.059838093933853e-08	-3.605115e-01
9.061997645724890e-08	-3.602346e-01
9.064157197515930e-08	-3.599577e-01
9.066316749306968e-08	-3.596808e-01
9.068476301098007e-08	-3.594039e-01
9.070635852889045e-08	-3.591270e-01
9.072795404680084e-08	-3.588501e-01
9.073024341447151e-08	-3.588207e-01
9.074397962049553e-08	-3.586445e-01
9.103514459980523e-08	-3.549097e-01
9.111277053917474e-08	-3.539138e-01
9.119039647854424e-08	-3.529179e-01
9.126802241791374e-08	-3.519220e-01
9.134564835728324e-08	-3.509261e-01
9.142327429665275e-08	-3.499302e-01
9.150090023602225e-08	-3.489344e-01
9.157852617539175e-08	-3.479386e-01
9.159281665317020e-08	-3.477553e-01
9.160710713094863e-08	-3.475720e-01
9.162139760872708e-08	-3.473887e-01
9.163568808650551e-08	-3.472054e-01
9.164997856428396e-08	-3.470221e-01
9.166426904206239e-08	-3.468388e-01
9.167855951984083e-08	-3.466555e-01
9.168056018672892e-08	-3.466299e-01
9.168456152050509e-08	-3.465786e-01
9.170856952316213e-08	-3.462707e-01
9.171885866716426e-08	-3.461387e-01
9.172914781116640e-08	-3.460068e-01
9.173943695516853e-08	-3.458748e-01
9.174972609917067e-08	-3.457429e-01
9.176001524317279e-08	-3.456109e-01
9.177030438717493e-08	-3.454790e-01
9.178059353117706e-08	-3.453470e-01
9.179259753263700e-08	-3.451931e-01
9.181917781955637e-08	-3.448523e-01
9.184575810647572e-08	-3.445115e-01
9.187233839339508e-08	-3.441707e-01
9.189891868031444e-08	-3.438300e-01
9.192549896723381e-08	-3.434893e-01
9.195207925415316e-08	-3.431486e-01
9.197865954107252e-08	-3.428079e-01
9.198066022007335e-08	-3.427822e-01
9.198466157807501e-08	-3.427309e-01
9.199838043328165e-08	-3.425551e-01
9.201209928848830e-08	-3.423793e-01
9.202581814369494e-08	-3.422035e-01
9.203953699890159e-08	-3.420277e-01
9.205325585410824e-08	-3.418519e-01
9.206697470931488e-08	-3.416761e-01
9.208069356452152e-08	-3.415003e-01
9.210869883137986e-08	-3.411415e-01
9.216969175881169e-08	-3.403602e-01
9.223068468624352e-08	-3.395790e-01
9.229167761367535e-08	-3.387980e-01
9.235267054110720e-08	-3.380172e-01
9.241366346853903e-08	-3.372365e-01
9.247465639597086e-08	-3.364561e-01
9.253564932340270e-08	-3.356759e-01
9.267701176408553e-08	-3.338684e-01
9.271649357800005e-08	-3.333639e-01
9.275597539191458e-08	-3.328594e-01
9.279545720582909e-08	-3.323550e-01
9.283493901974362e-08	-3.318508e-01
9.287442083365814e-08	-3.313467e-01
9.291390264757267e-08	-3.308426e-01
9.295338446148719e-08	-3.303387e-01
9.298499499833276e-08	-3.299353e-01
9.299871385699995e-08	-3.297603e-01
9.301243271566712e-08	-3.295853e-01
9.302615157433430e-08	-3.294103e-01
9.303987043300147e-08	-3.292353e-01
9.305358929166865e-08	-3.290603e-01
9.306730815033582e-08	-3.288854e-01
9.308102700900300e-08	-3.287104e-01
9.310903634545363e-08	-3.283533e-01
9.317905968657104e-08	-3.274608e-01
9.318106035345115e-08	-3.274353e-01
9.318506168721136e-08	-3.273843e-01
9.320906968977263e-08	-3.270784e-01
9.323336350274230e-08	-3.267689e-01
9.325765731571198e-08	-3.264595e-01
9.328195112868165e-08	-3.261501e-01
9.330624494165132e-08	-3.258408e-01
9.333053875462099e-08	-3.255316e-01
9.335483256759067e-08	-3.252223e-01
9.337912638056033e-08	-3.249132e-01
9.339370266716537e-08	-3.247277e-01
9.340827895377042e-08	-3.245422e-01
9.342285524037545e-08	-3.243568e-01
9.343743152698048e-08	-3.241714e-01
9.345200781358552e-08	-3.239860e-01
9.346658410019056e-08	-3.238007e-01
9.348116038679560e-08	-3.236153e-01
9.349316512279248e-08	-3.234627e-01
9.357919600300721e-08	-3.223693e-01
9.358119373124375e-08	-3.223439e-01
9.359318010066300e-08	-3.221916e-01
9.360546235501755e-08	-3.220356e-01
9.361774460937209e-08	-3.218796e-01
9.363002686372664e-08	-3.217236e-01
9.364230911808118e-08	-3.215677e-01
9.365459137243573e-08	-3.214117e-01
9.366687362679028e-08	-3.212558e-01
9.367915588114482e-08	-3.210998e-01
9.368122707569192e-08	-3.210735e-01
9.368536946478610e-08	-3.210210e-01
9.371022379935120e-08	-3.207055e-01
9.378126042014008e-08	-3.198042e-01
9.378187642632785e-08	-3.197964e-01
9.378310843870340e-08	-3.197808e-01
9.379050051295666e-08	-3.196870e-01
9.381061621636460e-08	-3.194320e-01
9.383073191977256e-08	-3.191769e-01
9.385084762318049e-08	-3.189219e-01
9.387096332658845e-08	-3.186670e-01
9.389107902999639e-08	-3.184120e-01
9.391119473340434e-08	-3.181572e-01
9.393131043681228e-08	-3.179024e-01
9.394631543847950e-08	-3.177123e-01
9.407935978659556e-08	-3.160284e-01
9.408136045348452e-08	-3.160031e-01
9.409336445481828e-08	-3.158513e-01
9.411994474348605e-08	-3.155152e-01
9.414652503215383e-08	-3.151791e-01
9.417310532082161e-08	-3.148432e-01
9.419968560948938e-08	-3.145074e-01
9.422626589815715e-08	-3.141716e-01
9.425284618682494e-08	-3.138359e-01
9.427942647549271e-08	-3.135003e-01
9.428142714238081e-08	-3.134751e-01
9.430943647881421e-08	-3.131216e-01
9.431943981325779e-08	-3.129954e-01
9.432944314770137e-08	-3.128691e-01
9.433944648214496e-08	-3.127429e-01
9.434944981658853e-08	-3.126167e-01
9.435945315103211e-08	-3.124906e-01
9.436945648547569e-08	-3.123644e-01
9.437945981991928e-08	-3.122382e-01
9.438146048682896e-08	-3.122130e-01
9.438546182064833e-08	-3.121626e-01
9.440946982356457e-08	-3.118599e-01
9.447949316488548e-08	-3.109775e-01
9.448149383127710e-08	-3.109523e-01
9.449349782962682e-08	-3.108011e-01
9.457952649690003e-08	-3.097181e-01
9.458152717572524e-08	-3.096929e-01
9.458552853337567e-08	-3.096426e-01
9.460324814947031e-08	-3.094196e-01
9.462096776556496e-08	-3.091967e-01
9.463868738165959e-08	-3.089739e-01
9.465640699775423e-08	-3.087511e-01
9.467412661384886e-08	-3.085284e-01
9.469184622994351e-08	-3.083057e-01
9.470956584603815e-08	-3.080830e-01
9.471985556297864e-08	-3.079537e-01
9.473014527991912e-08	-3.078245e-01
9.474043499685962e-08	-3.076952e-01
9.475072471380009e-08	-3.075660e-01
9.476101443074059e-08	-3.074368e-01
9.477130414768107e-08	-3.073076e-01
9.478159386462156e-08	-3.071784e-01
9.479363911764300e-08	-3.070272e-01
9.480594660782706e-08	-3.068727e-01
9.481825409801110e-08	-3.067183e-01
9.483056158819516e-08	-3.065639e-01
9.484286907837921e-08	-3.064095e-01
9.485517656856327e-08	-3.062551e-01
9.486748405874731e-08	-3.061007e-01
9.487979154893137e-08	-3.059464e-01
9.488162720906970e-08	-3.059234e-01
9.488529852934636e-08	-3.058773e-01
9.489264116989968e-08	-3.057853e-01
9.494822965803719e-08	-3.050886e-01
9.500381814617471e-08	-3.043924e-01
9.505940663431222e-08	-3.036966e-01
9.511499512244975e-08	-3.030014e-01
9.517058361058727e-08	-3.023067e-01
9.522617209872478e-08	-3.016124e-01
9.528176058686230e-08	-3.009187e-01
9.529654327485111e-08	-3.007343e-01
9.531547974028303e-08	-3.004981e-01
9.533441620571497e-08	-3.002620e-01
9.535335267114690e-08	-3.000259e-01
9.537228913657883e-08	-2.997899e-01
9.539122560201075e-08	-2.995540e-01
9.541016206744269e-08	-2.993181e-01
9.542909853287462e-08	-2.990823e-01
9.543181060353452e-08	-2.990486e-01
9.544681560520174e-08	-2.988618e-01
9.549074453389187e-08	-2.983151e-01
9.553467346258200e-08	-2.977688e-01
9.557860239127212e-08	-2.972228e-01
9.562253131996226e-08	-2.966771e-01
9.566646024865239e-08	-2.961318e-01
9.571038917734252e-08	-2.955869e-01
9.575431810603264e-08	-2.950423e-01
9.577992664220828e-08	-2.947249e-01
9.578192730910304e-08	-2.947001e-01
9.578592864289255e-08	-2.946506e-01
9.579393131047158e-08	-2.945514e-01
9.587995998680129e-08	-2.934865e-01
9.588196065355119e-08	-2.934617e-01
9.589396465405060e-08	-2.933133e-01
9.590654027461470e-08	-2.931578e-01
9.591911589517881e-08	-2.930023e-01
9.593169151574291e-08	-2.928468e-01
9.594426713630702e-08	-2.926914e-01
9.595684275687112e-08	-2.925359e-01
9.596941837743523e-08	-2.923805e-01
9.598199399799933e-08	-2.922252e-01
9.599399801935790e-08	-2.920769e-01
9.602143628308285e-08	-2.917382e-01
9.604887454680779e-08	-2.913995e-01
9.607631281053274e-08	-2.910610e-01
9.610375107425767e-08	-2.907227e-01
9.613118933798261e-08	-2.903844e-01
9.615862760170755e-08	-2.900464e-01
9.618606586543250e-08	-2.897084e-01
9.619978417484839e-08	-2.895395e-01
9.621350248426430e-08	-2.893707e-01
9.622722079368019e-08	-2.892019e-01
9.624093910309610e-08	-2.890331e-01
9.625465741251199e-08	-2.888643e-01
9.626837572192790e-08	-2.886956e-01
9.628209403134379e-08	-2.885269e-01
9.630945744828835e-08	-2.881906e-01
9.631983886650314e-08	-2.880630e-01
9.633022028471794e-08	-2.879355e-01
9.634060170293274e-08	-2.878080e-01
9.635098312114754e-08	-2.876804e-01
9.636136453936233e-08	-2.875530e-01
9.637174595757714e-08	-2.874255e-01
9.638212737579193e-08	-2.872981e-01
9.639713237745915e-08	-2.871139e-01
9.641248035059306e-08	-2.869256e-01
9.642782832372696e-08	-2.867373e-01
9.644317629686087e-08	-2.865491e-01
9.645852426999478e-08	-2.863609e-01
9.647387224312869e-08	-2.861728e-01
9.648922021626259e-08	-2.859847e-01
9.650456818939650e-08	-2.857967e-01
9.653017672557522e-08	-2.854830e-01
9.653217739246415e-08	-2.854585e-01
9.654418139379776e-08	-2.853116e-01
9.657076168246787e-08	-2.849863e-01
9.659734197113800e-08	-2.846611e-01
9.662392225980811e-08	-2.843360e-01
9.665050254847823e-08	-2.840112e-01
9.667708283714834e-08	-2.836864e-01
9.670366312581847e-08	-2.833618e-01
9.673024341448859e-08	-2.830374e-01
9.673224408136047e-08	-2.830130e-01
9.674424808259180e-08	-2.828665e-01
9.683627876040616e-08	-2.817446e-01
9.684971181080577e-08	-2.815810e-01
9.686314486120536e-08	-2.814174e-01
9.687657791160497e-08	-2.812539e-01
