time	V(out_preamp)
6.689687049376200e-08	-1.994717e-02
6.690944609614100e-08	-1.993867e-02
6.692202169852001e-08	-1.993018e-02
6.693459730089901e-08	-1.992169e-02
6.694717290327801e-08	-1.991321e-02
6.695974850565702e-08	-1.990472e-02
6.697232410803602e-08	-1.989624e-02
6.698432507429760e-08	-1.988815e-02
6.699661358444172e-08	-1.987987e-02
6.700890209458584e-08	-1.987159e-02
6.702119060472996e-08	-1.986331e-02
6.703347911487407e-08	-1.985504e-02
6.704576762501819e-08	-1.984677e-02
6.705805613516231e-08	-1.983850e-02
6.707034464530643e-08	-1.983023e-02
6.707235745248417e-08	-1.982888e-02
6.707638306683965e-08	-1.982617e-02
6.712237412470824e-08	-1.979526e-02
6.714491756509889e-08	-1.978013e-02
6.717068149697393e-08	-1.976284e-02
6.717239079693231e-08	-1.976169e-02
6.717580939684907e-08	-1.975940e-02
6.718264659668259e-08	-1.975481e-02
6.720976243798917e-08	-1.973664e-02
6.723687827929574e-08	-1.971847e-02
6.726399412060232e-08	-1.970032e-02
6.729110996190889e-08	-1.968219e-02
6.731822580321547e-08	-1.966406e-02
6.734534164452204e-08	-1.964595e-02
6.737245748582862e-08	-1.962785e-02
6.738085903698406e-08	-1.962224e-02
6.739548557680858e-08	-1.961249e-02
6.741011211663310e-08	-1.960274e-02
6.742473865645763e-08	-1.959299e-02
6.743936519628215e-08	-1.958324e-02
6.745399173610667e-08	-1.957350e-02
6.746861827593120e-08	-1.956377e-02
6.748324481575572e-08	-1.955403e-02
6.752511693550210e-08	-1.952619e-02
6.756698905524849e-08	-1.949838e-02
6.760886117499487e-08	-1.947060e-02
6.765073329474125e-08	-1.944285e-02
6.769260541448762e-08	-1.941513e-02
6.773447753423402e-08	-1.938744e-02
6.777634965398039e-08	-1.935979e-02
6.780571329708381e-08	-1.934041e-02
6.783507694018720e-08	-1.932105e-02
6.786444058329062e-08	-1.930170e-02
6.789380422639403e-08	-1.928237e-02
6.792316786949744e-08	-1.926305e-02
6.795253151260084e-08	-1.924375e-02
6.798189515570425e-08	-1.922446e-02
6.802267422474158e-08	-1.919770e-02
6.803745438984038e-08	-1.918801e-02
6.805749317823979e-08	-1.917488e-02
6.807753196663919e-08	-1.916175e-02
6.809757075503860e-08	-1.914863e-02
6.811760954343799e-08	-1.913552e-02
6.813764833183740e-08	-1.912242e-02
6.815768712023680e-08	-1.910932e-02
6.817772590863621e-08	-1.909623e-02
6.819450292954795e-08	-1.908527e-02
6.821127995045967e-08	-1.907432e-02
6.822805697137141e-08	-1.906338e-02
6.824483399228314e-08	-1.905244e-02
6.826161101319488e-08	-1.904150e-02
6.827838803410660e-08	-1.903057e-02
6.829516505501834e-08	-1.901964e-02
6.832077359119708e-08	-1.900298e-02
6.832277425808604e-08	-1.900167e-02
6.832677559186396e-08	-1.899907e-02
6.833477825941980e-08	-1.899387e-02
6.836135854808766e-08	-1.897658e-02
6.838793883675554e-08	-1.895932e-02
6.841451912542341e-08	-1.894206e-02
6.844109941409129e-08	-1.892482e-02
6.846767970275915e-08	-1.890758e-02
6.849425999142703e-08	-1.889036e-02
6.852084028009489e-08	-1.887316e-02
6.852284094698233e-08	-1.887186e-02
6.853484494830696e-08	-1.886410e-02
6.859526508834570e-08	-1.882504e-02
6.862087362450492e-08	-1.880851e-02
6.862287429143047e-08	-1.880722e-02
6.862687562528158e-08	-1.880464e-02
6.863487829298380e-08	-1.879947e-02
6.864916876997802e-08	-1.879025e-02
6.866345924697224e-08	-1.878104e-02
6.867774972396646e-08	-1.877183e-02
6.869204020096069e-08	-1.876262e-02
6.870633067795491e-08	-1.875342e-02
6.872062115494913e-08	-1.874422e-02
6.873491163194335e-08	-1.873503e-02
6.874920212853975e-08	-1.872583e-02
6.876349262513613e-08	-1.871664e-02
6.877778312173252e-08	-1.870746e-02
6.879207361832891e-08	-1.869827e-02
6.880636411492531e-08	-1.868910e-02
6.882065461152169e-08	-1.867992e-02
6.883494510811808e-08	-1.867075e-02
6.884723497320352e-08	-1.866287e-02
6.885952483828894e-08	-1.865498e-02
6.887181470337437e-08	-1.864710e-02
6.888410456845980e-08	-1.863923e-02
6.889639443354523e-08	-1.863135e-02
6.890868429863065e-08	-1.862348e-02
6.892097416371609e-08	-1.861561e-02
6.892297432477493e-08	-1.861433e-02
6.893497529112799e-08	-1.860665e-02
6.894726380131132e-08	-1.859879e-02
6.895955231149464e-08	-1.859093e-02
6.897184082167796e-08	-1.858307e-02
6.898412933186127e-08	-1.857522e-02
6.899641784204459e-08	-1.856737e-02
6.900870635222792e-08	-1.855952e-02
6.902099486241124e-08	-1.855167e-02
6.902300766922308e-08	-1.855039e-02
6.902703328284677e-08	-1.854782e-02
6.903508451009416e-08	-1.854268e-02
6.904740553792806e-08	-1.853482e-02
6.905972656576196e-08	-1.852696e-02
6.907204759359586e-08	-1.851910e-02
6.908436862142974e-08	-1.851125e-02
6.909668964926364e-08	-1.850340e-02
6.910901067709754e-08	-1.849555e-02
6.912133170493144e-08	-1.848770e-02
6.912304101367124e-08	-1.848661e-02
6.912645963115083e-08	-1.848444e-02
6.913329686611001e-08	-1.848008e-02
6.916641383868811e-08	-1.845902e-02
6.919953081126623e-08	-1.843797e-02
6.923264778384433e-08	-1.841694e-02
6.926576475642243e-08	-1.839593e-02
6.929888172900053e-08	-1.837494e-02
6.933199870157864e-08	-1.835396e-02
6.936511567415675e-08	-1.833301e-02
6.938055025202575e-08	-1.832325e-02
6.939598482989475e-08	-1.831349e-02
6.941141940776375e-08	-1.830374e-02
6.942685398563275e-08	-1.829400e-02
6.944228856350175e-08	-1.828425e-02
6.945772314137075e-08	-1.827451e-02
6.947315771923975e-08	-1.826478e-02
6.948176095182122e-08	-1.825935e-02
6.949639555890278e-08	-1.825013e-02
6.951103016598436e-08	-1.824091e-02
6.952566477306592e-08	-1.823169e-02
6.954029938014749e-08	-1.822248e-02
6.955493398722905e-08	-1.821327e-02
6.956956859431062e-08	-1.820407e-02
6.958420320139219e-08	-1.819487e-02
6.961421804215540e-08	-1.817600e-02
6.964423288291862e-08	-1.815716e-02
6.967424772368183e-08	-1.813833e-02
6.970426256444505e-08	-1.811952e-02
6.973427740520826e-08	-1.810072e-02
6.976429224597147e-08	-1.808193e-02
6.979430708673469e-08	-1.806317e-02
6.982808570118553e-08	-1.804207e-02
6.987329109703235e-08	-1.801386e-02
6.988483816033775e-08	-1.800665e-02
6.990631346693655e-08	-1.799327e-02
6.992778877353534e-08	-1.797989e-02
6.994926408013414e-08	-1.796653e-02
6.997073938673292e-08	-1.795316e-02
6.999221469333172e-08	-1.793981e-02
7.001368999993051e-08	-1.792647e-02
7.003516530652931e-08	-1.791313e-02
7.012065455722761e-08	-1.786012e-02
7.012337445815273e-08	-1.785843e-02
7.012837612537514e-08	-1.785534e-02
7.015838612870958e-08	-1.783676e-02
7.024581527175727e-08	-1.778273e-02
7.027142380793599e-08	-1.776693e-02
7.027342447482495e-08	-1.776570e-02
7.027742580860287e-08	-1.776323e-02
7.028542847615871e-08	-1.775829e-02
7.029771828704805e-08	-1.775072e-02
7.031000809793738e-08	-1.774315e-02
7.032229790882672e-08	-1.773558e-02
7.033458771971606e-08	-1.772801e-02
7.034687753060540e-08	-1.772044e-02
7.035916734149472e-08	-1.771288e-02
7.037145715238406e-08	-1.770532e-02
7.037345781927310e-08	-1.770409e-02
7.038546182060734e-08	-1.769671e-02
7.039860906016280e-08	-1.768862e-02
7.041175629971826e-08	-1.768055e-02
7.042490353927372e-08	-1.767247e-02
7.043805077882917e-08	-1.766440e-02
7.045119801838463e-08	-1.765633e-02
7.046434525794010e-08	-1.764826e-02
7.047749249749555e-08	-1.764020e-02
7.048726718429353e-08	-1.763420e-02
7.049704187109150e-08	-1.762821e-02
7.050681655788948e-08	-1.762222e-02
7.051659124468744e-08	-1.761623e-02
7.052636593148542e-08	-1.761025e-02
7.053614061828340e-08	-1.760426e-02
7.054591530508137e-08	-1.759828e-02
7.057152384123685e-08	-1.758261e-02
7.057352450816940e-08	-1.758138e-02
7.057752584203448e-08	-1.757894e-02
7.058552850976465e-08	-1.757405e-02
7.059781832076607e-08	-1.756653e-02
7.061010813176747e-08	-1.755902e-02
7.062239794276888e-08	-1.755152e-02
7.063468775377028e-08	-1.754401e-02
7.064697756477169e-08	-1.753651e-02
7.065926737577309e-08	-1.752901e-02
7.067155718677450e-08	-1.752151e-02
7.067355785261755e-08	-1.752029e-02
7.067755918430364e-08	-1.751785e-02
7.070156717442020e-08	-1.750322e-02
7.071242794679554e-08	-1.749660e-02
7.072328871917089e-08	-1.748998e-02
7.073414949154623e-08	-1.748337e-02
7.074501026392158e-08	-1.747676e-02
7.075587103629692e-08	-1.747015e-02
7.076673180867227e-08	-1.746354e-02
7.077759258104761e-08	-1.745694e-02
7.078736730083916e-08	-1.745099e-02
7.079714202063071e-08	-1.744505e-02
7.080691674042226e-08	-1.743911e-02
7.081669146021380e-08	-1.743317e-02
7.082646618000535e-08	-1.742724e-02
7.083624089979690e-08	-1.742130e-02
7.084601561958845e-08	-1.741537e-02
7.087162447707266e-08	-1.739983e-02
7.087362454151386e-08	-1.739862e-02
7.087762467039625e-08	-1.739619e-02
7.088562492816104e-08	-1.739134e-02
7.091296401618971e-08	-1.737478e-02
7.094030310421836e-08	-1.735822e-02
7.096764219224703e-08	-1.734168e-02
7.099498128027569e-08	-1.732515e-02
7.102232036830436e-08	-1.730863e-02
7.104965945633302e-08	-1.729213e-02
7.107699854436169e-08	-1.727564e-02
7.112330093968338e-08	-1.724774e-02
7.112370790263422e-08	-1.724749e-02
7.112452182853590e-08	-1.724700e-02
7.112614968033925e-08	-1.724602e-02
7.112940538394597e-08	-1.724406e-02
7.114347726448211e-08	-1.723559e-02
7.115754914501825e-08	-1.722712e-02
7.117162102555439e-08	-1.721866e-02
7.118569290609053e-08	-1.721020e-02
7.119976478662667e-08	-1.720174e-02
7.121383666716281e-08	-1.719329e-02
7.122790854769895e-08	-1.718484e-02
7.129709480275937e-08	-1.714334e-02
7.132376552670557e-08	-1.712736e-02
7.132377459153051e-08	-1.712736e-02
7.132379272118041e-08	-1.712735e-02
7.132382898048019e-08	-1.712733e-02
7.132390149907976e-08	-1.712728e-02
7.132404653627890e-08	-1.712720e-02
7.132433661067719e-08	-1.712702e-02
7.132491675947376e-08	-1.712667e-02
7.133303884262574e-08	-1.712181e-02
7.136088598486111e-08	-1.710515e-02
7.137702007390991e-08	-1.709550e-02
7.139315416295872e-08	-1.708586e-02
7.140928825200752e-08	-1.707622e-02
7.142542234105632e-08	-1.706658e-02
7.144155643010512e-08	-1.705695e-02
7.145769051915394e-08	-1.704733e-02
7.147382460820274e-08	-1.703770e-02
7.148808234502724e-08	-1.702921e-02
7.150817647655351e-08	-1.701723e-02
7.152827060807976e-08	-1.700527e-02
7.154836473960602e-08	-1.699331e-02
7.156845887113228e-08	-1.698136e-02
7.158855300265855e-08	-1.696941e-02
7.160864713418480e-08	-1.695748e-02
7.162874126571106e-08	-1.694554e-02
7.167389129709904e-08	-1.691876e-02
7.168557123510568e-08	-1.691184e-02
7.170590792522547e-08	-1.689979e-02
7.172624461534526e-08	-1.688775e-02
7.174658130546504e-08	-1.687571e-02
7.176691799558482e-08	-1.686369e-02
7.178725468570460e-08	-1.685167e-02
7.180759137582439e-08	-1.683965e-02
7.182792806594418e-08	-1.682765e-02
7.184133820110509e-08	-1.681973e-02
7.185474833626598e-08	-1.681182e-02
7.186815847142689e-08	-1.680392e-02
7.188156860658779e-08	-1.679601e-02
7.189497874174869e-08	-1.678811e-02
7.190838887690959e-08	-1.678021e-02
7.192179901207050e-08	-1.677232e-02
7.192397465821942e-08	-1.677104e-02
7.192832595051726e-08	-1.676848e-02
7.195443370430431e-08	-1.675312e-02
7.200009908423054e-08	-1.672628e-02
7.204576446415677e-08	-1.669948e-02
7.209142984408300e-08	-1.667271e-02
7.213709522400924e-08	-1.664598e-02
7.218276060393547e-08	-1.661928e-02
7.222842598386169e-08	-1.659262e-02
7.227409136378792e-08	-1.656600e-02
7.228504174940192e-08	-1.655962e-02
7.231504854945487e-08	-1.654214e-02
7.234505534950782e-08	-1.652469e-02
7.237506214956076e-08	-1.650725e-02
7.240506894961372e-08	-1.648982e-02
7.243507574966666e-08	-1.647241e-02
7.246508254971962e-08	-1.645502e-02
7.249508934977256e-08	-1.643763e-02
7.252838525830203e-08	-1.641837e-02
7.256168116683150e-08	-1.639912e-02
7.259497707536096e-08	-1.637989e-02
7.262827298389044e-08	-1.636067e-02
7.266156889241991e-08	-1.634148e-02
7.269486480094938e-08	-1.632230e-02
7.272816070947885e-08	-1.630315e-02
7.274146484157036e-08	-1.629550e-02
7.275476897366187e-08	-1.628785e-02
7.276807310575338e-08	-1.628021e-02
7.278137723784491e-08	-1.627257e-02
7.279468136993642e-08	-1.626493e-02
7.280798550202793e-08	-1.625730e-02
7.282128963411944e-08	-1.624966e-02
7.282427475825276e-08	-1.624795e-02
7.283927975991998e-08	-1.623935e-02
7.287257657314338e-08	-1.622027e-02
7.290587338636678e-08	-1.620121e-02
7.293917019959018e-08	-1.618218e-02
7.297246701281358e-08	-1.616315e-02
7.300576382603699e-08	-1.614415e-02
7.303906063926039e-08	-1.612517e-02
7.307235745248379e-08	-1.610620e-02
7.307435811937313e-08	-1.610506e-02
7.307835945315182e-08	-1.610278e-02
7.309179250226463e-08	-1.609514e-02
7.310522555137743e-08	-1.608750e-02
7.311865860049024e-08	-1.607986e-02
7.313209164960305e-08	-1.607222e-02
7.314552469871586e-08	-1.606459e-02
7.315895774782866e-08	-1.605696e-02
7.317239079694147e-08	-1.604933e-02
7.317439146382129e-08	-1.604819e-02
7.318639546510017e-08	-1.604138e-02
7.319897108555293e-08	-1.603425e-02
7.321154670600568e-08	-1.602712e-02
7.322412232645844e-08	-1.601999e-02
7.323669794691118e-08	-1.601286e-02
7.324927356736393e-08	-1.600574e-02
7.326184918781668e-08	-1.599862e-02
7.327442480826944e-08	-1.599150e-02
7.330243414778882e-08	-1.597565e-02
7.331329490895562e-08	-1.596951e-02
7.332415567012242e-08	-1.596337e-02
7.333501643128922e-08	-1.595723e-02
7.334587719245601e-08	-1.595110e-02
7.335673795362282e-08	-1.594497e-02
7.336759871478962e-08	-1.593884e-02
7.337845947595642e-08	-1.593271e-02
7.339189250850663e-08	-1.592513e-02
7.340532554105682e-08	-1.591755e-02
7.341875857360702e-08	-1.590998e-02
7.343219160615721e-08	-1.590241e-02
7.344562463870741e-08	-1.589485e-02
7.345905767125760e-08	-1.588728e-02
7.347249070380780e-08	-1.587972e-02
7.347449149716573e-08	-1.587860e-02
7.348649625731330e-08	-1.587184e-02
7.349512779983976e-08	-1.586699e-02
7.350375934236624e-08	-1.586214e-02
7.351239088489270e-08	-1.585728e-02
7.352102242741918e-08	-1.585243e-02
7.352965396994564e-08	-1.584759e-02
7.353828551247212e-08	-1.584274e-02
7.354691705499858e-08	-1.583789e-02
7.357252720998006e-08	-1.582352e-02
7.357452484161387e-08	-1.582240e-02
7.359738239577572e-08	-1.580958e-02
7.362023994993758e-08	-1.579677e-02
7.364309750409943e-08	-1.578397e-02
7.366595505826128e-08	-1.577117e-02
7.368881261242314e-08	-1.575839e-02
7.371167016658499e-08	-1.574561e-02
7.373452772074684e-08	-1.573285e-02
7.374779820402783e-08	-1.572544e-02
7.377433917058980e-08	-1.571063e-02
7.377459153051018e-08	-1.571049e-02
7.377509625035094e-08	-1.571021e-02
7.377610569003246e-08	-1.570964e-02
7.377812456939551e-08	-1.570852e-02
7.378614946286427e-08	-1.570404e-02
7.379417435633304e-08	-1.569957e-02
7.380219924980180e-08	-1.569510e-02
7.381022414327057e-08	-1.569063e-02
7.381824903673934e-08	-1.568616e-02
7.382627393020810e-08	-1.568169e-02
7.383429882367687e-08	-1.567722e-02
7.387306130744734e-08	-1.565565e-02
7.387462487495833e-08	-1.565478e-02
7.388400628002430e-08	-1.564957e-02
7.392153190028817e-08	-1.562872e-02
7.392464154718241e-08	-1.562699e-02
7.392964321440482e-08	-1.562422e-02
7.393964654884963e-08	-1.561866e-02
7.395865288429478e-08	-1.560812e-02
7.397765921973993e-08	-1.559758e-02
7.399666555518507e-08	-1.558705e-02
7.401567189063023e-08	-1.557652e-02
7.403467822607537e-08	-1.556600e-02
7.405368456152052e-08	-1.555548e-02
7.407269089696566e-08	-1.554497e-02
7.407469156385464e-08	-1.554387e-02
7.408669556518848e-08	-1.553723e-02
7.409898537607784e-08	-1.553044e-02
7.411127518696722e-08	-1.552366e-02
7.412356499785659e-08	-1.551687e-02
7.413585480874596e-08	-1.551009e-02
7.414814461963532e-08	-1.550331e-02
7.416043443052470e-08	-1.549653e-02
7.417272424141407e-08	-1.548976e-02
7.417472490830278e-08	-1.548865e-02
7.417872624208019e-08	-1.548645e-02
7.418672890963503e-08	-1.548204e-02
7.421359500785846e-08	-1.546724e-02
7.424046110608190e-08	-1.545246e-02
7.426732720430533e-08	-1.543769e-02
7.429419330252876e-08	-1.542293e-02
7.432105940075220e-08	-1.540818e-02
7.434792549897564e-08	-1.539344e-02
7.437479159719907e-08	-1.537872e-02
7.438679559765456e-08	-1.537214e-02
7.447482494164722e-08	-1.532400e-02
7.448682896405987e-08	-1.531744e-02
7.449911878398302e-08	-1.531073e-02
7.451140860390616e-08	-1.530403e-02
7.452369842382931e-08	-1.529732e-02
7.453598824375247e-08	-1.529062e-02
7.454827806367561e-08	-1.528392e-02
7.456056788359876e-08	-1.527722e-02
7.457285770352190e-08	-1.527053e-02
7.457485828609536e-08	-1.526944e-02
7.457885945124228e-08	-1.526726e-02
7.460109684634774e-08	-1.525515e-02
7.462333424145319e-08	-1.524306e-02
7.464557163655864e-08	-1.523097e-02
7.466780903166409e-08	-1.521889e-02
7.469004642676954e-08	-1.520682e-02
7.471228382187499e-08	-1.519475e-02
7.473452121698044e-08	-1.518269e-02
7.475056178315559e-08	-1.517400e-02
7.476660234933074e-08	-1.516531e-02
7.478264291550589e-08	-1.515663e-02
7.479868348168104e-08	-1.514795e-02
7.481472404785619e-08	-1.513928e-02
7.483076461403134e-08	-1.513061e-02
7.484680518020649e-08	-1.512194e-02
7.487495831943982e-08	-1.510674e-02
7.488995045634776e-08	-1.509865e-02
7.492382424648549e-08	-1.508038e-02
7.495769803662321e-08	-1.506214e-02
7.499157182676094e-08	-1.504391e-02
7.502544561689866e-08	-1.502570e-02
7.505931940703639e-08	-1.500751e-02
7.509319319717411e-08	-1.498934e-02
7.512706698731184e-08	-1.497118e-02
7.514086680552783e-08	-1.496379e-02
7.515466662374382e-08	-1.495641e-02
7.516846644195981e-08	-1.494902e-02
7.518226626017579e-08	-1.494164e-02
7.519606607839178e-08	-1.493426e-02
7.520986589660777e-08	-1.492689e-02
7.522366571482376e-08	-1.491952e-02
7.522507502500834e-08	-1.491876e-02
7.522789364537750e-08	-1.491726e-02
7.527331795633190e-08	-1.489302e-02
7.531874226728629e-08	-1.486881e-02
7.536416657824069e-08	-1.484464e-02
7.540959088919508e-08	-1.482050e-02
7.545501520014948e-08	-1.479639e-02
7.550043951110387e-08	-1.477231e-02
7.554586382205827e-08	-1.474827e-02
7.557519173057687e-08	-1.473277e-02
7.558937831140348e-08	-1.472527e-02
7.562520840280094e-08	-1.470635e-02
7.563655766746223e-08	-1.470037e-02
7.572524174724909e-08	-1.465365e-02
7.573976880601554e-08	-1.464601e-02
7.577024132297649e-08	-1.463000e-02
7.580071383993744e-08	-1.461400e-02
7.583118635689839e-08	-1.459801e-02
7.586165887385934e-08	-1.458204e-02
7.589213139082029e-08	-1.456608e-02
7.592260390778124e-08	-1.455014e-02
7.595307642474219e-08	-1.453422e-02
7.596305513185549e-08	-1.452900e-02
7.597303383896881e-08	-1.452379e-02
7.598301254608212e-08	-1.451858e-02
7.599299125319544e-08	-1.451338e-02
7.600296996030874e-08	-1.450817e-02
7.601294866742206e-08	-1.450297e-02
7.602292737453537e-08	-1.449776e-02
7.602534178059354e-08	-1.449650e-02
7.603017059270987e-08	-1.449399e-02
7.603982821694254e-08	-1.448896e-02
7.629757741387384e-08	-1.435519e-02
7.632289429634233e-08	-1.434210e-02
7.632544181393800e-08	-1.434079e-02
7.634293335873864e-08	-1.433176e-02
7.636042490353929e-08	-1.432273e-02
7.637791644833994e-08	-1.431371e-02
7.639540799314058e-08	-1.430469e-02
7.641289953794123e-08	-1.429568e-02
7.643039108274188e-08	-1.428667e-02
7.644788262754252e-08	-1.427767e-02
7.647349116372125e-08	-1.426449e-02
7.647549183061022e-08	-1.426346e-02
7.647949316438817e-08	-1.426141e-02
7.649292621349981e-08	-1.425450e-02
7.650635926261145e-08	-1.424760e-02
7.651979231172309e-08	-1.424070e-02
7.653322536083472e-08	-1.423381e-02
7.654665840994636e-08	-1.422691e-02
7.656009145905801e-08	-1.422002e-02
7.657352450816965e-08	-1.421314e-02
7.657552517505836e-08	-1.421211e-02
7.657952650883578e-08	-1.421006e-02
7.667355785261145e-08	-1.416194e-02
7.667555851950651e-08	-1.416092e-02
7.668756252087688e-08	-1.415478e-02
7.677559186395465e-08	-1.410988e-02
7.678759586441007e-08	-1.410376e-02
7.679988567492297e-08	-1.409751e-02
7.681217548543587e-08	-1.409125e-02
7.682446529594877e-08	-1.408500e-02
7.683675510646168e-08	-1.407875e-02
7.684904491697458e-08	-1.407250e-02
7.686133472748748e-08	-1.406626e-02
7.687362453800038e-08	-1.406001e-02
7.687562520840282e-08	-1.405900e-02
7.688762923081746e-08	-1.405290e-02
7.689991905074145e-08	-1.404666e-02
7.691220887066545e-08	-1.404043e-02
7.692449869058944e-08	-1.403420e-02
7.693678851051345e-08	-1.402796e-02
7.694907833043744e-08	-1.402174e-02
7.696136815036145e-08	-1.401551e-02
7.697365797028544e-08	-1.400929e-02
7.697565855285096e-08	-1.400827e-02
7.700366670876824e-08	-1.399410e-02
7.707368920664752e-08	-1.395871e-02
7.707569189729911e-08	-1.395770e-02
7.710372956642137e-08	-1.394356e-02
7.711457240477818e-08	-1.393809e-02
7.712541524313498e-08	-1.393263e-02
7.713625808149179e-08	-1.392716e-02
7.714710091984860e-08	-1.392170e-02
7.715794375820541e-08	-1.391624e-02
7.716878659656221e-08	-1.391078e-02
7.717962943491902e-08	-1.390533e-02
7.727259223203252e-08	-1.385862e-02
7.727575858619542e-08	-1.385704e-02
7.728075595345528e-08	-1.385453e-02
7.731074015701445e-08	-1.383950e-02
7.733479047594649e-08	-1.382745e-02
7.735884079487855e-08	-1.381541e-02
7.738289111381059e-08	-1.380339e-02
7.740694143274263e-08	-1.379137e-02
7.743099175167467e-08	-1.377935e-02
7.745504207060673e-08	-1.376735e-02
7.747909238953877e-08	-1.375536e-02
7.752483199179762e-08	-1.373258e-02
7.752786185835213e-08	-1.373107e-02
7.759848162314683e-08	-1.369596e-02
7.762433648441194e-08	-1.368312e-02
7.762587529176393e-08	-1.368236e-02
7.762895290646791e-08	-1.368083e-02
7.763510813587587e-08	-1.367778e-02
7.777592530843614e-08	-1.360808e-02
7.778537974080676e-08	-1.360341e-02
7.781261006316757e-08	-1.358997e-02
7.783984038552839e-08	-1.357654e-02
7.786707070788920e-08	-1.356313e-02
7.789430103025001e-08	-1.354972e-02
7.792153135261082e-08	-1.353633e-02
7.794876167497164e-08	-1.352294e-02
7.797599199733245e-08	-1.350957e-02
7.798999666555513e-08	-1.350270e-02
7.800400133377782e-08	-1.349583e-02
7.801800600200051e-08	-1.348897e-02
7.803201067022319e-08	-1.348210e-02
7.804601533844587e-08	-1.347524e-02
7.806002000666856e-08	-1.346839e-02
7.807402467489124e-08	-1.346153e-02
7.807602534178060e-08	-1.346055e-02
7.808002667555932e-08	-1.345859e-02
7.817405801934924e-08	-1.341266e-02
7.817605868622874e-08	-1.341168e-02
7.820406802254170e-08	-1.339803e-02
7.827409136356074e-08	-1.336394e-02
7.827609203067691e-08	-1.336297e-02
7.828809603337389e-08	-1.335713e-02
7.830067165362406e-08	-1.335102e-02
7.831324727387422e-08	-1.334491e-02
7.832582289412439e-08	-1.333881e-02
7.833839851437455e-08	-1.333270e-02
7.835097413462471e-08	-1.332660e-02
7.836354975487488e-08	-1.332050e-02
7.837612537512505e-08	-1.331440e-02
7.840413463523109e-08	-1.330083e-02
7.847415792181662e-08	-1.326696e-02
7.847615871957320e-08	-1.326599e-02
7.848016031508637e-08	-1.326406e-02
7.850416988816536e-08	-1.325246e-02
7.852845267011765e-08	-1.324075e-02
7.855273545206993e-08	-1.322903e-02
7.857701823402222e-08	-1.321733e-02
7.860130101597452e-08	-1.320564e-02
7.862558379792681e-08	-1.319396e-02
7.864986657987910e-08	-1.318229e-02
7.867414936183138e-08	-1.317062e-02
7.867622540846951e-08	-1.316962e-02
7.868868168829825e-08	-1.316364e-02
7.874949380304056e-08	-1.313449e-02
7.877606720000855e-08	-1.312176e-02
7.877625875291765e-08	-1.312167e-02
7.877664185873584e-08	-1.312148e-02
7.877740807037224e-08	-1.312112e-02
7.877894049364503e-08	-1.312038e-02
7.878200534019062e-08	-1.311892e-02
7.879416778081052e-08	-1.311310e-02
7.880633022143042e-08	-1.310728e-02
7.881849266205032e-08	-1.310146e-02
7.883065510267021e-08	-1.309565e-02
7.884281754329011e-08	-1.308984e-02
7.885497998391001e-08	-1.308403e-02
7.886714242452991e-08	-1.307823e-02
7.897911529563884e-08	-1.302488e-02
7.901817324918744e-08	-1.300631e-02
7.902634211403802e-08	-1.300243e-02
7.903973341239755e-08	-1.299608e-02
7.907981522228688e-08	-1.297706e-02
7.911989703217622e-08	-1.295807e-02
7.915997884206555e-08	-1.293910e-02
7.920006065195488e-08	-1.292016e-02
7.924014246184421e-08	-1.290124e-02
7.928022427173355e-08	-1.288235e-02
7.932030608162288e-08	-1.286348e-02
7.934261837911314e-08	-1.285298e-02
7.936493067660340e-08	-1.284250e-02
7.938724297409366e-08	-1.283202e-02
7.940955527158392e-08	-1.282155e-02
7.943186756907418e-08	-1.281108e-02
7.945417986656443e-08	-1.280062e-02
7.947649216405469e-08	-1.279017e-02
7.951004269068268e-08	-1.277448e-02
7.952668547497471e-08	-1.276669e-02
7.954332825926675e-08	-1.275892e-02
7.955997104355878e-08	-1.275114e-02
7.957661382785081e-08	-1.274337e-02
7.959325661214284e-08	-1.273561e-02
7.960989939643489e-08	-1.272785e-02
7.962654218072692e-08	-1.272009e-02
7.964126606898423e-08	-1.271323e-02
7.972971662133663e-08	-1.267210e-02
7.978159386462155e-08	-1.264802e-02
7.980202924784453e-08	-1.263855e-02
7.982246463106751e-08	-1.262909e-02
7.984290001429049e-08	-1.261963e-02
7.986333539751346e-08	-1.261017e-02
7.988377078073645e-08	-1.260073e-02
7.990420616395943e-08	-1.259129e-02
7.992464154718241e-08	-1.258185e-02
7.992664221407136e-08	-1.258093e-02
7.995465155051662e-08	-1.256801e-02
7.996465488496141e-08	-1.256340e-02
7.997465821940621e-08	-1.255878e-02
7.998466155385099e-08	-1.255418e-02
7.999466488829578e-08	-1.254957e-02
8.000466822274057e-08	-1.254496e-02
8.001467155718537e-08	-1.254036e-02
8.002467489163016e-08	-1.253575e-02
8.002667555851950e-08	-1.253483e-02
8.003867955985556e-08	-1.252931e-02
8.005096937074590e-08	-1.252366e-02
8.006325918163622e-08	-1.251801e-02
8.007554899252655e-08	-1.251237e-02
8.008783880341687e-08	-1.250672e-02
8.010012861430720e-08	-1.250108e-02
8.011241842519752e-08	-1.249544e-02
8.012470823608785e-08	-1.248980e-02
8.012670890296767e-08	-1.248889e-02
8.015471823928508e-08	-1.247605e-02
8.017215262219290e-08	-1.246806e-02
8.018958700510074e-08	-1.246008e-02
8.020702138800857e-08	-1.245211e-02
8.022445577091640e-08	-1.244413e-02
8.024189015382422e-08	-1.243617e-02
8.025932453673206e-08	-1.242820e-02
