Freq.	V(out)
1.45211161758750e+08	(-4.08485808086964e+00dB,9.35823457635522e+01°)
1.45545908058172e+08	(-4.10478017718106e+00dB,9.35741279788737e+01°)
1.45881426027510e+08	(-4.12470263003956e+00dB,9.35659289478393e+01°)
1.46217717445647e+08	(-4.14462543781965e+00dB,9.35577486283218e+01°)
1.46554784095566e+08	(-4.16454859890316e+00dB,9.35495869782840e+01°)
1.46892627764362e+08	(-4.18447211167926e+00dB,9.35414439557785e+01°)
1.47231250243247e+08	(-4.20439597454439e+00dB,9.35333195189476e+01°)
1.47570653327564e+08	(-4.22432018590227e+00dB,9.35252136260233e+01°)
1.47910838816796e+08	(-4.24424474416382e+00dB,9.35171262353269e+01°)
1.48251808514570e+08	(-4.26416964774716e+00dB,9.35090573052688e+01°)
1.48593564228675e+08	(-4.28409489507757e+00dB,9.35010067943487e+01°)
1.48936107771066e+08	(-4.30402048458746e+00dB,9.34929746611550e+01°)
1.49279440957874e+08	(-4.32394641471632e+00dB,9.34849608643650e+01°)
1.49623565609418e+08	(-4.34387268391072e+00dB,9.34769653627445e+01°)
1.49968483550212e+08	(-4.36379929062425e+00dB,9.34689881151478e+01°)
1.50314196608977e+08	(-4.38372623331752e+00dB,9.34610290805174e+01°)
1.50660706618649e+08	(-4.40365351045808e+00dB,9.34530882178840e+01°)
1.51008015416389e+08	(-4.42358112052044e+00dB,9.34451654863662e+01°)
1.51356124843595e+08	(-4.44350906198601e+00dB,9.34372608451703e+01°)
1.51705036745908e+08	(-4.46343733334308e+00dB,9.34293742535903e+01°)
1.52054752973224e+08	(-4.48336593308678e+00dB,9.34215056710077e+01°)
1.52405275379703e+08	(-4.50329485971905e+00dB,9.34136550568913e+01°)
1.52756605823781e+08	(-4.52322411174865e+00dB,9.34058223707972e+01°)
1.53108746168177e+08	(-4.54315368769104e+00dB,9.33980075723681e+01°)
1.53461698279903e+08	(-4.56308358606845e+00dB,9.33902106213339e+01°)
1.53815464030277e+08	(-4.58301380540979e+00dB,9.33824314775110e+01°)
1.54170045294930e+08	(-4.60294434425061e+00dB,9.33746701008024e+01°)
1.54525443953815e+08	(-4.62287520113314e+00dB,9.33669264511974e+01°)
1.54881661891222e+08	(-4.64280637460618e+00dB,9.33592004887715e+01°)
1.55238700995782e+08	(-4.66273786322512e+00dB,9.33514921736863e+01°)
1.55596563160481e+08	(-4.68266966555189e+00dB,9.33438014661892e+01°)
1.55955250282669e+08	(-4.70260178015495e+00dB,9.33361283266134e+01°)
1.56314764264069e+08	(-4.72253420560923e+00dB,9.33284727153777e+01°)
1.56675107010788e+08	(-4.74246694049613e+00dB,9.33208345929860e+01°)
1.57036280433328e+08	(-4.76239998340348e+00dB,9.33132139200278e+01°)
1.57398286446595e+08	(-4.78233333292550e+00dB,9.33056106571777e+01°)
1.57761126969908e+08	(-4.80226698766280e+00dB,9.32980247651949e+01°)
1.58124803927011e+08	(-4.82220094622233e+00dB,9.32904562049237e+01°)
1.58489319246084e+08	(-4.84213520721735e+00dB,9.32829049372928e+01°)
1.58854674859751e+08	(-4.86206976926740e+00dB,9.32753709233155e+01°)
1.59220872705090e+08	(-4.88200463099829e+00dB,9.32678541240893e+01°)
1.59587914723646e+08	(-4.90193979104207e+00dB,9.32603545007960e+01°)
1.59955802861439e+08	(-4.92187524803697e+00dB,9.32528720147012e+01°)
1.60324539068977e+08	(-4.94181100062743e+00dB,9.32454066271544e+01°)
1.60694125301260e+08	(-4.96174704746399e+00dB,9.32379582995888e+01°)
1.61064563517799e+08	(-4.98168338720336e+00dB,9.32305269935211e+01°)
1.61435855682621e+08	(-5.00162001850831e+00dB,9.32231126705513e+01°)
1.61808003764279e+08	(-5.02155694004770e+00dB,9.32157152923628e+01°)
1.62181009735865e+08	(-5.04149415049640e+00dB,9.32083348207217e+01°)
1.62554875575020e+08	(-5.06143164853532e+00dB,9.32009712174774e+01°)
1.62929603263944e+08	(-5.08136943285134e+00dB,9.31936244445616e+01°)
1.63305194789405e+08	(-5.10130750213730e+00dB,9.31862944639890e+01°)
1.63681652142753e+08	(-5.12124585509197e+00dB,9.31789812378563e+01°)
1.64058977319926e+08	(-5.14118449042003e+00dB,9.31716847283429e+01°)
1.64437172321465e+08	(-5.16112340683204e+00dB,9.31644048977100e+01°)
1.64816239152522e+08	(-5.18106260304439e+00dB,9.31571417083008e+01°)
1.65196179822873e+08	(-5.20100207777934e+00dB,9.31498951225404e+01°)
1.65576996346924e+08	(-5.22094182976490e+00dB,9.31426651029355e+01°)
1.65958690743727e+08	(-5.24088185773488e+00dB,9.31354516120741e+01°)
1.66341265036988e+08	(-5.26082216042884e+00dB,9.31282546126260e+01°)
1.66724721255078e+08	(-5.28076273659206e+00dB,9.31210740673416e+01°)
1.67109061431042e+08	(-5.30070358497550e+00dB,9.31139099390527e+01°)
1.67494287602615e+08	(-5.32064470433581e+00dB,9.31067621906719e+01°)
1.67880401812227e+08	(-5.34058609343528e+00dB,9.30996307851924e+01°)
1.68267406107018e+08	(-5.36052775104181e+00dB,9.30925156856882e+01°)
1.68655302538845e+08	(-5.38046967592892e+00dB,9.30854168553133e+01°)
1.69044093164297e+08	(-5.40041186687567e+00dB,9.30783342573024e+01°)
1.69433780044704e+08	(-5.42035432266668e+00dB,9.30712678549699e+01°)
1.69824365246145e+08	(-5.44029704209209e+00dB,9.30642176117105e+01°)
1.70215850839466e+08	(-5.46024002394752e+00dB,9.30571834909984e+01°)
1.70608238900283e+08	(-5.48018326703409e+00dB,9.30501654563876e+01°)
1.71001531508999e+08	(-5.50012677015834e+00dB,9.30431634715115e+01°)
1.71395730750813e+08	(-5.52007053213224e+00dB,9.30361775000829e+01°)
1.71790838715729e+08	(-5.54001455177317e+00dB,9.30292075058938e+01°)
1.72186857498571e+08	(-5.55995882790384e+00dB,9.30222534528150e+01°)
1.72583789198990e+08	(-5.57990335935237e+00dB,9.30153153047963e+01°)
1.72981635921480e+08	(-5.59984814495216e+00dB,9.30083930258665e+01°)
1.73380399775384e+08	(-5.61979318354192e+00dB,9.30014865801324e+01°)
1.73780082874907e+08	(-5.63973847396564e+00dB,9.29945959317798e+01°)
1.74180687339131e+08	(-5.65968401507257e+00dB,9.29877210450722e+01°)
1.74582215292020e+08	(-5.67962980571719e+00dB,9.29808618843518e+01°)
1.74984668862435e+08	(-5.69957584475916e+00dB,9.29740184140381e+01°)
1.75388050184146e+08	(-5.71952213106337e+00dB,9.29671905986291e+01°)
1.75792361395839e+08	(-5.73946866349981e+00dB,9.29603784026998e+01°)
1.76197604641132e+08	(-5.75941544094366e+00dB,9.29535817909031e+01°)
1.76603782068586e+08	(-5.77936246227518e+00dB,9.29468007279692e+01°)
1.77010895831711e+08	(-5.79930972637974e+00dB,9.29400351787055e+01°)
1.77418948088986e+08	(-5.81925723214775e+00dB,9.29332851079963e+01°)
1.77827941003861e+08	(-5.83920497847471e+00dB,9.29265504808029e+01°)
1.78237876744778e+08	(-5.85915296426109e+00dB,9.29198312621633e+01°)
1.78648757485174e+08	(-5.87910118841240e+00dB,9.29131274171923e+01°)
1.79060585403498e+08	(-5.89904964983910e+00dB,9.29064389110809e+01°)
1.79473362683221e+08	(-5.91899834745663e+00dB,9.28997657090965e+01°)
1.79887091512847e+08	(-5.93894728018532e+00dB,9.28931077765826e+01°)
1.80301774085926e+08	(-5.95889644695045e+00dB,9.28864650789587e+01°)
1.80717412601061e+08	(-5.97884584668218e+00dB,9.28798375817203e+01°)
1.81134009261929e+08	(-5.99879547831552e+00dB,9.28732252504383e+01°)
1.81551566277282e+08	(-6.01874534079034e+00dB,9.28666280507596e+01°)
1.81970085860967e+08	(-6.03869543305132e+00dB,9.28600459484059e+01°)
1.82389570231932e+08	(-6.05864575404795e+00dB,9.28534789091747e+01°)
1.82810021614242e+08	(-6.07859630273449e+00dB,9.28469268989383e+01°)
1.83231442237089e+08	(-6.09854707806997e+00dB,9.28403898836441e+01°)
1.83653834334803e+08	(-6.11849807901813e+00dB,9.28338678293142e+01°)
1.84077200146863e+08	(-6.13844930454746e+00dB,9.28273607020454e+01°)
1.84501541917915e+08	(-6.15840075363112e+00dB,9.28208684680090e+01°)
1.84926861897776e+08	(-6.17835242524693e+00dB,9.28143910934506e+01°)
1.85353162341449e+08	(-6.19830431837741e+00dB,9.28079285446903e+01°)
1.85780445509137e+08	(-6.21825643200964e+00dB,9.28014807881219e+01°)
1.86208713666254e+08	(-6.23820876513538e+00dB,9.27950477902132e+01°)
1.86637969083434e+08	(-6.25816131675092e+00dB,9.27886295175061e+01°)
1.87068214036547e+08	(-6.27811408585715e+00dB,9.27822259366157e+01°)
1.87499450806709e+08	(-6.29806707145951e+00dB,9.27758370142307e+01°)
1.87931681680294e+08	(-6.31802027256795e+00dB,9.27694627171134e+01°)
1.88364908948947e+08	(-6.33797368819693e+00dB,9.27631030120989e+01°)
1.88799134909596e+08	(-6.35792731736541e+00dB,9.27567578660956e+01°)
1.89234361864464e+08	(-6.37788115909679e+00dB,9.27504272460846e+01°)
1.89670592121081e+08	(-6.39783521241893e+00dB,9.27441111191201e+01°)
1.90107827992297e+08	(-6.41778947636412e+00dB,9.27378094523285e+01°)
1.90546071796291e+08	(-6.43774394996906e+00dB,9.27315222129088e+01°)
1.90985325856590e+08	(-6.45769863227481e+00dB,9.27252493681324e+01°)
1.91425592502075e+08	(-6.47765352232683e+00dB,9.27189908853428e+01°)
1.91866874066995e+08	(-6.49760861917489e+00dB,9.27127467319555e+01°)
1.92309172890982e+08	(-6.51756392187312e+00dB,9.27065168754580e+01°)
1.92752491319060e+08	(-6.53751942947993e+00dB,9.27003012834094e+01°)
1.93196831701658e+08	(-6.55747514105804e+00dB,9.26940999234404e+01°)
1.93642196394627e+08	(-6.57743105567442e+00dB,9.26879127632532e+01°)
1.94088587759244e+08	(-6.59738717240031e+00dB,9.26817397706213e+01°)
1.94536008162232e+08	(-6.61734349031115e+00dB,9.26755809133894e+01°)
1.94984459975770e+08	(-6.63730000848662e+00dB,9.26694361594731e+01°)
1.95433945577505e+08	(-6.65725672601058e+00dB,9.26633054768588e+01°)
1.95884467350565e+08	(-6.67721364197105e+00dB,9.26571888336040e+01°)
1.96336027683570e+08	(-6.69717075546022e+00dB,9.26510861978364e+01°)
1.96788628970650e+08	(-6.71712806557442e+00dB,9.26449975377544e+01°)
1.97242273611451e+08	(-6.73708557141409e+00dB,9.26389228216265e+01°)
1.97696964011151e+08	(-6.75704327208375e+00dB,9.26328620177915e+01°)
1.98152702580475e+08	(-6.77700116669203e+00dB,9.26268150946581e+01°)
1.98609491735702e+08	(-6.79695925435159e+00dB,9.26207820207051e+01°)
1.99067333898684e+08	(-6.81691753417917e+00dB,9.26147627644807e+01°)
1.99526231496853e+08	(-6.83687600529550e+00dB,9.26087572946029e+01°)
1.99986186963239e+08	(-6.85683466682533e+00dB,9.26027655797592e+01°)
2.00447202736481e+08	(-6.87679351789740e+00dB,9.25967875887063e+01°)
2.00909281260837e+08	(-6.89675255764442e+00dB,9.25908232902701e+01°)
2.01372424986203e+08	(-6.91671178520305e+00dB,9.25848726533455e+01°)
2.01836636368120e+08	(-6.93667119971388e+00dB,9.25789356468964e+01°)
2.02301917867791e+08	(-6.95663080032142e+00dB,9.25730122399551e+01°)
2.02768271952092e+08	(-6.97659058617408e+00dB,9.25671024016231e+01°)
2.03235701093586e+08	(-6.99655055642416e+00dB,9.25612061010698e+01°)
2.03704207770536e+08	(-7.01651071022781e+00dB,9.25553233075333e+01°)
2.04173794466917e+08	(-7.03647104674502e+00dB,9.25494539903197e+01°)
2.04644463672431e+08	(-7.05643156513964e+00dB,9.25435981188031e+01°)
2.05116217882520e+08	(-7.07639226457929e+00dB,9.25377556624258e+01°)
2.05589059598378e+08	(-7.09635314423542e+00dB,9.25319265906975e+01°)
2.06062991326964e+08	(-7.11631420328323e+00dB,9.25261108731957e+01°)
2.06538015581016e+08	(-7.13627544090171e+00dB,9.25203084795655e+01°)
2.07014134879068e+08	(-7.15623685627356e+00dB,9.25145193795193e+01°)
2.07491351745454e+08	(-7.17619844858522e+00dB,9.25087435428366e+01°)
2.07969668710333e+08	(-7.19616021702685e+00dB,9.25029809393639e+01°)
2.08449088309692e+08	(-7.21612216079230e+00dB,9.24972315390151e+01°)
2.08929613085367e+08	(-7.23608427907907e+00dB,9.24914953117703e+01°)
2.09411245585052e+08	(-7.25604657108835e+00dB,9.24857722276768e+01°)
2.09893988362315e+08	(-7.27600903602495e+00dB,9.24800622568480e+01°)
2.10377843976610e+08	(-7.29597167309733e+00dB,9.24743653694640e+01°)
2.10862814993291e+08	(-7.31593448151754e+00dB,9.24686815357710e+01°)
2.11348903983627e+08	(-7.33589746050122e+00dB,9.24630107260813e+01°)
2.11836113524813e+08	(-7.35586060926762e+00dB,9.24573529107734e+01°)
2.12324446199984e+08	(-7.37582392703951e+00dB,9.24517080602913e+01°)
2.12813904598233e+08	(-7.39578741304322e+00dB,9.24460761451450e+01°)
2.13304491314620e+08	(-7.41575106650862e+00dB,9.24404571359100e+01°)
2.13796208950185e+08	(-7.43571488666908e+00dB,9.24348510032271e+01°)
2.14289060111968e+08	(-7.45567887276147e+00dB,9.24292577178026e+01°)
2.14783047413015e+08	(-7.47564302402614e+00dB,9.24236772504079e+01°)
2.15278173472399e+08	(-7.49560733970691e+00dB,9.24181095718794e+01°)
2.15774440915228e+08	(-7.51557181905105e+00dB,9.24125546531184e+01°)
2.16271852372663e+08	(-7.53553646130925e+00dB,9.24070124650910e+01°)
2.16770410481931e+08	(-7.55550126573563e+00dB,9.24014829788280e+01°)
2.17270117886336e+08	(-7.57546623158772e+00dB,9.23959661654245e+01°)
2.17770977235277e+08	(-7.59543135812642e+00dB,9.23904619960401e+01°)
2.18272991184261e+08	(-7.61539664461601e+00dB,9.23849704418987e+01°)
2.18776162394916e+08	(-7.63536209032414e+00dB,9.23794914742881e+01°)
2.19280493535006e+08	(-7.65532769452178e+00dB,9.23740250645603e+01°)
2.19785987278443e+08	(-7.67529345648324e+00dB,9.23685711841309e+01°)
2.20292646305306e+08	(-7.69525937548613e+00dB,9.23631298044793e+01°)
2.20800473301851e+08	(-7.71522545081137e+00dB,9.23577008971485e+01°)
2.21309470960524e+08	(-7.73519168174314e+00dB,9.23522844337449e+01°)
2.21819641979982e+08	(-7.75515806756893e+00dB,9.23468803859383e+01°)
2.22330989065101e+08	(-7.77512460757943e+00dB,9.23414887254614e+01°)
2.22843514926991e+08	(-7.79509130106860e+00dB,9.23361094241102e+01°)
2.23357222283013e+08	(-7.81505814733362e+00dB,9.23307424537435e+01°)
2.23872113856794e+08	(-7.83502514567485e+00dB,9.23253877862829e+01°)
2.24388192378237e+08	(-7.85499229539588e+00dB,9.23200453937127e+01°)
2.24905460583538e+08	(-7.87495959580346e+00dB,9.23147152480795e+01°)
2.25423921215203e+08	(-7.89492704620750e+00dB,9.23093973214925e+01°)
2.25943577022057e+08	(-7.91489464592108e+00dB,9.23040915861232e+01°)
2.26464430759265e+08	(-7.93486239426039e+00dB,9.22987980142049e+01°)
2.26986485188342e+08	(-7.95483029054476e+00dB,9.22935165780332e+01°)
2.27509743077166e+08	(-7.97479833409662e+00dB,9.22882472499655e+01°)
2.28034207200001e+08	(-7.99476652424149e+00dB,9.22829900024209e+01°)
2.28559880337502e+08	(-8.01473486030799e+00dB,9.22777448078799e+01°)
2.29086765276736e+08	(-8.03470334162777e+00dB,9.22725116388849e+01°)
2.29614864811195e+08	(-8.05467196753556e+00dB,9.22672904680393e+01°)
2.30144181740810e+08	(-8.07464073736912e+00dB,9.22620812680079e+01°)
2.30674718871966e+08	(-8.09460965046923e+00dB,9.22568840115164e+01°)
2.31206479017518e+08	(-8.11457870617967e+00dB,9.22516986713517e+01°)
2.31739464996806e+08	(-8.13454790384725e+00dB,9.22465252203613e+01°)
2.32273679635669e+08	(-8.15451724282172e+00dB,9.22413636314535e+01°)
2.32809125766459e+08	(-8.17448672245583e+00dB,9.22362138775974e+01°)
2.33345806228058e+08	(-8.19445634210527e+00dB,9.22310759318221e+01°)
2.33883723865893e+08	(-8.21442610112869e+00dB,9.22259497672173e+01°)
2.34422881531950e+08	(-8.23439599888764e+00dB,9.22208353569330e+01°)
2.34963282084788e+08	(-8.25436603474662e+00dB,9.22157326741790e+01°)
2.35504928389559e+08	(-8.27433620807300e+00dB,9.22106416922251e+01°)
2.36047823318015e+08	(-8.29430651823706e+00dB,9.22055623844011e+01°)
2.36591969748533e+08	(-8.31427696461195e+00dB,9.22004947240962e+01°)
2.37137370566123e+08	(-8.33424754657369e+00dB,9.21954386847596e+01°)
2.37684028662445e+08	(-8.35421826350113e+00dB,9.21903942398993e+01°)
2.38231946935826e+08	(-8.37418911477599e+00dB,9.21853613630833e+01°)
2.38781128291275e+08	(-8.39416009978277e+00dB,9.21803400279382e+01°)
2.39331575640496e+08	(-8.41413121790882e+00dB,9.21753302081501e+01°)
2.39883291901906e+08	(-8.43410246854429e+00dB,9.21703318774638e+01°)
2.40436280000650e+08	(-8.45407385108207e+00dB,9.21653450096829e+01°)
2.40990542868616e+08	(-8.47404536491787e+00dB,9.21603695786698e+01°)
2.41546083444450e+08	(-8.49401700945015e+00dB,9.21554055583454e+01°)
2.42102904673574e+08	(-8.51398878408010e+00dB,9.21504529226891e+01°)
2.42661009508198e+08	(-8.53396068821167e+00dB,9.21455116457385e+01°)
2.43220400907338e+08	(-8.55393272125152e+00dB,9.21405817015894e+01°)
2.43781081836831e+08	(-8.57390488260902e+00dB,9.21356630643959e+01°)
2.44343055269353e+08	(-8.59387717169625e+00dB,9.21307557083696e+01°)
2.44906324184430e+08	(-8.61384958792795e+00dB,9.21258596077805e+01°)
2.45470891568459e+08	(-8.63382213072157e+00dB,9.21209747369557e+01°)
2.46036760414718e+08	(-8.65379479949719e+00dB,9.21161010702803e+01°)
2.46603933723389e+08	(-8.67376759367756e+00dB,9.21112385821967e+01°)
2.47172414501568e+08	(-8.69374051268806e+00dB,9.21063872472047e+01°)
2.47742205763284e+08	(-8.71371355595670e+00dB,9.21015470398611e+01°)
2.48313310529512e+08	(-8.73368672291410e+00dB,9.20967179347800e+01°)
2.48885731828194e+08	(-8.75366001299349e+00dB,9.20918999066325e+01°)
2.49459472694250e+08	(-8.77363342563067e+00dB,9.20870929301464e+01°)
2.50034536169598e+08	(-8.79360696026404e+00dB,9.20822969801062e+01°)
2.50610925303166e+08	(-8.81358061633455e+00dB,9.20775120313532e+01°)
2.51188643150912e+08	(-8.83355439328573e+00dB,9.20727380587849e+01°)
2.51767692775840e+08	(-8.85352829056361e+00dB,9.20679750373555e+01°)
2.52348077248012e+08	(-8.87350230761681e+00dB,9.20632229420751e+01°)
2.52929799644569e+08	(-8.89347644389643e+00dB,9.20584817480102e+01°)
2.53512863049745e+08	(-8.91345069885607e+00dB,9.20537514302831e+01°)
2.54097270554884e+08	(-8.93342507195186e+00dB,9.20490319640721e+01°)
2.54683025258458e+08	(-8.95339956264240e+00dB,9.20443233246113e+01°)
2.55270130266078e+08	(-8.97337417038877e+00dB,9.20396254871902e+01°)
2.55858588690518e+08	(-8.99334889465450e+00dB,9.20349384271542e+01°)
2.56448403651725e+08	(-9.01332373490559e+00dB,9.20302621199037e+01°)
2.57039578276840e+08	(-9.03329869061047e+00dB,9.20255965408948e+01°)
2.57632115700211e+08	(-9.05327376124001e+00dB,9.20209416656383e+01°)
2.58226019063413e+08	(-9.07324894626749e+00dB,9.20162974697006e+01°)
2.58821291515262e+08	(-9.09322424516859e+00dB,9.20116639287025e+01°)
2.59417936211834e+08	(-9.11319965742141e+00dB,9.20070410183201e+01°)
2.60015956316480e+08	(-9.13317518250641e+00dB,9.20024287142837e+01°)
2.60615354999842e+08	(-9.15315081990646e+00dB,9.19978269923785e+01°)
2.61216135439873e+08	(-9.17312656910676e+00dB,9.19932358284443e+01°)
2.61818300821851e+08	(-9.19310242959487e+00dB,9.19886551983747e+01°)
2.62421854338396e+08	(-9.21307840086072e+00dB,9.19840850781182e+01°)
2.63026799189490e+08	(-9.23305448239654e+00dB,9.19795254436769e+01°)
2.63633138582490e+08	(-9.25303067369689e+00dB,9.19749762711072e+01°)
2.64240875732146e+08	(-9.27300697425866e+00dB,9.19704375365191e+01°)
2.64850013860622e+08	(-9.29298338358102e+00dB,9.19659092160767e+01°)
2.65460556197505e+08	(-9.31295990116543e+00dB,9.19613912859975e+01°)
2.66072505979832e+08	(-9.33293652651565e+00dB,9.19568837225527e+01°)
2.66685866452099e+08	(-9.35291325913768e+00dB,9.19523865020667e+01°)
2.67300640866282e+08	(-9.37289009853981e+00dB,9.19478996009174e+01°)
2.67916832481854e+08	(-9.39286704423255e+00dB,9.19434229955359e+01°)
2.68534444565802e+08	(-9.41284409572867e+00dB,9.19389566624062e+01°)
2.69153480392642e+08	(-9.43282125254316e+00dB,9.19345005780654e+01°)
2.69773943244443e+08	(-9.45279851419323e+00dB,9.19300547191035e+01°)
2.70395836410835e+08	(-9.47277588019830e+00dB,9.19256190621631e+01°)
2.71019163189035e+08	(-9.49275335007998e+00dB,9.19211935839393e+01°)
2.71643926883859e+08	(-9.51273092336207e+00dB,9.19167782611801e+01°)
2.72270130807741e+08	(-9.53270859957055e+00dB,9.19123730706856e+01°)
2.72897778280754e+08	(-9.55268637823358e+00dB,9.19079779893082e+01°)
2.73526872630621e+08	(-9.57266425888146e+00dB,9.19035929939525e+01°)
2.74157417192738e+08	(-9.59264224104665e+00dB,9.18992180615753e+01°)
2.74789415310189e+08	(-9.61262032426375e+00dB,9.18948531691850e+01°)
2.75422870333766e+08	(-9.63259850806947e+00dB,9.18904982938422e+01°)
2.76057785621984e+08	(-9.65257679200266e+00dB,9.18861534126589e+01°)
2.76694164541100e+08	(-9.67255517560427e+00dB,9.18818185027990e+01°)
2.77332010465133e+08	(-9.69253365841736e+00dB,9.18774935414777e+01°)
2.77971326775878e+08	(-9.71251223998708e+00dB,9.18731785059616e+01°)
2.78612116862926e+08	(-9.73249091986063e+00dB,9.18688733735687e+01°)
2.79254384123682e+08	(-9.75246969758732e+00dB,9.18645781216679e+01°)
2.79898131963385e+08	(-9.77244857271851e+00dB,9.18602927276795e+01°)
2.80543363795120e+08	(-9.79242754480761e+00dB,9.18560171690745e+01°)
2.81190083039842e+08	(-9.81240661341007e+00dB,9.18517514233747e+01°)
2.81838293126393e+08	(-9.83238577808337e+00dB,9.18474954681527e+01°)
2.82487997491519e+08	(-9.85236503838704e+00dB,9.18432492810319e+01°)
2.83139199579886e+08	(-9.87234439388260e+00dB,9.18390128396858e+01°)
2.83791902844103e+08	(-9.89232384413357e+00dB,9.18347861218386e+01°)
2.84446110744739e+08	(-9.91230338870550e+00dB,9.18305691052647e+01°)
2.85101826750338e+08	(-9.93228302716590e+00dB,9.18263617677885e+01°)
2.85759054337442e+08	(-9.95226275908427e+00dB,9.18221640872848e+01°)
2.86417796990605e+08	(-9.97224258403207e+00dB,9.18179760416781e+01°)
2.87078058202416e+08	(-9.99222250158275e+00dB,9.18137976089428e+01°)
2.87739841473514e+08	(-1.00122025113117e+01dB,9.18096287671030e+01°)
2.88403150312607e+08	(-1.00321826127962e+01dB,9.18054694942326e+01°)
2.89067988236494e+08	(-1.00521628056155e+01dB,9.18013197684547e+01°)
2.89734358770079e+08	(-1.00721430893508e+01dB,9.17971795679422e+01°)
2.90402265446391e+08	(-1.00921234635853e+01dB,9.17930488709170e+01°)
2.91071711806607e+08	(-1.01121039279038e+01dB,9.17889276556504e+01°)
2.91742701400063e+08	(-1.01320844818935e+01dB,9.17848159004627e+01°)
2.92415237784279e+08	(-1.01520651251429e+01dB,9.17807135837231e+01°)
2.93089324524978e+08	(-1.01720458572428e+01dB,9.17766206838498e+01°)
2.93764965196099e+08	(-1.01920266777858e+01dB,9.17725371793098e+01°)
2.94442163379822e+08	(-1.02120075863663e+01dB,9.17684630486186e+01°)
2.95120922666584e+08	(-1.02319885825806e+01dB,9.17643982703405e+01°)
2.95801246655100e+08	(-1.02519696660267e+01dB,9.17603428230880e+01°)
2.96483138952379e+08	(-1.02719508363047e+01dB,9.17562966855221e+01°)
2.97166603173747e+08	(-1.02919320930163e+01dB,9.17522598363520e+01°)
2.97851642942864e+08	(-1.03119134357651e+01dB,9.17482322543351e+01°)
2.98538261891741e+08	(-1.03318948641567e+01dB,9.17442139182767e+01°)
2.99226463660763e+08	(-1.03518763777981e+01dB,9.17402048070301e+01°)
2.99916251898709e+08	(-1.03718579762985e+01dB,9.17362048994965e+01°)
3.00607630262767e+08	(-1.03918396592687e+01dB,9.17322141746246e+01°)
3.01300602418556e+08	(-1.04118214263213e+01dB,9.17282326114111e+01°)
3.01995172040146e+08	(-1.04318032770706e+01dB,9.17242601888997e+01°)
3.02691342810074e+08	(-1.04517852111328e+01dB,9.17202968861819e+01°)
3.03389118419371e+08	(-1.04717672281259e+01dB,9.17163426823964e+01°)
3.04088502567571e+08	(-1.04917493276694e+01dB,9.17123975567291e+01°)
3.04789498962742e+08	(-1.05117315093848e+01dB,9.17084614884128e+01°)
3.05492111321494e+08	(-1.05317137728951e+01dB,9.17045344567276e+01°)
3.06196343369011e+08	(-1.05516961178253e+01dB,9.17006164410004e+01°)
3.06902198839059e+08	(-1.05716785438019e+01dB,9.16967074206047e+01°)
3.07609681474014e+08	(-1.05916610504531e+01dB,9.16928073749609e+01°)
3.08318795024878e+08	(-1.06116436374090e+01dB,9.16889162835359e+01°)
3.09029543251302e+08	(-1.06316263043013e+01dB,9.16850341258431e+01°)
3.09741929921600e+08	(-1.06516090507632e+01dB,9.16811608814423e+01°)
3.10455958812778e+08	(-1.06715918764299e+01dB,9.16772965299395e+01°)
3.11171633710544e+08	(-1.06915747809380e+01dB,9.16734410509869e+01°)
3.11888958409336e+08	(-1.07115577639259e+01dB,9.16695944242828e+01°)
3.12607936712337e+08	(-1.07315408250337e+01dB,9.16657566295716e+01°)
3.13328572431500e+08	(-1.07515239639030e+01dB,9.16619276466432e+01°)
3.14050869387563e+08	(-1.07715071801772e+01dB,9.16581074553338e+01°)
3.14774831410073e+08	(-1.07914904735011e+01dB,9.16542960355248e+01°)
3.15500462337404e+08	(-1.08114738435215e+01dB,9.16504933671434e+01°)
3.16227766016779e+08	(-1.08314572898864e+01dB,9.16466994301623e+01°)
3.16956746304290e+08	(-1.08514408122457e+01dB,9.16429142045994e+01°)
3.17687407064918e+08	(-1.08714244102507e+01dB,9.16391376705180e+01°)
3.18419752172553e+08	(-1.08914080835546e+01dB,9.16353698080266e+01°)
3.19153785510017e+08	(-1.09113918318119e+01dB,9.16316105972788e+01°)
3.19889510969080e+08	(-1.09313756546788e+01dB,9.16278600184729e+01°)
3.20626932450487e+08	(-1.09513595518130e+01dB,9.16241180518524e+01°)
3.21366053863972e+08	(-1.09713435228738e+01dB,9.16203846777054e+01°)
3.22106879128283e+08	(-1.09913275675222e+01dB,9.16166598763648e+01°)
3.22849412171203e+08	(-1.10113116854205e+01dB,9.16129436282080e+01°)
3.23593656929568e+08	(-1.10312958762328e+01dB,9.16092359136569e+01°)
3.24339617349289e+08	(-1.10512801396246e+01dB,9.16055367131777e+01°)
3.25087297385373e+08	(-1.10712644752629e+01dB,9.16018460072810e+01°)
3.25836701001948e+08	(-1.10912488828162e+01dB,9.15981637765216e+01°)
3.26587832172275e+08	(-1.11112333619548e+01dB,9.15944900014983e+01°)
3.27340694878777e+08	(-1.11312179123501e+01dB,9.15908246628539e+01°)
3.28095293113057e+08	(-1.11512025336754e+01dB,9.15871677412753e+01°)
3.28851630875921e+08	(-1.11711872256052e+01dB,9.15835192174929e+01°)
3.29609712177396e+08	(-1.11911719878155e+01dB,9.15798790722810e+01°)
3.30369541036753e+08	(-1.12111568199841e+01dB,9.15762472864575e+01°)
