time	V(input_bode)	V(out)	V(out_fs)	V(out_preamp)
4.274563529414180e-08	2.422873e-03	9.999000e-01	3.378015e-01	-4.054967e-02
4.275936252007503e-08	2.421369e-03	9.999000e-01	3.370772e-01	-4.053687e-02
4.277308974600825e-08	2.419866e-03	9.999000e-01	3.363528e-01	-4.052407e-02
4.278681697194148e-08	2.418364e-03	9.999000e-01	3.356284e-01	-4.051127e-02
4.280054419787471e-08	2.416862e-03	9.999000e-01	3.349040e-01	-4.049846e-02
4.281427142380794e-08	2.415362e-03	9.999000e-01	3.341796e-01	-4.048566e-02
4.282927642547516e-08	2.413724e-03	9.999000e-01	3.333878e-01	-4.047166e-02
4.286428809603201e-08	2.409903e-03	9.999000e-01	3.315402e-01	-4.043899e-02
4.287629209736580e-08	2.408596e-03	9.999000e-01	3.309068e-01	-4.042778e-02
4.291430476825609e-08	2.404457e-03	9.999000e-01	3.289008e-01	-4.039229e-02
4.292390796932311e-08	2.403413e-03	9.999000e-01	3.283941e-01	-4.038332e-02
4.293671223741247e-08	2.402022e-03	9.999000e-01	3.277184e-01	-4.037137e-02
4.296232077359120e-08	2.399240e-03	9.999000e-01	3.263671e-01	-4.034745e-02
4.296432144048017e-08	2.399023e-03	9.999000e-01	3.262615e-01	-4.034558e-02
4.296832277425810e-08	2.398589e-03	9.999000e-01	3.260503e-01	-4.034184e-02
4.297632544181397e-08	2.397721e-03	9.999000e-01	3.256280e-01	-4.033436e-02
4.301433811270424e-08	2.393601e-03	9.999000e-01	3.236222e-01	-4.029884e-02
4.302394131377128e-08	2.392562e-03	9.999000e-01	3.231155e-01	-4.028986e-02
4.306235411803944e-08	2.388407e-03	9.999000e-01	3.210887e-01	-4.025395e-02
4.306435478492831e-08	2.388191e-03	9.999000e-01	3.209831e-01	-4.025208e-02
4.306835611870606e-08	2.387759e-03	9.999000e-01	3.207720e-01	-4.024833e-02
4.307635878626156e-08	2.386896e-03	9.999000e-01	3.203498e-01	-4.024085e-02
4.311437145715239e-08	2.382794e-03	9.999000e-01	3.183441e-01	-4.020530e-02
4.311757252417459e-08	2.382449e-03	9.999000e-01	3.181753e-01	-4.020230e-02
4.316238746248537e-08	2.377624e-03	9.999000e-01	3.158109e-01	-4.016037e-02
4.316438812937647e-08	2.377408e-03	9.999000e-01	3.157054e-01	-4.015850e-02
4.316838946315866e-08	2.376979e-03	9.999000e-01	3.154943e-01	-4.015475e-02
4.317639213072305e-08	2.376119e-03	9.999000e-01	3.150721e-01	-4.014726e-02
4.321440480160054e-08	2.372035e-03	9.999000e-01	3.130669e-01	-4.011168e-02
4.322400800267780e-08	2.371006e-03	9.999000e-01	3.125603e-01	-4.010268e-02
4.323681227078083e-08	2.369633e-03	9.999000e-01	3.118849e-01	-4.009070e-02
4.326242080698688e-08	2.366889e-03	9.999000e-01	3.105342e-01	-4.006671e-02
4.326442147382461e-08	2.366674e-03	9.999000e-01	3.104287e-01	-4.006484e-02
4.326842280750006e-08	2.366246e-03	9.999000e-01	3.102176e-01	-4.006109e-02
4.327642547485097e-08	2.365390e-03	9.999000e-01	3.097956e-01	-4.005359e-02
4.331443814604869e-08	2.361325e-03	9.999000e-01	3.077908e-01	-4.001798e-02
4.332404134686978e-08	2.360300e-03	9.999000e-01	3.072844e-01	-4.000898e-02
4.333684561463124e-08	2.358934e-03	9.999000e-01	3.066092e-01	-3.999698e-02
4.336245415015416e-08	2.356201e-03	9.999000e-01	3.052588e-01	-3.997298e-02
4.336445481827277e-08	2.355988e-03	9.999000e-01	3.051533e-01	-3.997110e-02
4.336845615450998e-08	2.355562e-03	9.999000e-01	3.049423e-01	-3.996735e-02
4.337645882698441e-08	2.354710e-03	9.999000e-01	3.045203e-01	-3.995984e-02
4.341447149049684e-08	2.350663e-03	9.999000e-01	3.025162e-01	-3.992420e-02
4.341767255948661e-08	2.350323e-03	9.999000e-01	3.023474e-01	-3.992120e-02
4.342407469746616e-08	2.349643e-03	9.999000e-01	3.020099e-01	-3.991520e-02
4.346248752534341e-08	2.345562e-03	9.999000e-01	2.999849e-01	-3.987917e-02
4.346448816272091e-08	2.345350e-03	9.999000e-01	2.998795e-01	-3.987729e-02
4.346848943747590e-08	2.344926e-03	9.999000e-01	2.996686e-01	-3.987354e-02
4.347649198698590e-08	2.344078e-03	9.999000e-01	2.992468e-01	-3.986603e-02
4.348878172198862e-08	2.342775e-03	9.999000e-01	2.985990e-01	-3.985450e-02
4.350107145699134e-08	2.341472e-03	9.999000e-01	2.979513e-01	-3.984296e-02
4.351336119199407e-08	2.340171e-03	9.999000e-01	2.973036e-01	-3.983143e-02
4.352565092699678e-08	2.338870e-03	9.999000e-01	2.966559e-01	-3.981990e-02
4.353794066199951e-08	2.337570e-03	9.999000e-01	2.960082e-01	-3.980836e-02
4.355023039700223e-08	2.336270e-03	9.999000e-01	2.953606e-01	-3.979683e-02
4.356252013200495e-08	2.334971e-03	9.999000e-01	2.947131e-01	-3.978529e-02
4.356452150716906e-08	2.334760e-03	9.999000e-01	2.946076e-01	-3.978341e-02
4.356852425749727e-08	2.334337e-03	9.999000e-01	2.943967e-01	-3.977965e-02
4.357652975815370e-08	2.333493e-03	9.999000e-01	2.939749e-01	-3.977213e-02
4.361453817939313e-08	2.329482e-03	9.999000e-01	2.919725e-01	-3.973644e-02
4.362414478018085e-08	2.328471e-03	9.999000e-01	2.914664e-01	-3.972742e-02
4.363695358123113e-08	2.327123e-03	9.999000e-01	2.907917e-01	-3.971539e-02
4.366257118333169e-08	2.324426e-03	9.999000e-01	2.894424e-01	-3.969133e-02
4.366455485161721e-08	2.324217e-03	9.999000e-01	2.893379e-01	-3.968946e-02
4.366852218818824e-08	2.323800e-03	9.999000e-01	2.891290e-01	-3.968573e-02
4.367645686133031e-08	2.322967e-03	9.999000e-01	2.887111e-01	-3.967828e-02
4.376217956269369e-08	2.313974e-03	9.999000e-01	2.841976e-01	-3.959771e-02
4.376458819606537e-08	2.313722e-03	9.999000e-01	2.840708e-01	-3.959545e-02
4.377903999629540e-08	2.312211e-03	9.999000e-01	2.833101e-01	-3.958186e-02
4.379258723863331e-08	2.310794e-03	9.999000e-01	2.825971e-01	-3.956912e-02
4.380613448097121e-08	2.309378e-03	9.999000e-01	2.818841e-01	-3.955638e-02
4.381968172330911e-08	2.307963e-03	9.999000e-01	2.811711e-01	-3.954364e-02
4.383322896564701e-08	2.306548e-03	9.999000e-01	2.804582e-01	-3.953090e-02
4.384677620798492e-08	2.305135e-03	9.999000e-01	2.797454e-01	-3.951816e-02
4.386032345032282e-08	2.303723e-03	9.999000e-01	2.790326e-01	-3.950542e-02
4.387387069266073e-08	2.302311e-03	9.999000e-01	2.783199e-01	-3.949267e-02
4.388620289552369e-08	2.301028e-03	9.999000e-01	2.776712e-01	-3.948107e-02
4.391463821273758e-08	2.298068e-03	9.999000e-01	2.761755e-01	-3.945432e-02
4.391957109388276e-08	2.297555e-03	9.999000e-01	2.759161e-01	-3.944968e-02
4.393315687435461e-08	2.296144e-03	9.999000e-01	2.752016e-01	-3.943689e-02
4.394674265482647e-08	2.294733e-03	9.999000e-01	2.744872e-01	-3.942411e-02
4.396032843529832e-08	2.293323e-03	9.999000e-01	2.737728e-01	-3.941132e-02
4.397391421577017e-08	2.291914e-03	9.999000e-01	2.730585e-01	-3.939853e-02
4.398749999624202e-08	2.290505e-03	9.999000e-01	2.723443e-01	-3.938574e-02
4.400108577671388e-08	2.289097e-03	9.999000e-01	2.716301e-01	-3.937295e-02
4.401467155718573e-08	2.287690e-03	9.999000e-01	2.709160e-01	-3.936016e-02
4.402414268898448e-08	2.286711e-03	9.999000e-01	2.704182e-01	-3.935124e-02
4.403677086471615e-08	2.285405e-03	9.999000e-01	2.697546e-01	-3.933935e-02
4.406202721617950e-08	2.282794e-03	9.999000e-01	2.684273e-01	-3.931557e-02
4.406468822940981e-08	2.282519e-03	9.999000e-01	2.682875e-01	-3.931306e-02
4.406968989663221e-08	2.282003e-03	9.999000e-01	2.680247e-01	-3.930835e-02
4.407969323107703e-08	2.280971e-03	9.999000e-01	2.674992e-01	-3.929893e-02
4.409184013718859e-08	2.279718e-03	9.999000e-01	2.668611e-01	-3.928748e-02
4.410398704330015e-08	2.278465e-03	9.999000e-01	2.662230e-01	-3.927604e-02
4.411613394941171e-08	2.277213e-03	9.999000e-01	2.655850e-01	-3.926460e-02
4.412828085552327e-08	2.275961e-03	9.999000e-01	2.649470e-01	-3.925316e-02
4.414042776163484e-08	2.274711e-03	9.999000e-01	2.643091e-01	-3.924171e-02
4.415257466774640e-08	2.273461e-03	9.999000e-01	2.636713e-01	-3.923027e-02
4.416472157385796e-08	2.272211e-03	9.999000e-01	2.630335e-01	-3.921882e-02
4.417432477492498e-08	2.271225e-03	9.999000e-01	2.625293e-01	-3.920977e-02
4.421273757919306e-08	2.267280e-03	9.999000e-01	2.605129e-01	-3.917357e-02
4.421473824608203e-08	2.267075e-03	9.999000e-01	2.604079e-01	-3.917168e-02
4.421873957985996e-08	2.266665e-03	9.999000e-01	2.601979e-01	-3.916791e-02
4.424274758252756e-08	2.264205e-03	9.999000e-01	2.589381e-01	-3.914528e-02
4.426475491830610e-08	2.261950e-03	9.999000e-01	2.577834e-01	-3.912453e-02
4.426795598532845e-08	2.261623e-03	9.999000e-01	2.576155e-01	-3.912152e-02
4.427435811937314e-08	2.260968e-03	9.999000e-01	2.572796e-01	-3.911548e-02
4.428716238746253e-08	2.259659e-03	9.999000e-01	2.566080e-01	-3.910341e-02
4.431277092364130e-08	2.257041e-03	9.999000e-01	2.552649e-01	-3.907926e-02
4.431477159053018e-08	2.256837e-03	9.999000e-01	2.551600e-01	-3.907738e-02
4.431877292430792e-08	2.256429e-03	9.999000e-01	2.549501e-01	-3.907360e-02
4.432677559186342e-08	2.255613e-03	9.999000e-01	2.545305e-01	-3.906605e-02
4.436478826275426e-08	2.251735e-03	9.999000e-01	2.525376e-01	-3.903020e-02
4.437439146382086e-08	2.250758e-03	9.999000e-01	2.520343e-01	-3.902114e-02
4.438719573190965e-08	2.249455e-03	9.999000e-01	2.513632e-01	-3.900906e-02
4.441280426808724e-08	2.246849e-03	9.999000e-01	2.500213e-01	-3.898491e-02
4.441480493497833e-08	2.246645e-03	9.999000e-01	2.499164e-01	-3.898302e-02
4.441880626876051e-08	2.246239e-03	9.999000e-01	2.497068e-01	-3.897924e-02
4.442680893632487e-08	2.245426e-03	9.999000e-01	2.492876e-01	-3.897169e-02
4.446482160720240e-08	2.241566e-03	9.999000e-01	2.472965e-01	-3.893583e-02
4.446802267422815e-08	2.241242e-03	9.999000e-01	2.471288e-01	-3.893280e-02
4.448722907638262e-08	2.239296e-03	9.999000e-01	2.461231e-01	-3.891468e-02
4.451283761258859e-08	2.236702e-03	9.999000e-01	2.447824e-01	-3.889051e-02
4.451483827942648e-08	2.236499e-03	9.999000e-01	2.446776e-01	-3.888862e-02
4.451883961310227e-08	2.236094e-03	9.999000e-01	2.444682e-01	-3.888484e-02
4.452684228045384e-08	2.235285e-03	9.999000e-01	2.440493e-01	-3.887729e-02
4.456485495165056e-08	2.231443e-03	9.999000e-01	2.420601e-01	-3.884141e-02
4.456805601859119e-08	2.231120e-03	9.999000e-01	2.418926e-01	-3.883839e-02
4.461287095576000e-08	2.226600e-03	9.999000e-01	2.395485e-01	-3.879607e-02
4.461487162387463e-08	2.226398e-03	9.999000e-01	2.394439e-01	-3.879419e-02
4.461887296010389e-08	2.225996e-03	9.999000e-01	2.392346e-01	-3.879041e-02
4.462687563256241e-08	2.225190e-03	9.999000e-01	2.388162e-01	-3.878285e-02
4.464288097747945e-08	2.223580e-03	9.999000e-01	2.379794e-01	-3.876774e-02
4.466488829609870e-08	2.221365e-03	9.999000e-01	2.368289e-01	-3.874696e-02
4.467449150304892e-08	2.220401e-03	9.999000e-01	2.363270e-01	-3.873789e-02
4.468729577898255e-08	2.219115e-03	9.999000e-01	2.356579e-01	-3.872579e-02
4.471290433084982e-08	2.216544e-03	9.999000e-01	2.343199e-01	-3.870161e-02
4.471490496832278e-08	2.216343e-03	9.999000e-01	2.342153e-01	-3.869972e-02
4.471890624326870e-08	2.215943e-03	9.999000e-01	2.340063e-01	-3.869594e-02
4.472690879316055e-08	2.215141e-03	9.999000e-01	2.335883e-01	-3.868838e-02
4.476492164054686e-08	2.211333e-03	9.999000e-01	2.316032e-01	-3.865247e-02
4.476812266050359e-08	2.211013e-03	9.999000e-01	2.314360e-01	-3.864944e-02
4.477452470041707e-08	2.210373e-03	9.999000e-01	2.311018e-01	-3.864339e-02
4.478732878024403e-08	2.209093e-03	9.999000e-01	2.304334e-01	-3.863130e-02
4.481293693989794e-08	2.206534e-03	9.999000e-01	2.290968e-01	-3.860710e-02
4.481493831277093e-08	2.206334e-03	9.999000e-01	2.289924e-01	-3.860521e-02
4.481894105851690e-08	2.205935e-03	9.999000e-01	2.287835e-01	-3.860143e-02
4.482694655000886e-08	2.205136e-03	9.999000e-01	2.283658e-01	-3.859386e-02
4.484295753299277e-08	2.203539e-03	9.999000e-01	2.275305e-01	-3.857873e-02
4.486495498499500e-08	2.201346e-03	9.999000e-01	2.263831e-01	-3.855795e-02
4.486815718159178e-08	2.201027e-03	9.999000e-01	2.262161e-01	-3.855492e-02
4.487456157478535e-08	2.200390e-03	9.999000e-01	2.258821e-01	-3.854887e-02
4.488737036117248e-08	2.199115e-03	9.999000e-01	2.252143e-01	-3.853676e-02
4.491298793394673e-08	2.196566e-03	9.999000e-01	2.238787e-01	-3.851255e-02
4.491497165721908e-08	2.196369e-03	9.999000e-01	2.237753e-01	-3.851068e-02
4.491893910376379e-08	2.195975e-03	9.999000e-01	2.235685e-01	-3.850693e-02
4.492687399685321e-08	2.195187e-03	9.999000e-01	2.231550e-01	-3.849943e-02
4.496498832944316e-08	2.191404e-03	9.999000e-01	2.211690e-01	-3.846340e-02
4.496816228667892e-08	2.191089e-03	9.999000e-01	2.210037e-01	-3.846040e-02
4.497451020115046e-08	2.190460e-03	9.999000e-01	2.206730e-01	-3.845439e-02
4.498720603009353e-08	2.189203e-03	9.999000e-01	2.200118e-01	-3.844239e-02
4.501259768797967e-08	2.186688e-03	9.999000e-01	2.186897e-01	-3.841839e-02
4.501500500166723e-08	2.186449e-03	9.999000e-01	2.185643e-01	-3.841611e-02
4.501981962904234e-08	2.185974e-03	9.999000e-01	2.183137e-01	-3.841156e-02
4.502944888379257e-08	2.185022e-03	9.999000e-01	2.178124e-01	-3.840246e-02
4.506502167389129e-08	2.181506e-03	9.999000e-01	2.159612e-01	-3.836882e-02
4.506887337579138e-08	2.181127e-03	9.999000e-01	2.157608e-01	-3.836518e-02
4.507657677959157e-08	2.180367e-03	9.999000e-01	2.153601e-01	-3.835789e-02
4.509198358719193e-08	2.178848e-03	9.999000e-01	2.145587e-01	-3.834333e-02
4.511503834611538e-08	2.176574e-03	9.999000e-01	2.133597e-01	-3.832152e-02
4.511811970763545e-08	2.176271e-03	9.999000e-01	2.131995e-01	-3.831861e-02
4.512428243067560e-08	2.175665e-03	9.999000e-01	2.128791e-01	-3.831278e-02
4.513660787675590e-08	2.174452e-03	9.999000e-01	2.122384e-01	-3.830113e-02
4.516125876891648e-08	2.172027e-03	9.999000e-01	2.109572e-01	-3.827781e-02
4.516505501833945e-08	2.171654e-03	9.999000e-01	2.107599e-01	-3.827422e-02
4.516998519677157e-08	2.171170e-03	9.999000e-01	2.105037e-01	-3.826956e-02
4.517984555363581e-08	2.170202e-03	9.999000e-01	2.099914e-01	-3.826023e-02
4.519956626736428e-08	2.168266e-03	9.999000e-01	2.089671e-01	-3.824158e-02
4.521507169056353e-08	2.166744e-03	9.999000e-01	2.081618e-01	-3.822691e-02
4.522690411880061e-08	2.165585e-03	9.999000e-01	2.075474e-01	-3.821572e-02
4.526508836278760e-08	2.161845e-03	9.999000e-01	2.055654e-01	-3.817960e-02
4.526824367698416e-08	2.161537e-03	9.999000e-01	2.054016e-01	-3.817661e-02
4.527455430537727e-08	2.160920e-03	9.999000e-01	2.050742e-01	-3.817064e-02
4.528717556216349e-08	2.159687e-03	9.999000e-01	2.044194e-01	-3.815870e-02
4.531241807573593e-08	2.157220e-03	9.999000e-01	2.031101e-01	-3.813482e-02
4.531510503501168e-08	2.156957e-03	9.999000e-01	2.029707e-01	-3.813228e-02
4.532010670223409e-08	2.156470e-03	9.999000e-01	2.027114e-01	-3.812755e-02
4.536512170723576e-08	2.152081e-03	9.999000e-01	2.003779e-01	-3.808496e-02
4.539313104368124e-08	2.149356e-03	9.999000e-01	1.989268e-01	-3.805846e-02
4.541513837945983e-08	2.147215e-03	9.999000e-01	1.977869e-01	-3.803763e-02
4.541833944648217e-08	2.146905e-03	9.999000e-01	1.976212e-01	-3.803460e-02
4.542474158052685e-08	2.146283e-03	9.999000e-01	1.972897e-01	-3.802855e-02
4.543754584861621e-08	2.145040e-03	9.999000e-01	1.966268e-01	-3.801643e-02
4.546315438479494e-08	2.142555e-03	9.999000e-01	1.953013e-01	-3.799220e-02
4.546515505168389e-08	2.142360e-03	9.999000e-01	1.951978e-01	-3.799031e-02
4.546915638546180e-08	2.141973e-03	9.999000e-01	1.949908e-01	-3.798652e-02
4.547715905301761e-08	2.141198e-03	9.999000e-01	1.945767e-01	-3.797894e-02
4.551517172390797e-08	2.137517e-03	9.999000e-01	1.926105e-01	-3.794297e-02
4.552477492497495e-08	2.136589e-03	9.999000e-01	1.921140e-01	-3.793388e-02
4.556318772924285e-08	2.132877e-03	9.999000e-01	1.901286e-01	-3.789753e-02
4.556518839613205e-08	2.132684e-03	9.999000e-01	1.900252e-01	-3.789563e-02
4.556918972991045e-08	2.132298e-03	9.999000e-01	1.898185e-01	-3.789185e-02
4.559319773258083e-08	2.129984e-03	9.999000e-01	1.885784e-01	-3.786913e-02
4.561840613537884e-08	2.127554e-03	9.999000e-01	1.872766e-01	-3.784527e-02
4.563761253751514e-08	2.125707e-03	9.999000e-01	1.862853e-01	-3.782709e-02
4.566922307434683e-08	2.122667e-03	9.999000e-01	1.846541e-01	-3.779717e-02
4.571523841280427e-08	2.118251e-03	9.999000e-01	1.822812e-01	-3.775361e-02
4.572484161384418e-08	2.117332e-03	9.999000e-01	1.817862e-01	-3.774452e-02
4.573764588189740e-08	2.116106e-03	9.999000e-01	1.811264e-01	-3.773240e-02
4.576325441800384e-08	2.113653e-03	9.999000e-01	1.798070e-01	-3.770816e-02
4.576525508502835e-08	2.113462e-03	9.999000e-01	1.797040e-01	-3.770627e-02
4.576925641907737e-08	2.113079e-03	9.999000e-01	1.794979e-01	-3.770248e-02
4.577725908717542e-08	2.112315e-03	9.999000e-01	1.790858e-01	-3.769490e-02
4.581527175725242e-08	2.108683e-03	9.999000e-01	1.771288e-01	-3.765892e-02
4.581847282449164e-08	2.108378e-03	9.999000e-01	1.769640e-01	-3.765589e-02
4.586328776584070e-08	2.104106e-03	9.999000e-01	1.746586e-01	-3.761347e-02
4.586528842947650e-08	2.103915e-03	9.999000e-01	1.745557e-01	-3.761157e-02
4.587729241129124e-08	2.102774e-03	9.999000e-01	1.739385e-01	-3.760021e-02
4.589329772037757e-08	2.101252e-03	9.999000e-01	1.731158e-01	-3.758506e-02
4.591530510170057e-08	2.099158e-03	9.999000e-01	1.719848e-01	-3.756423e-02
4.591850616351783e-08	2.098855e-03	9.999000e-01	1.718204e-01	-3.756120e-02
4.592490828715236e-08	2.098247e-03	9.999000e-01	1.714915e-01	-3.755514e-02
4.593771253442143e-08	2.097032e-03	9.999000e-01	1.708338e-01	-3.754301e-02
4.596332102895955e-08	2.094602e-03	9.999000e-01	1.695188e-01	-3.751877e-02
4.596532177392465e-08	2.094412e-03	9.999000e-01	1.694161e-01	-3.751688e-02
4.596932326385484e-08	2.094033e-03	9.999000e-01	1.692107e-01	-3.751309e-02
4.597732624371522e-08	2.093276e-03	9.999000e-01	1.688000e-01	-3.750551e-02
4.601533844614872e-08	2.089677e-03	9.999000e-01	1.668496e-01	-3.746953e-02
4.601853963809287e-08	2.089374e-03	9.999000e-01	1.666854e-01	-3.746650e-02
4.603774678975779e-08	2.087560e-03	9.999000e-01	1.657006e-01	-3.744832e-02
4.606335632531101e-08	2.085141e-03	9.999000e-01	1.643878e-01	-3.742407e-02
4.606535511837279e-08	2.084952e-03	9.999000e-01	1.642853e-01	-3.742218e-02
4.606935270449636e-08	2.084575e-03	9.999000e-01	1.640805e-01	-3.741840e-02
4.607734787674349e-08	2.083822e-03	9.999000e-01	1.636709e-01	-3.741083e-02
4.611856985949572e-08	2.079937e-03	9.999000e-01	1.615596e-01	-3.737181e-02
4.613775827288884e-08	2.078132e-03	9.999000e-01	1.605775e-01	-3.735364e-02
4.616334282407966e-08	2.075727e-03	9.999000e-01	1.592683e-01	-3.732942e-02
4.616538846282095e-08	2.075534e-03	9.999000e-01	1.591637e-01	-3.732749e-02
4.616947974030352e-08	2.075150e-03	9.999000e-01	1.589544e-01	-3.732361e-02
4.617766229526866e-08	2.074383e-03	9.999000e-01	1.585360e-01	-3.731587e-02
4.621540513504502e-08	2.070841e-03	9.999000e-01	1.566064e-01	-3.728014e-02
4.622522420100319e-08	2.069922e-03	9.999000e-01	1.561046e-01	-3.727084e-02
4.623831628894742e-08	2.068697e-03	9.999000e-01	1.554358e-01	-3.725845e-02
4.626450046483587e-08	2.066245e-03	9.999000e-01	1.540985e-01	-3.723367e-02
4.626542180726909e-08	2.066159e-03	9.999000e-01	1.540514e-01	-3.723279e-02
4.626726449213552e-08	2.065987e-03	9.999000e-01	1.539573e-01	-3.723105e-02
4.627094986186840e-08	2.065643e-03	9.999000e-01	1.537692e-01	-3.722756e-02
4.627832060133414e-08	2.064954e-03	9.999000e-01	1.533929e-01	-3.722059e-02
4.631543847949317e-08	2.061487e-03	9.999000e-01	1.514989e-01	-3.718545e-02
4.631838677527947e-08	2.061212e-03	9.999000e-01	1.513485e-01	-3.718266e-02
4.633607654999726e-08	2.059564e-03	9.999000e-01	1.504464e-01	-3.716592e-02
4.635966291628764e-08	2.057366e-03	9.999000e-01	1.492440e-01	-3.714359e-02
4.636545515171725e-08	2.056826e-03	9.999000e-01	1.489487e-01	-3.713811e-02
4.637017242497532e-08	2.056387e-03	9.999000e-01	1.487084e-01	-3.713365e-02
4.641547182394132e-08	2.052175e-03	9.999000e-01	1.464011e-01	-3.709077e-02
4.641924564254778e-08	2.051825e-03	9.999000e-01	1.462090e-01	-3.708720e-02
4.642887081937832e-08	2.050931e-03	9.999000e-01	1.457190e-01	-3.707809e-02
4.643849599620886e-08	2.050038e-03	9.999000e-01	1.452291e-01	-3.706898e-02
4.644812117303940e-08	2.049145e-03	9.999000e-01	1.447394e-01	-3.705987e-02
4.645774634986995e-08	2.048253e-03	9.999000e-01	1.442497e-01	-3.705076e-02
4.646737152670049e-08	2.047361e-03	9.999000e-01	1.437602e-01	-3.704165e-02
4.647699670353103e-08	2.046470e-03	9.999000e-01	1.432707e-01	-3.703254e-02
4.648662188036157e-08	2.045579e-03	9.999000e-01	1.427813e-01	-3.702344e-02
4.651077431944292e-08	2.043343e-03	9.999000e-01	1.415537e-01	-3.700058e-02
4.651550516838947e-08	2.042905e-03	9.999000e-01	1.413132e-01	-3.699610e-02
4.652999663183828e-08	2.041567e-03	9.999000e-01	1.405771e-01	-3.698239e-02
4.654931858310337e-08	2.039782e-03	9.999000e-01	1.395958e-01	-3.696410e-02
4.656552184061355e-08	2.038286e-03	9.999000e-01	1.387731e-01	-3.694877e-02
4.656938623086656e-08	2.037930e-03	9.999000e-01	1.385770e-01	-3.694512e-02
4.659257257238466e-08	2.035793e-03	9.999000e-01	1.374005e-01	-3.692317e-02
4.661553851283762e-08	2.033677e-03	9.999000e-01	1.362356e-01	-3.690144e-02
4.661863002504003e-08	2.033393e-03	9.999000e-01	1.360789e-01	-3.689852e-02
4.663717909825452e-08	2.031687e-03	9.999000e-01	1.351386e-01	-3.688097e-02
4.666191119587382e-08	2.029414e-03	9.999000e-01	1.338853e-01	-3.685757e-02
4.666555518506169e-08	2.029079e-03	9.999000e-01	1.337007e-01	-3.685412e-02
4.667050160458555e-08	2.028625e-03	9.999000e-01	1.334502e-01	-3.684944e-02
4.668039444363327e-08	2.027717e-03	9.999000e-01	1.329492e-01	-3.684008e-02
4.671557185728577e-08	2.024490e-03	9.999000e-01	1.311685e-01	-3.680680e-02
4.671952899290486e-08	2.024128e-03	9.999000e-01	1.309682e-01	-3.680306e-02
4.674327180661939e-08	2.021955e-03	9.999000e-01	1.297673e-01	-3.678060e-02
4.676875423800512e-08	2.019624e-03	9.999000e-01	1.284789e-01	-3.675649e-02
4.677508565499566e-08	2.019045e-03	9.999000e-01	1.281589e-01	-3.675050e-02
4.681560520173392e-08	2.015345e-03	9.999000e-01	1.261120e-01	-3.671217e-02
4.682060686895632e-08	2.014890e-03	9.999000e-01	1.258594e-01	-3.670744e-02
4.685061687229077e-08	2.012155e-03	9.999000e-01	1.243448e-01	-3.667906e-02
4.686562187395799e-08	2.010788e-03	9.999000e-01	1.235878e-01	-3.666487e-02
4.689363121040347e-08	2.008242e-03	9.999000e-01	1.221756e-01	-3.663838e-02
4.691563854618207e-08	2.006241e-03	9.999000e-01	1.210664e-01	-3.661757e-02
4.691883961320441e-08	2.005951e-03	9.999000e-01	1.209051e-01	-3.661454e-02
4.692524174724909e-08	2.005370e-03	9.999000e-01	1.205826e-01	-3.660849e-02
4.693804601533845e-08	2.004209e-03	9.999000e-01	1.199378e-01	-3.659638e-02
4.696365455151717e-08	2.001886e-03	9.999000e-01	1.186484e-01	-3.657217e-02
4.696565521840615e-08	2.001705e-03	9.999000e-01	1.185477e-01	-3.657027e-02
4.699366455485177e-08	1.999170e-03	9.999000e-01	1.171386e-01	-3.654379e-02
4.702527509169728e-08	1.996311e-03	9.999000e-01	1.155492e-01	-3.651390e-02
4.706368789596557e-08	1.992843e-03	9.999000e-01	1.136194e-01	-3.647759e-02
4.706568856285429e-08	1.992662e-03	9.999000e-01	1.135189e-01	-3.647570e-02
4.706968989663172e-08	1.992302e-03	9.999000e-01	1.133180e-01	-3.647192e-02
4.707769256418658e-08	1.991581e-03	9.999000e-01	1.129163e-01	-3.646435e-02
4.711570523507836e-08	1.988156e-03	9.999000e-01	1.110088e-01	-3.642842e-02
4.711890630210030e-08	1.987869e-03	9.999000e-01	1.108483e-01	-3.642540e-02
4.712530843614419e-08	1.987293e-03	9.999000e-01	1.105272e-01	-3.641934e-02
4.713811270423196e-08	1.986142e-03	9.999000e-01	1.098853e-01	-3.640724e-02
4.716372124040752e-08	1.983840e-03	9.999000e-01	1.086018e-01	-3.638304e-02
4.716572190730244e-08	1.983661e-03	9.999000e-01	1.085016e-01	-3.638115e-02
4.716972324109227e-08	1.983302e-03	9.999000e-01	1.083012e-01	-3.637737e-02
4.717772590867193e-08	1.982584e-03	9.999000e-01	1.079003e-01	-3.636980e-02
4.721573857952651e-08	1.979175e-03	9.999000e-01	1.059973e-01	-3.633389e-02
4.722534178062210e-08	1.978316e-03	9.999000e-01	1.055168e-01	-3.632481e-02
4.723814604874957e-08	1.977170e-03	9.999000e-01	1.048764e-01	-3.631271e-02
4.726375458500449e-08	1.974879e-03	9.999000e-01	1.035960e-01	-3.628852e-02
4.726575525175058e-08	1.974700e-03	9.999000e-01	1.034960e-01	-3.628663e-02
4.726975658524276e-08	1.974342e-03	9.999000e-01	1.032960e-01	-3.628285e-02
4.727775925222712e-08	1.973628e-03	9.999000e-01	1.028961e-01	-3.627529e-02
4.729376458619583e-08	1.972199e-03	9.999000e-01	1.020966e-01	-3.626017e-02
4.731577192397466e-08	1.970234e-03	9.999000e-01	1.009976e-01	-3.623938e-02
4.731897299076840e-08	1.969949e-03	9.999000e-01	1.008378e-01	-3.623635e-02
