time	V(input_bode)	V(out)	V(out_fs)	V(out_preamp)
8.741798788273032e-08	1.695555e-04	4.000000e-08	-9.257007e-03	-1.296471e-03
8.805142330458897e-08	1.647564e-04	4.000000e-08	-1.095565e-02	-1.238906e-03
8.868485872644763e-08	1.600910e-04	4.000000e-08	-1.256124e-02	-1.182954e-03
8.931829414830628e-08	1.555594e-04	4.000000e-08	-1.407378e-02	-1.128614e-03
8.995172957016494e-08	1.511615e-04	4.000000e-08	-1.549326e-02	-1.075885e-03
9.058516499202359e-08	1.468973e-04	4.000000e-08	-1.681969e-02	-1.024769e-03
9.087784893782873e-08	1.449644e-04	4.000000e-08	-1.738772e-02	-1.001602e-03
9.117053288363389e-08	1.430562e-04	4.000000e-08	-1.793082e-02	-9.787318e-04
9.146321682943903e-08	1.411726e-04	4.000000e-08	-1.844901e-02	-9.561583e-04
9.175590077524418e-08	1.393136e-04	4.000000e-08	-1.894227e-02	-9.338817e-04
9.204858472104932e-08	1.374792e-04	4.000000e-08	-1.941062e-02	-9.119020e-04
9.234126866685448e-08	1.356695e-04	4.000000e-08	-1.985405e-02	-8.902192e-04
9.263395261265962e-08	1.338844e-04	4.000000e-08	-2.027256e-02	-8.688333e-04
9.264010392000618e-08	1.338471e-04	4.000000e-08	-2.028107e-02	-8.683867e-04
9.372092082921959e-08	1.274890e-04	4.000000e-08	-2.156583e-02	-7.922329e-04
9.480173773843300e-08	1.214017e-04	4.000000e-08	-2.253743e-02	-7.193441e-04
9.588255464764643e-08	1.155852e-04	4.000000e-08	-2.319589e-02	-6.497201e-04
9.696337155685984e-08	1.100396e-04	4.000000e-08	-2.354119e-02	-5.833610e-04
9.804418846607326e-08	1.047648e-04	4.000000e-08	-2.357334e-02	-5.202667e-04
9.912500537528667e-08	9.976075e-05	4.000000e-08	-2.329234e-02	-4.604374e-04
1.002058222845001e-07	9.502756e-05	4.000000e-08	-2.269819e-02	-4.038729e-04
1.007603654609389e-07	9.267491e-05	4.000000e-08	-2.231425e-02	-3.757653e-04
1.013149086373777e-07	9.037718e-05	4.000000e-08	-2.188263e-02	-3.483196e-04
1.018694518138165e-07	8.813435e-05	4.000000e-08	-2.140334e-02	-3.215359e-04
1.024239949902553e-07	8.594643e-05	4.000000e-08	-2.087637e-02	-2.954142e-04
1.029785381666941e-07	8.381342e-05	4.000000e-08	-2.030173e-02	-2.699544e-04
1.035330813431329e-07	8.173532e-05	4.000000e-08	-1.967941e-02	-2.451566e-04
1.040876245195717e-07	7.971213e-05	4.000000e-08	-1.900941e-02	-2.210208e-04
1.040934837621161e-07	7.969099e-05	4.000000e-08	-1.900226e-02	-2.207686e-04
1.049017348982588e-07	7.683638e-05	4.000000e-08	-1.795248e-02	-1.867261e-04
1.057099860344014e-07	7.407578e-05	4.000000e-08	-1.687617e-02	-1.538169e-04
1.065182371705441e-07	7.140919e-05	4.000000e-08	-1.577333e-02	-1.220410e-04
1.073264883066867e-07	6.883660e-05	4.000000e-08	-1.464396e-02	-9.139835e-05
1.081347394428294e-07	6.635803e-05	4.000000e-08	-1.348807e-02	-6.188901e-05
1.089429905789720e-07	6.397346e-05	4.000000e-08	-1.230564e-02	-3.351296e-05
1.097512417151147e-07	6.168290e-05	4.000000e-08	-1.109669e-02	-6.270199e-06
1.104785330072812e-07	5.968989e-05	4.000000e-08	-1.003095e-02	1.742266e-05
1.112058242994477e-07	5.775656e-05	4.000000e-08	-8.995585e-03	4.039615e-05
1.119331155916142e-07	5.588290e-05	4.000000e-08	-7.990600e-03	6.265028e-05
1.126604068837807e-07	5.406892e-05	4.000000e-08	-7.015995e-03	8.418505e-05
1.133876981759472e-07	5.231461e-05	4.000000e-08	-6.071769e-03	1.050005e-04
1.141149894681137e-07	5.061998e-05	4.000000e-08	-5.157922e-03	1.250965e-04
1.148422807602802e-07	4.898502e-05	4.000000e-08	-4.274455e-03	1.444732e-04
1.155478218771898e-07	4.744504e-05	4.000000e-08	-3.473002e-03	1.627149e-04
1.160720958025216e-07	4.633363e-05	4.000000e-08	-2.905478e-03	1.758732e-04
1.165963697278534e-07	4.524683e-05	4.000000e-08	-2.365703e-03	1.887347e-04
1.171206436531851e-07	4.418465e-05	4.000000e-08	-1.853678e-03	2.012996e-04
1.176449175785169e-07	4.314708e-05	4.000000e-08	-1.369401e-03	2.135678e-04
1.181691915038487e-07	4.213412e-05	4.000000e-08	-9.128739e-04	2.255393e-04
1.186934654291804e-07	4.114577e-05	4.000000e-08	-4.840955e-04	2.372141e-04
1.192177393545122e-07	4.018204e-05	4.000000e-08	-8.306613e-05	2.485922e-04
1.195607108057492e-07	3.956328e-05	4.000000e-08	1.628110e-04	2.558945e-04
1.199036822569862e-07	3.895371e-05	4.000000e-08	3.964227e-04	2.630862e-04
1.202466537082232e-07	3.835331e-05	4.000000e-08	6.177692e-04	2.701673e-04
1.205896251594602e-07	3.776209e-05	4.000000e-08	8.268504e-04	2.771377e-04
1.209325966106972e-07	3.718004e-05	4.000000e-08	1.023666e-03	2.839975e-04
1.212755680619342e-07	3.660718e-05	4.000000e-08	1.208217e-03	2.907467e-04
1.216185395131712e-07	3.604349e-05	4.000000e-08	1.380502e-03	2.973853e-04
1.222965369400656e-07	3.495627e-05	4.000000e-08	1.682286e-03	3.101820e-04
1.229745343669599e-07	3.389959e-05	4.000000e-08	1.942247e-03	3.226106e-04
1.236525317938542e-07	3.287346e-05	4.000000e-08	2.160385e-03	3.346710e-04
1.243305292207485e-07	3.187787e-05	4.000000e-08	2.336700e-03	3.463633e-04
1.250085266476429e-07	3.091282e-05	4.000000e-08	2.471193e-03	3.576875e-04
1.256865240745372e-07	2.997832e-05	4.000000e-08	2.563864e-03	3.686435e-04
1.263645215014315e-07	2.907436e-05	4.000000e-08	2.614711e-03	3.792313e-04
1.270423474491498e-07	2.819568e-05	4.000000e-08	2.635113e-03	3.895146e-04
1.276751298051732e-07	2.740088e-05	4.000000e-08	2.619643e-03	3.988074e-04
1.283079121611966e-07	2.662703e-05	4.000000e-08	2.582620e-03	4.078476e-04
1.289406945172200e-07	2.587415e-05	4.000000e-08	2.524042e-03	4.166351e-04
1.295734768732435e-07	2.514222e-05	4.000000e-08	2.443910e-03	4.251700e-04
1.302062592292669e-07	2.443126e-05	4.000000e-08	2.342224e-03	4.334524e-04
1.308390415852903e-07	2.374126e-05	4.000000e-08	2.218984e-03	4.414821e-04
1.314718239413138e-07	2.307221e-05	4.000000e-08	2.074190e-03	4.492592e-04
1.320074068290802e-07	2.252025e-05	4.000000e-08	1.941775e-03	4.556693e-04
1.325429897168465e-07	2.198075e-05	4.000000e-08	1.803116e-03	4.619291e-04
1.330785726046129e-07	2.145373e-05	4.000000e-08	1.658213e-03	4.680386e-04
1.336141554923792e-07	2.093918e-05	4.000000e-08	1.507066e-03	4.739977e-04
1.341497383801456e-07	2.043710e-05	4.000000e-08	1.349675e-03	4.798066e-04
1.346853212679120e-07	1.994750e-05	4.000000e-08	1.186040e-03	4.854652e-04
1.352209041556784e-07	1.947037e-05	4.000000e-08	1.016162e-03	4.909734e-04
1.378739579859953e-07	1.726670e-05	4.000000e-08	1.716449e-04	5.163330e-04
1.379642165858431e-07	1.719629e-05	4.000000e-08	1.432148e-04	5.171408e-04
1.380544751856909e-07	1.712616e-05	4.000000e-08	1.148568e-04	5.179452e-04
1.381447337855387e-07	1.705632e-05	4.000000e-08	8.657068e-05	5.187462e-04
1.382349923853864e-07	1.698676e-05	4.000000e-08	5.835657e-05	5.195437e-04
1.383252509852342e-07	1.691749e-05	4.000000e-08	3.021443e-05	5.203378e-04
1.384155095850820e-07	1.684850e-05	4.000000e-08	2.144265e-06	5.211285e-04
1.385057681849298e-07	1.677979e-05	4.000000e-08	-2.585392e-05	5.219158e-04
1.385185719135524e-07	1.677007e-05	4.000000e-08	-2.981697e-05	5.220271e-04
1.388471974553347e-07	1.652254e-05	4.000000e-08	-1.312998e-04	5.248620e-04
1.391758229971170e-07	1.627854e-05	4.000000e-08	-2.311191e-04	5.276543e-04
1.395044485388993e-07	1.603806e-05	4.000000e-08	-3.292749e-04	5.304041e-04
1.398330740806816e-07	1.580110e-05	4.000000e-08	-4.257673e-04	5.331115e-04
1.401616996224639e-07	1.556767e-05	4.000000e-08	-5.205962e-04	5.357764e-04
1.404903251642462e-07	1.533777e-05	4.000000e-08	-6.137616e-04	5.383988e-04
1.408189507060285e-07	1.511139e-05	4.000000e-08	-7.052636e-04	5.409787e-04
1.416167213703110e-07	1.457694e-05	4.000000e-08	-9.197751e-04	5.470598e-04
1.424144920345936e-07	1.405988e-05	4.000000e-08	-1.117664e-03	5.529313e-04
1.432122626988761e-07	1.356022e-05	4.000000e-08	-1.298931e-03	5.585932e-04
1.440100333631587e-07	1.307796e-05	4.000000e-08	-1.463576e-03	5.640456e-04
1.448078040274412e-07	1.261310e-05	4.000000e-08	-1.611599e-03	5.692884e-04
1.456055746917238e-07	1.216563e-05	4.000000e-08	-1.742999e-03	5.743215e-04
1.464033453560063e-07	1.173555e-05	4.000000e-08	-1.857777e-03	5.791452e-04
1.469167874724063e-07	1.146625e-05	4.000000e-08	-1.920601e-03	5.821594e-04
1.474302295888063e-07	1.120279e-05	4.000000e-08	-1.976008e-03	5.851033e-04
1.479436717052063e-07	1.094519e-05	4.000000e-08	-2.023998e-03	5.879767e-04
1.484571138216063e-07	1.069343e-05	4.000000e-08	-2.064571e-03	5.907796e-04
1.489705559380063e-07	1.044752e-05	4.000000e-08	-2.097728e-03	5.935121e-04
1.494839980544063e-07	1.020746e-05	4.000000e-08	-2.123467e-03	5.961742e-04
1.499974401708063e-07	9.973242e-06	4.000000e-08	-2.141790e-03	5.987658e-04
1.500000000000000e-07	9.972086e-06	4.000000e-08	-2.141865e-03	5.987786e-04
1.509663174978807e-07	9.932379e-06	4.000000e-08	-2.154321e-03	6.028679e-04
1.519326349957613e-07	9.898131e-06	4.000000e-08	-2.145519e-03	6.064197e-04
1.528989524936419e-07	9.869341e-06	4.000000e-08	-2.115457e-03	6.094340e-04
1.538652699915226e-07	9.846009e-06	4.000000e-08	-2.064137e-03	6.119108e-04
1.548315874894032e-07	9.828137e-06	4.000000e-08	-1.991558e-03	6.138501e-04
1.557979049872838e-07	9.815723e-06	4.000000e-08	-1.897720e-03	6.152520e-04
1.567642224851645e-07	9.808768e-06	4.000000e-08	-1.782623e-03	6.161163e-04
1.574896689137359e-07	9.802035e-06	4.000000e-08	-1.687274e-03	6.167320e-04
1.582151153423074e-07	9.795977e-06	4.000000e-08	-1.587570e-03	6.172572e-04
1.589405617708788e-07	9.790594e-06	4.000000e-08	-1.483509e-03	6.176919e-04
1.596660081994502e-07	9.785885e-06	4.000000e-08	-1.375093e-03	6.180362e-04
1.603914546280217e-07	9.781850e-06	4.000000e-08	-1.262320e-03	6.182900e-04
1.611169010565931e-07	9.778490e-06	4.000000e-08	-1.145191e-03	6.184533e-04
1.618423474851646e-07	9.775804e-06	4.000000e-08	-1.023706e-03	6.185262e-04
1.624282849851646e-07	9.773795e-06	4.000000e-08	-9.259885e-04	6.185636e-04
1.630142224851646e-07	9.771959e-06	4.000000e-08	-8.293781e-04	6.185778e-04
1.636001599851646e-07	9.770296e-06	4.000000e-08	-7.338752e-04	6.185688e-04
1.641860974851646e-07	9.768807e-06	4.000000e-08	-6.394798e-04	6.185366e-04
1.647720349851647e-07	9.767491e-06	4.000000e-08	-5.461918e-04	6.184812e-04
1.653579724851647e-07	9.766349e-06	4.000000e-08	-4.540114e-04	6.184026e-04
1.659439099851647e-07	9.765379e-06	4.000000e-08	-3.629385e-04	6.183007e-04
1.663066331994504e-07	9.764814e-06	4.000000e-08	-3.082563e-04	6.182332e-04
1.666693564137361e-07	9.764282e-06	4.000000e-08	-2.547697e-04	6.181612e-04
1.670320796280218e-07	9.763783e-06	4.000000e-08	-2.024786e-04	6.180847e-04
1.673948028423076e-07	9.763318e-06	4.000000e-08	-1.513830e-04	6.180036e-04
1.677575260565933e-07	9.762887e-06	4.000000e-08	-1.014830e-04	6.179181e-04
1.681202492708790e-07	9.762490e-06	4.000000e-08	-5.277846e-05	6.178280e-04
1.684829724851647e-07	9.762126e-06	4.000000e-08	-5.269447e-06	6.177335e-04
1.686782849851647e-07	9.761939e-06	4.000000e-08	1.965147e-05	6.176815e-04
1.688735974851648e-07	9.761758e-06	4.000000e-08	4.415895e-05	6.176286e-04
1.692642224851648e-07	9.761417e-06	4.000000e-08	9.190518e-05	6.175201e-04
1.696548474851648e-07	9.761101e-06	4.000000e-08	1.379160e-04	6.174082e-04
1.700454724851648e-07	9.760810e-06	4.000000e-08	1.821439e-04	6.172931e-04
1.706314099851648e-07	9.760413e-06	4.000000e-08	2.450524e-04	6.171150e-04
1.712173474851648e-07	9.760060e-06	4.000000e-08	3.037376e-04	6.169311e-04
1.718032849851648e-07	9.759748e-06	4.000000e-08	3.581085e-04	6.167420e-04
1.728635528423077e-07	9.759299e-06	4.000000e-08	4.443096e-04	6.163841e-04
1.739238206994506e-07	9.758907e-06	4.000000e-08	5.168505e-04	6.160189e-04
1.749840885565935e-07	9.758573e-06	4.000000e-08	5.757313e-04	6.156463e-04
1.760443564137363e-07	9.758295e-06	4.000000e-08	6.209519e-04	6.152663e-04
1.771046242708792e-07	9.758075e-06	4.000000e-08	6.525123e-04	6.148790e-04
1.781648921280221e-07	9.757911e-06	4.000000e-08	6.704126e-04	6.144843e-04
1.792251599851650e-07	9.757805e-06	4.000000e-08	6.746528e-04	6.140823e-04
1.800343117708793e-07	9.757724e-06	4.000000e-08	6.701957e-04	6.137755e-04
1.808434635565936e-07	9.757651e-06	4.000000e-08	6.610641e-04	6.134678e-04
1.816526153423079e-07	9.757588e-06	4.000000e-08	6.472579e-04	6.131590e-04
1.824617671280222e-07	9.757533e-06	4.000000e-08	6.287770e-04	6.128493e-04
1.832709189137365e-07	9.757487e-06	4.000000e-08	6.056215e-04	6.125385e-04
1.840800706994508e-07	9.757450e-06	4.000000e-08	5.777914e-04	6.122267e-04
1.848892224851651e-07	9.757421e-06	4.000000e-08	5.452867e-04	6.119140e-04
1.856146689137366e-07	9.757397e-06	4.000000e-08	5.140604e-04	6.116334e-04
1.863401153423080e-07	9.757376e-06	4.000000e-08	4.818608e-04	6.113526e-04
1.870655617708795e-07	9.757357e-06	4.000000e-08	4.486880e-04	6.110717e-04
1.877910081994509e-07	9.757340e-06	4.000000e-08	4.145419e-04	6.107905e-04
1.885164546280224e-07	9.757326e-06	4.000000e-08	3.794226e-04	6.105092e-04
1.892419010565938e-07	9.757315e-06	4.000000e-08	3.433300e-04	6.102277e-04
1.899673474851653e-07	9.757306e-06	4.000000e-08	3.062641e-04	6.099460e-04
1.905811867708796e-07	9.757298e-06	4.000000e-08	2.753816e-04	6.097077e-04
1.911950260565939e-07	9.757291e-06	4.000000e-08	2.451502e-04	6.094694e-04
1.918088653423082e-07	9.757285e-06	4.000000e-08	2.155700e-04	6.092310e-04
1.924227046280225e-07	9.757279e-06	4.000000e-08	1.866409e-04	6.089927e-04
1.930365439137368e-07	9.757275e-06	4.000000e-08	1.583630e-04	6.087544e-04
1.936503831994511e-07	9.757271e-06	4.000000e-08	1.307363e-04	6.085161e-04
1.942642224851654e-07	9.757267e-06	4.000000e-08	1.037607e-04	6.082777e-04
1.946827492708797e-07	9.757265e-06	4.000000e-08	8.614440e-05	6.081153e-04
1.951012760565940e-07	9.757263e-06	4.000000e-08	6.911676e-05	6.079528e-04
1.955198028423083e-07	9.757261e-06	4.000000e-08	5.267775e-05	6.077904e-04
1.959383296280225e-07	9.757259e-06	4.000000e-08	3.682736e-05	6.076280e-04
1.963568564137368e-07	9.757258e-06	4.000000e-08	2.156560e-05	6.074657e-04
1.967753831994511e-07	9.757256e-06	4.000000e-08	6.892477e-06	6.073034e-04
1.971939099851654e-07	9.757255e-06	4.000000e-08	-7.192022e-06	6.071411e-04
1.975845349851654e-07	9.757254e-06	4.000000e-08	-1.969902e-05	6.069896e-04
1.979751599851655e-07	9.757253e-06	4.000000e-08	-3.162617e-05	6.068381e-04
1.983657849851655e-07	9.757252e-06	4.000000e-08	-4.296489e-05	6.066867e-04
1.989517224851655e-07	9.757250e-06	4.000000e-08	-5.885494e-05	6.064597e-04
1.995376599851655e-07	9.757249e-06	4.000000e-08	-7.338929e-05	6.062327e-04
1.999282849851655e-07	9.757248e-06	4.000000e-08	-8.234515e-05	6.060814e-04
2.000000000000000e-07	9.757248e-06	4.000000e-08	-8.393292e-05	6.060536e-04
